Time - Plot 0,Amplitude - Plot 0
2776,-3.33E-05
2777,-3.35E-05
2778,-3.34E-05
2779,-3.35E-05
2780,-3.32E-05
2781,-3.45E-05
2782,-3.43E-05
2783,-3.14E-05
2784,-3.17E-05
2785,-3.32E-05
2786,-3.35E-05
2787,-3.13E-05
2788,-3.26E-05
2789,-3.27E-05
2790,-3.35E-05
2791,-3.44E-05
2792,-2.91E-05
2793,-3.30E-05
2794,-3.32E-05
2795,-3.27E-05
2796,-3.29E-05
2797,-3.35E-05
2798,-3.47E-05
2799,-3.39E-05
2800,-3.42E-05
2801,-3.30E-05
2802,-3.32E-05
2803,-3.36E-05
2804,-3.27E-05
2805,-3.06E-05
2806,-3.34E-05
2807,-3.13E-05
2808,-3.34E-05
2809,-3.25E-05
2810,-3.12E-05
2811,-3.41E-05
2812,-3.33E-05
2813,-3.30E-05
2814,-3.19E-05
2815,-3.18E-05
2816,-3.35E-05
2817,-3.56E-05
2818,-3.12E-05
2819,-3.36E-05
2820,-3.38E-05
2821,-3.36E-05
2822,-3.18E-05
2823,-3.32E-05
2824,-3.30E-05
2825,-3.41E-05
2826,-3.30E-05
2827,-3.18E-05
2828,-3.38E-05
2829,-3.28E-05
2830,-3.45E-05
2831,-3.47E-05
2832,-3.22E-05
2833,-3.31E-05
2834,-3.33E-05
2835,-3.17E-05
2836,-3.31E-05
2837,-3.19E-05
2838,-3.17E-05
2839,-3.28E-05
2840,-3.19E-05
2841,-3.02E-05
2842,-3.28E-05
2843,-3.18E-05
2844,-3.45E-05
2845,-3.22E-05
2846,-3.22E-05
2847,-3.16E-05
2848,-3.39E-05
2849,-3.28E-05
2850,-3.21E-05
2851,-3.21E-05
2852,-3.40E-05
2853,-3.38E-05
2854,-3.41E-05
2855,-3.48E-05
2856,-3.38E-05
2857,-3.47E-05
2858,-3.35E-05
2859,-3.22E-05
2860,-3.25E-05
2861,-3.11E-05
2862,-3.31E-05
2863,-3.27E-05
2864,-3.32E-05
2865,-3.38E-05
2866,-3.09E-05
2867,-3.33E-05
2868,-3.35E-05
2869,-3.47E-05
2870,-3.32E-05
2871,-3.35E-05
2872,-3.50E-05
2873,-3.19E-05
2874,-3.45E-05
2875,-3.27E-05
2876,-3.25E-05
2877,-3.29E-05
2878,-3.40E-05
2879,-3.43E-05
2880,-3.46E-05
2881,-3.41E-05
2882,-3.51E-05
2883,-3.28E-05
2884,-3.19E-05
2885,-3.32E-05
2886,-3.42E-05
2887,-3.28E-05
2888,-3.38E-05
2889,-3.22E-05
2890,-3.41E-05
2891,-3.38E-05
2892,-3.51E-05
2893,-3.44E-05
2894,-3.41E-05
2895,-3.55E-05
2896,-3.51E-05
2897,-3.36E-05
2898,-3.38E-05
2899,-3.33E-05
2900,-3.19E-05
2901,-3.13E-05
2902,-3.41E-05
2903,-3.42E-05
2904,-3.37E-05
2905,-3.52E-05
2906,-3.27E-05
2907,-3.19E-05
2908,-3.31E-05
2909,-3.00E-05
2910,-3.25E-05
2911,-3.34E-05
2912,-3.31E-05
2913,-3.44E-05
2914,-3.11E-05
2915,-3.41E-05
2916,-3.25E-05
2917,-3.26E-05
2918,-3.35E-05
2919,-3.34E-05
2920,-3.32E-05
2921,-3.47E-05
2922,-3.52E-05
2923,-3.52E-05
2924,-3.51E-05
2925,-3.40E-05
2926,-3.54E-05
2927,-3.41E-05
2928,-3.37E-05
2929,-3.28E-05
2930,-3.47E-05
2931,-3.55E-05
2932,-3.41E-05
2933,-3.11E-05
2934,-3.35E-05
2935,-3.27E-05
2936,-3.20E-05
2937,-3.28E-05
2938,-3.33E-05
2939,-3.55E-05
2940,-3.35E-05
2941,-3.46E-05
2942,-3.42E-05
2943,-3.39E-05
2944,-3.24E-05
2945,-3.28E-05
2946,-3.48E-05
2947,-3.49E-05
2948,-3.29E-05
2949,-3.28E-05
2950,-3.20E-05
2951,-3.10E-05
2952,-2.97E-05
2953,-3.30E-05
2954,-3.51E-05
2955,-3.38E-05
2956,-3.38E-05
2957,-3.37E-05
2958,-3.32E-05
2959,-3.20E-05
2960,-3.40E-05
2961,-3.43E-05
2962,-3.32E-05
2963,-3.30E-05
2964,-3.23E-05
2965,-3.35E-05
2966,-3.41E-05
2967,-3.01E-05
2968,-3.22E-05
2969,-3.47E-05
2970,-3.25E-05
2971,-3.30E-05
2972,-3.18E-05
2973,-3.41E-05
2974,-3.31E-05
2975,-3.28E-05
2976,-3.28E-05
2977,-3.17E-05
2978,-3.28E-05
2979,-3.38E-05
2980,-3.48E-05
2981,-3.09E-05
2982,-3.23E-05
2983,-3.39E-05
2984,-3.49E-05
2985,-3.48E-05
2986,-3.38E-05
2987,-3.43E-05
2988,-3.33E-05
2989,-3.40E-05
2990,-3.42E-05
2991,-3.19E-05
2992,-3.34E-05
2993,-3.58E-05
2994,-3.22E-05
2995,-3.17E-05
2996,-3.22E-05
2997,-3.24E-05
2998,-3.37E-05
2999,-3.21E-05
3000,-3.45E-05
3001,0.515052
3002,0.979712
3003,1.34832
3004,1.58499
3005,1.66665
3006,1.58498
3007,1.34832
3008,0.979711
3009,0.515052
3010,-5.72E-06
3011,-0.515113
3012,-0.979817
3013,-1.34842
3014,-1.58505
3015,-1.6667
3016,-1.58505
3017,-1.34842
3018,-0.979819
3019,-0.515117
3020,-3.28E-05
3021,1.03011
3022,1.95924
3023,2.69637
3024,3.17034
3025,3.33418
3026,3.17034
3027,2.69635
3028,1.95924
3029,1.03011
3030,-8.53E-06
3031,-1.03018
3032,-1.95932
3033,-2.69693
3034,-3.17095
3035,-3.33477
3036,-3.17092
3037,-2.69692
3038,-1.95932
3039,-1.03018
3040,-3.25E-05
3041,1.54505
3042,2.93926
3043,4.04619
3044,4.75597
3045,5.00015
3046,4.75595
3047,4.0462
3048,2.93927
3049,1.54506
3050,-8.91E-06
3051,-1.54512
3052,-2.93983
3053,-4.04713
3054,-4.75664
3055,-5.00084
3056,-4.75665
3057,-4.04716
3058,-2.93983
3059,-1.54512
3060,-3.40E-05
3061,2.06005
3062,3.91992
3063,5.39344
3064,6.3416
3065,6.66795
3066,6.3416
3067,5.39345
3068,3.91993
3069,2.06005
3070,-7.70E-06
3071,-2.06008
3072,-3.92055
3073,-5.39411
3074,-6.34232
3075,-6.66868
3076,-6.34232
3077,-5.39411
3078,-3.92057
3079,-2.06008
3080,-3.37E-05
3081,2.57484
3082,4.89817
3083,6.74348
3084,7.92511
3085,8.33374
3086,7.9251
3087,6.7435
3088,4.89819
3089,2.57484
3090,-8.23E-06
3091,-2.5754
3092,-4.89886
3093,-6.74421
3094,-7.92585
3095,-8.33447
3096,-7.92584
3097,-6.74419
3098,-4.89882
3099,-2.5754
3100,-3.25E-05
3101,3.0904
3102,5.87851
3103,8.08986
3104,9.51152
3105,10.0005
3106,9.51149
3107,8.08988
3108,5.87851
3109,3.09039
3110,-9.06E-06
3111,-3.09097
3112,-5.87919
3113,-8.09059
3114,-9.51225
3115,-10.0012
3116,-9.51223
3117,-8.09061
3118,-5.87923
3119,-3.09098
3120,-3.50E-05
3121,3.60591
3122,6.85856
3123,9.43958
3124,11.0961
3125,11.6677
3126,11.0961
3127,9.43963
3128,6.85855
3129,3.60591
3130,-7.01E-06
3131,-3.60653
3132,-6.85958
3133,-9.44068
3134,-11.0968
3135,-11.6684
3136,-11.0968
3137,-9.44068
3138,-6.85957
3139,-3.60654
3140,-3.31E-05
3141,4.12108
3142,7.83684
3143,10.7867
3144,12.6811
3145,13.3322
3146,12.6811
3147,10.7867
3148,7.83685
3149,4.12107
3150,-5.19E-06
3151,-4.12206
3152,-7.83758
3153,-10.7874
3154,-12.6818
3155,-13.3328
3156,-12.6818
3157,-10.7874
3158,-7.83759
3159,-4.12204
3160,-3.40E-05
3161,4.63596
3162,8.81783
3163,12.136
3164,14.2662
3165,15.0001
3166,14.2639
3167,12.136
3168,8.81779
3169,4.63596
3170,-8.00E-06
3171,-4.63662
3172,-8.81858
3173,-12.1367
3174,-14.2669
3175,-15.0011
3176,-14.2669
3177,-12.1367
3178,-8.81858
3179,-4.63663
3180,-3.34E-05
3181,5.15056
3182,9.7972
3183,13.4833
3184,15.8498
3185,16.6664
3186,15.8498
3187,13.4833
3188,9.79723
3189,5.15056
3190,-6.25E-06
3191,-5.15123
3192,-9.79795
3193,-13.4839
3194,-15.8503
3195,-16.6669
3196,-15.8503
3197,-13.4839
3198,-9.79796
3199,-5.15121
3200,-3.22E-05
3201,5.66581
3202,10.7756
3203,14.8325
3204,17.4362
3205,18.3313
3206,17.2635
3207,14.8327
3208,10.7756
3209,5.66578
3210,-8.61E-06
3211,-5.66649
3212,-10.7766
3213,-14.8332
3214,-17.4369
3215,-18.3323
3216,-17.4369
3217,-14.8332
3218,-10.7766
3219,-5.66648
3220,-3.54E-05
3221,6.18133
3222,11.7569
3223,16.1787
3224,19.0196
3225,20.0002
3226,19.0196
3227,16.1787
3228,11.7569
3229,6.18133
3230,-9.29E-06
3231,-6.18203
3232,-11.7576
3233,-16.1796
3234,-19.0203
3235,-20.0008
3236,-19.0203
3237,-16.1796
3238,-11.7576
3239,-6.18204
3240,-3.61E-05
3241,6.69673
3242,12.7351
3243,17.5288
3244,20.6053
3245,21.6717
3246,20.6056
3247,17.5289
3248,12.735
3249,6.69673
3250,-6.10E-06
3251,-6.6978
3252,-12.7358
3253,-17.5297
3254,-20.6059
3255,-21.6955
3256,-20.6059
3257,-17.5297
3258,-12.7357
3259,-6.69778
3260,-3.29E-05
3261,7.21125
3262,13.7147
3263,18.8754
3264,22.2304
3265,23.3735
3266,22.2353
3267,18.8753
3268,13.7147
3269,7.21124
3270,-6.48E-06
3271,-7.21197
3272,-13.7154
3273,-18.8761
3274,-22.2551
3275,-23.4031
3276,-22.2584
3277,-18.8761
3278,-13.7153
3279,-7.21197
3280,-3.54E-05
3281,7.7254
3282,14.6959
3283,20.2249
3284,23.8245
3285,25.0212
3286,23.8163
3287,20.2247
3288,14.6959
3289,7.7254
3290,-6.71E-06
3291,-7.72613
3292,-14.6964
3293,-20.0944
3294,-23.8597
3295,-25.0457
3296,-23.8621
3297,-20.2255
3298,-14.6965
3299,-7.72614
3300,-3.44E-05
3301,-3.48E-05
3302,-3.27E-05
3303,-3.19E-05
3304,-3.25E-05
3305,-3.37E-05
3306,-3.57E-05
3307,-3.33E-05
3308,-3.28E-05
3309,-3.42E-05
3310,-3.22E-05
3311,-3.18E-05
3312,-3.35E-05
3313,-3.44E-05
3314,-3.34E-05
3315,-3.31E-05
3316,-3.23E-05
3317,-3.36E-05
3318,-3.37E-05
3319,-3.28E-05
3320,-3.31E-05
3321,-3.36E-05
3322,-3.32E-05
3323,-3.25E-05
3324,-3.40E-05
3325,-3.31E-05
3326,-3.38E-05
3327,-3.22E-05
3328,-3.47E-05
3329,-3.24E-05
3330,-3.25E-05
3331,-3.25E-05
3332,-3.39E-05
3333,-3.31E-05
3334,-3.07E-05
3335,-3.26E-05
3336,-3.28E-05
3337,-3.22E-05
3338,-3.27E-05
3339,-3.37E-05
3340,-3.32E-05
3341,-3.37E-05
3342,-3.48E-05
3343,-3.28E-05
3344,-3.48E-05
3345,-3.56E-05
3346,-3.63E-05
3347,-3.41E-05
3348,-3.33E-05
3349,-3.48E-05
3350,-3.28E-05
3351,-3.40E-05
3352,-3.13E-05
3353,-3.30E-05
3354,-3.18E-05
3355,-3.39E-05
3356,-3.30E-05
3357,-3.29E-05
3358,-3.19E-05
3359,-3.33E-05
3360,-3.42E-05
3361,-3.38E-05
3362,-3.26E-05
3363,-3.29E-05
3364,-3.34E-05
3365,-3.17E-05
3366,-3.49E-05
3367,-3.38E-05
3368,-3.44E-05
3369,-3.32E-05
3370,-3.34E-05
3371,-3.38E-05
3372,-3.50E-05
3373,-3.22E-05
3374,-3.19E-05
3375,-3.01E-05
3376,-3.27E-05
3377,-3.19E-05
3378,-3.15E-05
3379,-3.30E-05
3380,-3.44E-05
3381,-3.54E-05
3382,-3.35E-05
3383,-3.18E-05
3384,-3.10E-05
3385,-3.28E-05
3386,-3.40E-05
3387,-3.28E-05
3388,-3.30E-05
3389,-3.41E-05
3390,-3.33E-05
3391,-3.22E-05
3392,-3.15E-05
3393,-3.18E-05
3394,-3.36E-05
3395,-3.15E-05
3396,-3.17E-05
3397,-3.27E-05
3398,-3.04E-05
3399,-3.33E-05
3400,-3.07E-05
3401,-3.40E-05
3402,-3.19E-05
3403,-3.47E-05
3404,-3.32E-05
3405,-3.28E-05
3406,-3.42E-05
3407,-3.47E-05
3408,-3.42E-05
3409,-3.16E-05
3410,-3.21E-05
3411,-3.39E-05
3412,-3.45E-05
3413,-3.24E-05
3414,-3.19E-05
3415,-3.29E-05
3416,-3.38E-05
3417,-3.01E-05
3418,-3.30E-05
3419,-3.07E-05
3420,-3.26E-05
3421,-3.37E-05
3422,-3.35E-05
3423,-3.22E-05
3424,-3.08E-05
3425,-3.39E-05
3426,-3.23E-05
3427,-3.28E-05
3428,-3.30E-05
3429,-3.54E-05
3430,-3.41E-05
3431,-3.25E-05
3432,-3.08E-05
3433,-3.27E-05
3434,-3.32E-05
3435,-3.23E-05
3436,-3.27E-05
3437,-3.23E-05
3438,-3.35E-05
3439,-3.20E-05
3440,-3.28E-05
3441,-3.48E-05
3442,-3.35E-05
3443,-3.20E-05
3444,-3.38E-05
3445,-3.27E-05
3446,-3.13E-05
3447,-3.23E-05
3448,-3.11E-05
3449,-3.25E-05
3450,-3.13E-05
3451,-3.35E-05
3452,-3.31E-05
3453,-3.19E-05
3454,-3.27E-05
3455,-3.41E-05
3456,-3.34E-05
3457,-3.23E-05
3458,-3.30E-05
3459,-3.28E-05
3460,-3.45E-05
3461,-3.16E-05
3462,-3.45E-05
3463,-3.26E-05
3464,-3.08E-05
3465,-3.17E-05
3466,-3.15E-05
3467,-3.22E-05
3468,-3.23E-05
3469,-3.25E-05
3470,-3.31E-05
3471,-3.22E-05
3472,-3.54E-05
3473,-3.25E-05
3474,-3.26E-05
3475,-3.22E-05
3476,-3.41E-05
3477,-3.32E-05
3478,-3.41E-05
3479,-3.53E-05
3480,-3.40E-05
3481,-3.15E-05
3482,-3.22E-05
3483,-3.40E-05
3484,-3.16E-05
3485,-3.57E-05
3486,-3.42E-05
3487,-3.30E-05
3488,-3.33E-05
3489,-3.25E-05
3490,-3.35E-05
3491,-3.33E-05
3492,-3.26E-05
3493,-3.26E-05
3494,-3.28E-05
3495,-3.34E-05
3496,-3.22E-05
3497,-3.42E-05
3498,-3.19E-05
3499,-3.27E-05
3500,-3.32E-05
3501,-3.39E-05
3502,-3.25E-05
3503,-3.38E-05
3504,-3.41E-05
3505,-3.36E-05
3506,-3.28E-05
3507,-3.19E-05
3508,-3.15E-05
3509,-3.37E-05
3510,-3.25E-05
3511,-3.26E-05
3512,-3.37E-05
3513,-3.32E-05
3514,-3.25E-05
3515,-3.39E-05
3516,-3.39E-05
3517,-3.47E-05
3518,-3.44E-05
3519,-3.13E-05
3520,-3.22E-05
3521,-3.23E-05
3522,-3.38E-05
3523,-3.47E-05
3524,-3.47E-05
3525,-3.46E-05
3526,-3.47E-05
3527,-3.37E-05
3528,-3.16E-05
3529,-3.22E-05
3530,-3.22E-05
3531,-3.44E-05
3532,-3.37E-05
3533,-3.25E-05
3534,-3.51E-05
3535,-3.32E-05
3536,-3.29E-05
3537,-3.39E-05
3538,-3.30E-05
3539,-3.48E-05
3540,-3.51E-05
3541,-3.40E-05
3542,-3.63E-05
3543,-3.28E-05
3544,-3.46E-05
3545,-3.49E-05
3546,-3.44E-05
3547,-3.45E-05
3548,-3.32E-05
3549,-3.48E-05
3550,-3.25E-05
3551,-3.27E-05
3552,-3.33E-05
3553,-3.36E-05
3554,-3.29E-05
3555,-3.18E-05
3556,-3.39E-05
3557,-3.29E-05
3558,-3.25E-05
3559,-3.29E-05
3560,-3.25E-05
3561,-3.30E-05
3562,-3.47E-05
3563,-3.22E-05
3564,-3.19E-05
3565,-3.08E-05
3566,-3.00E-05
3567,-3.37E-05
3568,-3.24E-05
3569,-3.45E-05
3570,-3.29E-05
3571,-3.52E-05
3572,-3.30E-05
3573,-3.63E-05
3574,-3.22E-05
3575,-3.26E-05
3576,-3.38E-05
3577,-3.13E-05
3578,-3.34E-05
3579,-3.44E-05
3580,-3.41E-05
3581,-3.44E-05
3582,-3.28E-05
3583,-3.23E-05
3584,-3.17E-05
3585,-3.35E-05
3586,-3.25E-05
3587,-3.19E-05
3588,-3.31E-05
3589,-3.28E-05
3590,-3.29E-05
3591,-3.37E-05
3592,-3.48E-05
3593,-3.39E-05
3594,-3.32E-05
3595,-3.47E-05
3596,-3.10E-05
3597,-3.31E-05
3598,-3.19E-05
3599,-3.25E-05
3600,-3.39E-05
3601,0.515052
3602,0.979715
3603,1.34832
3604,1.58499
3605,1.66664
3606,1.58499
3607,1.34833
3608,0.979714
3609,0.515053
3610,-3.82E-06
3611,-0.515114
3612,-0.979819
3613,-1.34842
3614,-1.58505
3615,-1.6667
3616,-1.58505
3617,-1.34842
3618,-0.979819
3619,-0.515116
3620,-3.48E-05
3621,1.03011
3622,1.95925
3623,2.69637
3624,3.17035
3625,3.33423
3626,3.17035
3627,2.69636
3628,1.95925
3629,1.03011
3630,-5.49E-06
3631,-1.03018
3632,-1.95932
3633,-2.69694
3634,-3.17095
3635,-3.33481
3636,-3.17093
3637,-2.69694
3638,-1.95932
3639,-1.03018
3640,-3.25E-05
3641,1.54506
3642,2.93924
3643,4.04619
3644,4.75599
3645,5.00017
3646,4.756
3647,4.04619
3648,2.93927
3649,1.54506
3650,-7.32E-06
3651,-1.54512
3652,-2.93982
3653,-4.04714
3654,-4.75663
3655,-5.00083
3656,-4.75663
3657,-4.04715
3658,-2.93984
3659,-1.54512
3660,-3.20E-05
3661,2.06005
3662,3.9199
3663,5.39343
3664,6.34161
3665,6.66794
3666,6.34161
3667,5.39344
3668,3.91994
3669,2.06005
3670,-7.39E-06
3671,-2.06008
3672,-3.92054
3673,-5.39411
3674,-6.34232
3675,-6.66869
3676,-6.34231
3677,-5.3941
3678,-3.92055
3679,-2.06008
3680,-3.32E-05
3681,2.57484
3682,4.8982
3683,6.74348
3684,7.92509
3685,8.33373
3686,7.92511
3687,6.74347
3688,4.89815
3689,2.57483
3690,-8.23E-06
3691,-2.5754
3692,-4.89883
3693,-6.74419
3694,-7.92583
3695,-8.33446
3696,-7.92585
3697,-6.7442
3698,-4.89886
3699,-2.57541
3700,-3.35E-05
3701,3.09036
3702,5.87851
3703,8.08989
3704,9.51151
3705,10.0005
3706,9.51147
3707,8.08988
3708,5.87848
3709,3.09038
3710,-7.32E-06
3711,-3.09096
3712,-5.87922
3713,-8.09062
3714,-9.51226
3715,-10.0012
3716,-9.51225
3717,-8.09061
3718,-5.87921
3719,-3.09097
3720,-3.29E-05
3721,3.60591
3722,6.85854
3723,9.4396
3724,11.0961
3725,11.6677
3726,11.0961
3727,9.43958
3728,6.85853
3729,3.60591
3730,-6.18E-06
3731,-3.60654
3732,-6.85958
3733,-9.44066
3734,-11.0968
3735,-11.6684
3736,-11.0968
3737,-9.44068
3738,-6.85959
3739,-3.60653
3740,-3.36E-05
3741,4.12107
3742,7.83684
3743,10.7867
3744,12.6811
3745,13.3321
3746,12.6811
3747,10.7867
3748,7.83684
3749,4.12106
3750,-7.16E-06
3751,-4.12204
3752,-7.83758
3753,-10.7874
3754,-12.6818
3755,-13.3328
3756,-12.6818
3757,-10.7874
3758,-7.83759
3759,-4.12204
3760,-3.35E-05
3761,4.63595
3762,8.81781
3763,12.136
3764,14.2663
3765,15.0001
3766,14.2663
3767,12.136
3768,8.8178
3769,4.63596
3770,-4.66E-06
3771,-4.63661
3772,-8.81857
3773,-12.1367
3774,-14.2669
3775,-15.0011
3776,-14.2669
3777,-12.1367
3778,-8.81857
3779,-4.63663
3780,-3.56E-05
3781,5.15058
3782,9.79725
3783,13.4833
3784,15.8498
3785,16.6664
3786,15.8498
3787,13.4833
3788,9.7972
3789,5.15058
3790,-5.95E-06
3791,-5.15124
3792,-9.79795
3793,-13.484
3794,-15.8504
3795,-16.667
3796,-15.8504
3797,-13.484
3798,-9.79796
3799,-5.15124
3800,-3.14E-05
3801,5.66582
3802,10.7756
3803,14.8325
3804,17.436
3805,18.3316
3806,17.4361
3807,14.8325
3808,10.7756
3809,5.66581
3810,-5.34E-06
3811,-5.66649
3812,-10.7766
3813,-14.8331
3814,-17.4369
3815,-18.3324
3816,-17.4369
3817,-14.8332
3818,-10.7766
3819,-5.66651
3820,-3.54E-05
3821,6.18133
3822,11.7568
3823,16.1787
3824,19.0197
3825,20.0002
3826,19.0197
3827,16.1787
3828,11.7569
3829,6.18129
3830,-8.00E-06
3831,-6.18205
3832,-11.7576
3833,-16.1796
3834,-19.0203
3835,-20.0008
3836,-19.0203
3837,-16.1796
3838,-11.7575
3839,-6.18204
3840,-3.38E-05
3841,6.69675
3842,12.735
3843,17.5289
3844,20.6053
3845,21.6747
3846,20.6053
3847,17.314
3848,12.7351
3849,6.69671
3850,-8.08E-06
3851,-6.6978
3852,-12.7357
3853,-17.5297
3854,-20.6059
3855,-21.6957
3856,-20.6059
3857,-17.5297
3858,-12.7357
3859,-6.69777
3860,-3.28E-05
3861,7.21124
3862,13.7147
3863,18.8753
3864,22.2307
3865,23.3655
3866,22.2328
3867,18.8753
3868,13.7146
3869,7.21123
3870,-6.63E-06
3871,-7.212
3872,-13.7153
3873,-18.8761
3874,-22.2559
3875,-23.4105
3876,-22.2555
3877,-18.8761
3878,-13.7153
3879,-7.21197
3880,-3.03E-05
3881,7.72539
3882,14.6959
3883,20.2248
3884,23.8182
3885,25.0201
3886,23.8163
3887,20.1072
3888,14.6959
3889,7.72539
3890,-7.62E-06
3891,-7.72613
3892,-14.6965
3893,-20.2255
3894,-23.86
3895,-25.0492
3896,-23.856
3897,-20.2255
3898,-14.6965
3899,-7.72614
3900,-3.28E-05
3901,-3.11E-05
3902,-3.31E-05
3903,-3.44E-05
3904,-3.34E-05
3905,-3.38E-05
3906,-3.54E-05
3907,-3.44E-05
3908,-3.31E-05
3909,-3.32E-05
3910,-3.44E-05
3911,-3.38E-05
3912,-3.45E-05
3913,-3.32E-05
3914,-3.44E-05
3915,-3.44E-05
3916,-3.37E-05
3917,-3.07E-05
3918,-3.38E-05
3919,-3.28E-05
3920,-3.34E-05
3921,-3.31E-05
3922,-3.49E-05
3923,-3.29E-05
3924,-3.33E-05
3925,-3.40E-05
3926,-3.27E-05
3927,-3.29E-05
3928,-3.27E-05
3929,-3.28E-05
3930,-3.27E-05
3931,-3.33E-05
3932,-3.12E-05
3933,-3.28E-05
3934,-3.41E-05
3935,-3.34E-05
