0,50000,0,0,0,0,0,0,0,0
0,1.5e+05,0,0,0,0,0,0,0,0
0,0,0,1e+05,0,0,5e+05,0,0,1e+05
0,0,0,0,0,1.5e+05,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
