0,50000,3.5e+05,4e+05,3e+05,0,3e+05,1.5e+05,0,0
50000,2.5e+05,4e+05,3.5e+05,1.5e+05,0,3.5e+05,4e+05,1.5e+05,4e+05
3e+05,3e+05,3e+05,3.5e+05,0,0,2e+05,0,0,0
4e+05,4e+05,4e+05,3.5e+05,2.5e+05,3.5e+05,4e+05,4e+05,50000,2.5e+05
2.5e+05,3.5e+05,3e+05,3e+05,4e+05,0,4e+05,3e+05,4e+05,3.5e+05
0,2.5e+05,0,3e+05,4e+05,50000,3e+05,3e+05,2e+05,0
