7.5e+05,6e+05,4.5e+05,4.5e+05,7.5e+05,4e+05,4e+05,7e+05,4e+05,7.5e+05
5.5e+05,6.5e+05,8e+05,8e+05,4.5e+05,4e+05,7e+05,4e+05,4e+05,5e+05
4e+05,4e+05,4e+05,4e+05,4e+05,7.5e+05,4e+05,5.5e+05,4e+05,5e+05
4e+05,4e+05,4e+05,4e+05,5.5e+05,5e+05,4e+05,4e+05,5.5e+05,4e+05
8e+05,7e+05,4.5e+05,8e+05,5e+05,4e+05,6e+05,4e+05,4.5e+05,5.5e+05
4e+05,7.5e+05,7e+05,4e+05,4.5e+05,8e+05,6e+05,4e+05,4e+05,7e+05
