Time - Plot 0,Amplitude - Plot 0
0,-5.87E-06
1,0.515051
2,0.979705
3,1.34832
4,1.58498
5,1.66664
6,1.58499
7,1.34832
8,0.979709
9,0.515051
10,-8.60E-06
11,-0.51511
12,-0.979807
13,-1.34842
14,-1.58504
15,-1.66669
16,-1.58504
17,-1.34842
18,-0.97981
19,-0.515115
20,-2.89E-05
21,1.03011
22,1.95923
23,2.69638
24,3.17033
25,3.33417
26,3.17033
27,2.69639
28,1.95924
29,1.03011
30,-7.24E-06
31,-1.03018
32,-1.9593
33,-2.69691
34,-3.17086
35,-3.3347
36,-3.17088
37,-2.69693
38,-1.95931
39,-1.03018
40,-2.59E-05
41,1.54505
42,2.93923
43,4.04611
44,4.75591
45,5.00014
46,4.75591
47,4.0461
48,2.93926
49,1.54505
50,-7.62E-06
51,-1.54511
52,-2.9398
53,-4.04704
54,-4.75657
55,-5.00081
56,-4.7566
57,-4.04706
58,-2.93982
59,-1.54511
60,-2.78E-05
61,2.06004
62,3.91984
63,5.39345
64,6.34156
65,6.66788
66,6.34154
67,5.39345
68,3.91985
69,2.06004
70,-7.16E-06
71,-2.06006
72,-3.92042
73,-5.39409
74,-6.34223
75,-6.66856
76,-6.34223
77,-5.39408
78,-3.92042
79,-2.06006
80,-2.69E-05
81,2.57485
82,4.89818
83,6.74341
84,7.92521
85,8.33377
86,7.92515
87,6.74323
88,4.89817
89,2.57486
90,-6.78E-06
91,-2.57537
92,-4.89877
93,-6.74461
94,-7.92582
95,-8.33447
96,-7.92593
97,-6.74414
98,-4.89885
99,-2.57539
100,-2.90E-05
101,3.09036
102,5.87848
103,8.08988
104,9.5114
105,9.74657
106,9.51147
107,8.08995
108,5.87868
109,3.09039
110,-6.10E-06
111,-3.09093
112,-5.87914
113,-8.09067
114,-9.51224
115,-10.0012
116,-9.51214
117,-8.09073
118,-5.87926
119,-3.09094
120,-2.83E-05
121,3.60587
122,6.85848
123,9.43986
124,11.0961
125,11.6677
126,11.0961
127,9.43955
128,6.85848
129,3.60588
130,-6.48E-06
131,-3.60632
132,-6.85941
133,-9.44064
134,-11.0968
135,-11.6683
136,-11.0968
137,-9.44057
138,-6.85979
139,-3.60652
140,-2.81E-05
141,4.12102
142,7.83695
143,10.7873
144,12.6811
145,13.3322
146,11.4061
147,10.7868
148,7.83686
149,4.12099
150,-7.46E-06
151,-4.12198
152,-7.83758
153,-10.7873
154,-12.6818
155,-13.3329
156,-12.6819
157,-10.7591
158,-7.83758
159,-4.1219
160,-2.80E-05
161,4.63595
162,8.81786
163,12.1359
164,14.2662
165,15.0001
166,14.2662
167,12.1359
168,8.81787
169,4.63593
170,-8.07E-06
171,-4.63654
172,-8.81849
173,-12.1366
174,-14.2668
175,-15.0012
176,-14.2667
177,-12.1368
178,-8.81849
179,-4.63657
180,-2.78E-05
181,5.15057
182,9.79707
183,13.4833
184,15.8498
185,16.6665
186,15.8498
187,13.4833
188,9.79729
189,5.15058
190,-6.93E-06
191,-5.15121
192,-9.79787
193,-13.484
194,-15.8503
195,-16.6669
196,-15.8504
197,-13.484
198,-9.79789
199,-5.15119
200,-2.65E-05
201,5.66581
202,10.7756
203,14.8324
204,17.4359
205,18.3317
206,17.4361
207,14.8324
208,10.7756
209,5.66581
210,-7.62E-06
211,-5.66646
212,-10.7766
213,-14.833
214,-17.437
215,-18.3321
216,-17.4369
217,-14.8331
218,-10.7766
219,-5.66646
220,-2.95E-05
221,6.1813
222,11.7568
223,16.1787
224,19.0196
225,20.0001
226,19.0198
227,16.1788
228,11.7568
229,6.18134
230,-7.54E-06
231,-6.18199
232,-11.7487
233,-16.1796
234,-19.0203
235,-20.0007
236,-19.021
237,-16.1796
238,-11.7575
239,-6.182
240,-2.90E-05
241,6.69665
242,12.7351
243,17.5288
244,20.6052
245,21.6689
246,20.6052
247,17.5289
248,12.7351
249,6.69671
250,-7.39E-06
251,-6.69784
252,-12.7357
253,-17.5297
254,-20.6063
255,-21.7008
256,-20.6059
257,-17.5297
258,-12.7357
259,-6.69768
260,-2.93E-05
261,7.21118
262,13.7146
263,18.8754
264,22.2279
265,23.3644
266,22.2295
267,18.8753
268,13.7147
269,7.21128
270,-8.45E-06
271,-7.21191
272,-13.7153
273,-18.8757
274,-22.2514
275,-23.405
276,-22.2527
277,-18.8762
278,-13.7153
279,-7.21189
280,-2.83E-05
281,7.72541
282,14.6958
283,20.2247
284,23.8154
285,25.0215
286,23.8151
287,20.2248
288,14.6958
289,7.72556
290,-7.39E-06
291,-7.72587
292,-14.6964
293,-20.2256
294,-23.8576
295,-25.0507
296,-23.8566
297,-20.2254
298,-14.6964
299,-7.7261
