5e+05,90000,0,3.7e+05,4e+05,3.6e+05,2.8e+05,1.2e+05,3.8e+05,3.7e+05
1.1e+05,4.1e+05,1.1e+05,2.7e+05,1.8e+05,10000,3e+05,1.6e+05,2.2e+05,0
3.4e+05,70000,3e+05,3.7e+05,50000,60000,20000,1.5e+05,0,10000
3.8e+05,3.9e+05,3.7e+05,4.8e+05,4.7e+05,2.9e+05,3e+05,3.7e+05,3.8e+05,2.3e+05
1.1e+05,4.4e+05,3.4e+05,3.6e+05,2.9e+05,2.6e+05,3.6e+05,3.4e+05,3.4e+05,3e+05
20000,1e+05,3.5e+05,3.1e+05,3.6e+05,3.8e+05,4.3e+05,0,1.6e+05,2.6e+05
