2.4e+05,3.8e+05,2.9e+05,2.9e+05,40000,2.4e+05,2.2e+05,2.5e+05,10000,1.9e+05
3e+05,2.2e+05,1.1e+05,3.1e+05,3e+05,50000,2.5e+05,1.3e+05,3.5e+05,2.3e+05
1.6e+05,1.6e+05,3.2e+05,3.1e+05,1.5e+05,2.3e+05,3.3e+05,1.8e+05,1.8e+05,2.4e+05
2.1e+05,1.7e+05,3.2e+05,3.1e+05,3e+05,2.9e+05,1.9e+05,3.1e+05,2e+05,3.3e+05
1.4e+05,2.4e+05,1.6e+05,2.2e+05,40000,3.5e+05,1.9e+05,3e+05,3.1e+05,2e+05
60000,1.8e+05,1.8e+05,2.8e+05,1.3e+05,70000,2.5e+05,2.9e+05,2.5e+05,1e+05
