/vpos_gain_ninv X,/vpos_gain_ninv YRe,/vpos_gain_ninv YReImag
1e-05,-0.005414234679817631,0.002063742766790574
1.827797299627182e-05,-0.01414659554841001,0.01044520420603069
3.340842968524418e-05,-0.02349013329020639,0.03930946331989191
6.106383756347389e-05,-0.008297682312144087,0.09258352105363428
0.0001116123174033905,0.0393118954252092,0.1411325942043453
0.000204004692355049,0.08725455568726663,0.1830643848997774
0.0003728792257978325,0.128434021859211,0.2544411076937166
0.0006815476420003525,0.1764941573826179,0.3874638810694772
0.001245730939615518,0.2562303078115721,0.6329836212089505
0.002276943647491275,0.4583979848500047,1.058139669570844
0.004161791450287818,0.9942955859373191,1.640649208776115
0.007606911174447567,2.040271515502512,2.028292473537082
0.0139038917031591,3.185822367215084,1.77095469608201
0.02541349570934297,3.841574592554156,1.156464631614864
0.04645071883162406,4.074965707786701,0.6589346941262479
0.08490249844618394,4.142173349598247,0.3620802255495837
0.155184557391536,4.161199787324547,0.1975809617790733
0.283645914944089,4.166749233029707,0.1070754409382875
0.5184472373850871,4.168394713799577,0.0567311450407504
0.9476164604916348,4.168882866961764,0.02766025606019513
1.732050807568878,4.169018789674589,0.008960174459041273
3.165837788891475,4.169025821094389,-0.006380449391219376
5.786509761593527,4.168915534014945,-0.02411243548429724
10.57656691650698,4.168507085591325,-0.05088017641172298
19.33182044931764,4.167131032790641,-0.09669813981140923
35.33464921414031,4.162535804829735,-0.1786164432712644
64.58457641687939,4.147244306108258,-0.3265735121761369
118.0475143723375,4.096834263573734,-0.5913943686476684
215.7669279974594,3.935631007041682,-1.04547575670417
394.378208342609,3.466454811182295,-1.720613319509471
720.8434242404268,2.405771115502475,-2.357876290231802
1317.555664280663,0.9523884593296463,-2.337981825981478
2408.224685280693,-0.1001052520684358,-1.660469103783802
4401.746576651572,-0.5591627407349842,-0.930795631810606
8045.500506446934,-0.7000127121016056,-0.3830411888336301
14705.54409983283,-0.6875405603185661,0.04440039917027978
26878.75379522288,-0.5012274349256904,0.4328637656871769
49128.91360425225,-0.02913563304119016,0.62898366995382
89797.69561946938,0.3404107583965927,0.383394238929695
164131.9855660097,0.3823358262682518,0.1618272071583909
300000,0.3689266710141426,0.07097703303354135
