/cix_pulse<0> (vgsp_il=0.4) X,/cix_pulse<0> (vgsp_il=0.4) Y,/cix_pulse<0> (vgsp_il=0.4519324) X,/cix_pulse<0> (vgsp_il=0.4519324) Y,/cix_pulse<0> (vgsp_il=0.5106072) X,/cix_pulse<0> (vgsp_il=0.5106072) Y,/cix_pulse<0> (vgsp_il=0.5768998) X,/cix_pulse<0> (vgsp_il=0.5768998) Y,/cix_pulse<0> (vgsp_il=0.6517993) X,/cix_pulse<0> (vgsp_il=0.6517993) Y,/cix_pulse<0> (vgsp_il=0.736423) X,/cix_pulse<0> (vgsp_il=0.736423) Y,/cix_pulse<0> (vgsp_il=0.8320335) X,/cix_pulse<0> (vgsp_il=0.8320335) Y,/cix_pulse<0> (vgsp_il=0.9400572) X,/cix_pulse<0> (vgsp_il=0.9400572) Y,/cix_pulse<0> (vgsp_il=1.062106) X,/cix_pulse<0> (vgsp_il=1.062106) Y,/cix_pulse<0> (vgsp_il=1.2) X,/cix_pulse<0> (vgsp_il=1.2) Y
0.01000000854258726,0.5095001412044168,0.01000000854263937,0.509506000593662,0.010000008542735,0.5095190972192297,0.01000000858248651,0.5173987779582391,0.01000000854609893,0.5101795361407625,0.01000000851469248,0.5038988795320121,0.01000000799381163,0.3937971311779784,0.01000000657620275,0.05747634433567089,0.01000000640638441,0.014244138651947,0.01000000640636867,0.01424075806635693
0.01000000858105976,0.517133879578103,0.01000000858110697,0.5171387009000299,0.01000000858118255,0.5171476954992388,0.01000000861562364,0.523911617069973,0.01000000858288897,0.5174747280721511,0.01000000854621521,0.5102022592296656,0.01000000805215282,0.4065984596280436,0.01000000659796577,0.06304370995671976,0.01000000641619669,0.01660030184653812,0.0100000064161809,0.01659683333150898
0.01000000861495519,0.5237974430479978,0.01000000861499371,0.5238005108134631,0.01000000861505098,0.5238058272726724,0.01000000864717198,0.5300590595245892,0.01000000861594014,0.523970090324,0.01000000858298346,0.5174929519474485,0.0100000081078259,0.418721078215606,0.01000000662019686,0.06871490315199182,0.01000000642614965,0.01904557589837247,0.01000000642613329,0.01904191592313954
0.01000000864643087,0.529931780912729,0.0100000086464701,0.5299349501317758,0.01000000864652877,0.529940482298038,0.01000000868157049,0.53670137348946,0.01000000864750379,0.5301200054052958,0.01000000861601463,0.5239842549953823,0.01000000816231499,0.4304918220185049,0.01000000664348532,0.0746382276742019,0.0100000064366309,0.02166385070881671,0.01000000643661348,0.02165989552958936
0.01000000868061998,0.5365350932928453,0.01000000868066215,0.5365387877199557,0.01000000868072633,0.5365453166126133,0.01000000872232401,0.5444874120667206,0.01000000868194899,0.5367707080627028,0.01000000864758201,0.5301347822674589,0.01000000821684672,0.4421721185131011,0.01000000666852588,0.08098703914171994,0.01000000644781449,0.02449141001099443,0.01000000644779548,0.02448703081561678
0.01000000872087277,0.5442279703664127,0.01000000872092126,0.5442328147520181,0.01000000872099867,0.5442417684152958,0.01000000877525471,0.5544620861957001,0.01000000872280685,0.5445757517453707,0.01000000868203842,0.5367875082893139,0.01000000827249681,0.4539817701876838,0.01000000669628247,0.0880002794546464,0.01000000645958372,0.02749207695299098,0.01000000645956415,0.02748754751539868
0.01000000877299745,0.5540559645762331,0.01000000877308357,0.5540677644143491,0.0100000087732147,0.5540866184488611,0.0100000088340193,0.5653502917294411,0.01000000877587666,0.5545750505050392,0.01000000872292129,0.5445971190870773,0.01000000833082184,0.46623086474193,0.01000000672755158,0.09587105296205313,0.01000000647211113,0.0307036066741382,0.01000000647209171,0.03069911887070188
0.01000000883158677,0.5649192805184288,0.01000000883171112,0.5649378852503448,0.01000000883188563,0.5649643638609729,0.01000000888522828,0.5746767068858636,0.01000000883464444,0.5654618200150691,0.01000000877602141,0.5546017687011658,0.01000000839424285,0.4793906259162241,0.01000000676384026,0.1049664316438226,0.01000000648540797,0.03412355121017348,0.01000000648538776,0.03411887006409541
0.01000000888321345,0.5743281613403524,0.01000000888333489,0.5743459349934323,0.01000000888349946,0.5743701828627672,0.01000000892601626,0.5819961283366767,0.01000000888574347,0.5747665825620435,0.01000000883478683,0.5654876486126112,0.01000000842348099,0.4853996543454784,0.01000000680666047,0.1156467994452954,0.01000000649980422,0.03783212586599138,0.01000000649978206,0.0378269653410449
0.0100000089243885,0.5817212155072611,0.01000000892449515,0.5817361132192045,0.01000000892463796,0.5817561586322684,0.01000000895896204,0.5878370688750317,0.0100000089264328,0.5820672450195291,0.01000000888585937,0.5747872323152117,0.01000000845914737,0.4926785749285581,0.01000000685871276,0.1285568309622678,0.01000000651571173,0.04193122757318685,0.01000000651568614,0.04192520607165055
0.01000000895760246,0.5876124455941393,0.01000000895769708,0.5876250590889595,0.01000000895782307,0.5876419191311061,0.01000000898628405,0.5926324395153699,0.01000000895930872,0.5878951014816531,0.01000000892652584,0.5820835639944626,0.01000000848847159,0.4986201409986384,0.01000000692490772,0.1448641160340846,0.01000000653363183,0.04654554851894424,0.01000000653360075,0.04653814763002685
0.01000000898511886,0.5924438408428506,0.0100000089852043,0.5924547340986903,0.01000000898531764,0.5924692315003113,0.01000000900964135,0.596696927526455,0.01000000898658024,0.5926811290333324,0.01000000895938566,0.5879084204711184,0.01000000851464508,0.5038897509322089,0.01000000701603073,0.1671215752347858,0.01000000655421548,0.05183718831224898,0.01000000655417616,0.05182771294746379
0.01000000900860895,0.5965328370069781,0.01000000900868786,0.5965425129554875,0.01000000900879232,0.5965553579856644,0.01000000903062736,0.6003211651882472,0.01000000900990309,0.5967392637980176,0.01000000898664561,0.5926923151949189,0.01000000854614924,0.5101895046336324,0.01000000714402938,0.1980364969578869,0.0100000065761558,0.05746474462702646,0.01000000657611502,0.05745494513770336
0.01000000902966768,0.6001707651853231,0.01000000902974218,0.600179614754105,0.0100000090298408,0.6001913631999436,0.01000000905054058,0.6037359200532234,0.01000000903087051,0.6003600045606167,0.01000000900996056,0.5967490041612119,0.01000000858292963,0.5174827152177177,0.0100000072732417,0.2288527254655648,0.01000000659791718,0.06303173709743916,0.01000000659787411,0.0630214031875297
0.01000000904960277,0.6035902875744653,0.01000000904967556,0.6035987840444889,0.01000000904977192,0.6036100687815937,0.01000000907098765,0.6072176435458058,0.01000000905077853,0.6037736081999614,0.01000000903092367,0.6003689407276698,0.01000000861597208,0.5239763184304161,0.01000000740721912,0.2604075445221825,0.0100000066201457,0.0687023238137237,0.01000000662009974,0.06869130860632462
0.01000000906997318,0.607060030967741,0.01000000907004959,0.6070690833520263,0.0100000090701508,0.6070811141151963,0.01000000908548177,0.6096706019708947,0.0100000090712468,0.6072586627150713,0.0100000090508304,0.6037822720268815,0.01000000864753736,0.5301265114373453,0.0100000075502736,0.2936628934046955,0.01000000664343056,0.07462478866547365,0.01000000664338101,0.07461291705638419
0.01000000908545039,0.6096797656638253,0.01000000908547175,0.6096794771836976,0.01000000908549998,0.6096791242028838,0.01000000910271589,0.612570955115726,0.01000000908548612,0.6096684055238271,0.01000000907130335,0.6072680683272786,0.01000000868198744,0.5367781049383761,0.01000000767705052,0.3227553373959761,0.01000000666846593,0.08097234595535559,0.01000000666841148,0.08095929570939416
0.01000000909776658,0.6117542437238552,0.01000000909779917,0.611755843057377,0.01000000910312897,0.6126456686207823,0.01000000911508522,0.6146416763775548,0.01000000910260326,0.6125491489061804,0.0100000090854857,0.60966815207507,0.01000000872285617,0.544585145560547,0.01000000777743318,0.3455321931112744,0.01000000669621486,0.08798372345690465,0.01000000669615344,0.08796898555764757
0.01000000911011801,0.613825565972291,0.01000000911015278,0.613827522482256,0.01000000911547061,0.6147114363819206,0.01000000912409117,0.6161435969572678,0.01000000911498076,0.6146213324300296,0.01000000910257664,0.6125445085833131,0.0100000087759374,0.554586460881979,0.0100000078599309,0.3640730444822298,0.01000000672747491,0.09585230314306684,0.01000000672740522,0.09583557306539096
0.01000000911989581,0.6154588348278824,0.01000000911992686,0.6154601632417991,0.01000000912444596,0.6162080382410274,0.01000000913170953,0.6174103287145317,0.01000000912399553,0.6161247875378441,0.01000000911495595,0.6146170196234374,0.01000000883470253,0.5654725693514164,0.01000000793067558,0.3798383749026785,0.01000000676375038,0.1049444827498887,0.01000000676366875,0.1049248730790746
0.01000000912789341,0.6167905005751345,0.01000000912792382,0.6167917194169438,0.01000000913202838,0.617468628808415,0.01000000913833628,0.6185093663338288,0.01000000913162446,0.6173933273539567,0.01000000912397266,0.6161208152305386,0.01000000888579006,0.5747751107525109,0.01000000799368122,0.3937690969725565,0.01000000680655318,0.1156206532618031,0.01000000680645583,0.115597265354968
0.01000000913491803,0.6179570102013398,0.0100000091349479,0.6179581331834098,0.01000000913861697,0.6185612081955054,0.01000000914433689,0.6195022978052666,0.01000000913826249,0.6184942720314867,0.01000000913160394,0.6173897584265511,0.01000000892646995,0.5820740001021296,0.01000000805202982,0.4065722586977872,0.01000000685858018,0.1285246137141307,0.01000000685846,0.1284957597073231
0.01000000914121882,0.619000816760377,0.0100000091412481,0.6190018375426493,0.01000000914459113,0.6195496593765544,0.01000000914995445,0.6204298984207005,0.01000000914427088,0.6194885229246814,0.01000000913824447,0.6184911297826062,0.01000000895933929,0.5879006429583291,0.010000008107707,0.4186959700702612,0.01000000692473438,0.1448221563570158,0.01000000692457741,0.1447845266556045
0.01000000914703387,0.6199620521429643,0.01000000914706282,0.6199630152685494,0.01000000915018998,0.6204740800963036,0.0100000091552896,0.6213091238488346,0.01000000914989394,0.6204170594408621,0.01000000914425459,0.6194856757086664,0.01000000898660612,0.592685813729493,0.01000000816219721,0.4304671613015215,0.01000000701577822,0.1670608055886074,0.01000000701554988,0.1670062354038359
0.01000000915251521,0.6208662803679388,0.01000000915254392,0.6208671994274509,0.01000000915551135,0.6213509525084118,0.01000000916040926,0.6221512393583241,0.01000000915523315,0.6212969766289019,0.01000000914987888,0.620414421055722,0.01000000900992577,0.5967433708432039,0.01000000821672756,0.4421473819150895,0.01000000714378445,0.1979783600411144,0.01000000714356264,0.1979261133249671
0.01000000915774387,0.6217271541199249,0.01000000915777238,0.6217280377343425,0.01000000916062086,0.6221913259924373,0.01000000916536102,0.622964248830983,0.01000000916035579,0.6221396035136358,0.01000000915521898,0.6212944924551074,0.01000000903089131,0.6003637701060196,0.01000000827237385,0.4539564715984242,0.01000000727299288,0.2287944155235652,0.01000000727276765,0.2287420484281339
0.0100000091627781,0.6225544765797412,0.01000000916280648,0.6225553330101026,0.01000000916556486,0.6230029948650005,0.01000000917018085,0.6237541926258291,0.01000000916530982,0.6229530061842434,0.01000000916034227,0.622137233344107,0.01000000905079865,0.6037772437635113,0.01000000833069106,0.4662042161952739,0.0100000074069539,0.2603461516648817,0.010000007406714,0.2602910449262748
0.01000000916766129,0.6233555327172815,0.01000000916768956,0.6233563678860773,0.01000000917037874,0.6237918994820922,0.01000000917490163,0.6245265552683297,0.0100000091701314,0.6237432545380949,0.01000000916529679,0.6229507232083388,0.01000000907126858,0.6072625658106684,0.01000000839409758,0.4793613377480349,0.01000000754998883,0.2935978308969209,0.01000000754973135,0.293539431137291
0.01000000917242868,0.6241362206321502,0.01000000917245689,0.6241370398463784,0.01000000917509516,0.624563488478997,0.01000000917955556,0.6252866783699077,0.01000000917485345,0.6245158442278771,0.01000000917011875,0.6237410389647666,0.01000000908548583,0.6096685719840067,0.01000000842333322,0.4853700386920127,0.01000000767682113,0.3227037136281579,0.01000000767661328,0.3226573673537345
0.01000000917711289,0.6249019627114978,0.01000000917714105,0.6249027712317222,0.01000000917974632,0.6253230999053061,0.01000000918417746,0.6260402884276774,0.0100000091795082,0.6252761176944307,0.01000000917484107,0.6245136784024371,0.01000000910259272,0.6125476041055293,0.01000000845904409,0.4926582364407041,0.01000000777724877,0.3454912553952734,0.01000000777708126,0.3454544976668166
0.01000000918174693,0.6256582144205197,0.01000000918177509,0.6256590183034441,0.01000000918436727,0.626076497996959,0.01000000918939204,0.6268890109317835,0.01000000918413039,0.626029791346783,0.01000000917949599,0.6252739846617859,0.01000000911497088,0.6146199103334941,0.01000000848838818,0.4986039504997086,0.01000000785977417,0.3640386634149151,0.01000000785963148,0.3640077895815227
0.0100000091863688,0.6264112064500378,0.01000000918639701,0.6264120133893433,0.01000000918980301,0.6269611150655899,0.01000000919259542,0.6274095882687797,0.01000000918928548,0.626868858198563,0.01000000918411823,0.6260276714179653,0.01000000912398637,0.6161234952274621,0.01000000851455732,0.5038727866705607,0.01000000793053832,0.3798085948210033,0.01000000793041311,0.379781851381458
0.01000000918952998,0.6269254931607803,0.01000000918955711,0.626926120119791,0.01000000919316449,0.6275072830435122,0.01000000919551005,0.6278827077423257,0.01000000919244504,0.6273823407236425,0.01000000918926005,0.6268645877531855,0.01000000913161619,0.6173921900341178,0.01000000854602719,0.5101658400484042,0.01000000799355615,0.3937422300344459,0.01000000799344188,0.3937181037532
0.01000000919260736,0.6274255718493952,0.01000000919263266,0.6274258986863277,0.01000000919620315,0.6280004177429779,0.01000000919978472,0.6285756800311093,0.01000000919532505,0.6278498724619913,0.01000000919240985,0.6273764896990255,0.01000000913825517,0.6184932997514381,0.01000000858283032,0.5174637570078472,0.01000000805191183,0.4065471440391784,0.01000000805180392,0.4065245921338609
0.01000000919620016,0.6280086940935061,0.01000000919622583,0.6280090763617192,0.01000000920061676,0.6287157081846487,0.01000000920505607,0.6294287213717991,0.01000000919956041,0.6285365267574224,0.01000000919528211,0.6278427712988659,0.01000000914426422,0.619487664480639,0.01000000861589377,0.5239616351115041,0.01000000810759292,0.4186719008579892,0.01000000810748856,0.4186502956402227
0.01000000920092881,0.6287749913873777,0.01000000920095547,0.6287755307835091,0.01000000920600998,0.6295881780377942,0.01000000921129874,0.6304367951862724,0.01000000920479778,0.6293841466944052,0.01000000919950862,0.6285280042853038,0.01000000914988774,0.6204162814076851,0.01000000864745519,0.5301112053482586,0.01000000816208421,0.4304435207329756,0.0100000081619808,0.4304222983859172
0.01000000920655207,0.6296845235587339,0.01000000920657928,0.6296851463143673,0.01000000921241001,0.6306212621366072,0.01000000921873182,0.6316340497053446,0.0100000092109966,0.6303852478308127,0.01000000920473836,0.6293744082966141,0.01000000915522728,0.6212962576076871,0.01000000868189358,0.5367607009040507,0.01000000821661325,0.4421236709650359,0.01000000821650868,0.4421023895757431
0.01000000921314105,0.6307478491666825,0.01000000921316918,0.6307486119838779,0.01000000922003562,0.6318489689955252,0.0100000092274237,0.6330298518925219,0.01000000921837566,0.6315739525700189,0.01000000921092732,0.6303739443069536,0.01000000916035016,0.6221389277153934,0.0100000087227362,0.5445629887500947,0.01000000827225591,0.453932227475256,0.01000000827214811,0.4539104725770299
0.01000000922088644,0.6319944647872175,0.01000000922091559,0.6319953815926376,0.01000000922896143,0.6332815666587283,0.01000000923779382,0.6346892099681034,0.010000009227003,0.632959596177478,0.01000000921829423,0.6315607263846439,0.01000000916530436,0.6229523630763167,0.01000000877578323,0.5545582596710659,0.01000000833056569,0.4661786874618694,0.01000000833045123,0.4661557840663477
0.01000000922995312,0.6334491622829269,0.01000000922998341,0.6334502493450201,0.01000000923969852,0.6349985272145887,0.01000000925110734,0.6368100688628598,0.01000000923727465,0.634603494032374,0.01000000922690709,0.6329440936477153,0.01000000917012607,0.6237426365182238,0.01000000883454826,0.5654448583594378,0.01000000839395841,0.4793332960929749,0.01000000839383157,0.4793081410788956
0.0100000092409209,0.6352022710513698,0.01000000924095294,0.63520362172234,0.01000000925375814,0.6372363072507754,0.01000000927226732,0.6401590110914588,0.01000000925039481,0.6366940443154228,0.01000000923715683,0.6345845553312213,0.01000000917484821,0.6245152443290957,0.01000000888566331,0.5747528173835288,0.01000000842319148,0.4853416468346368,0.01000000842306218,0.4853161471823589
0.01000000925549471,0.6375205871448623,0.01000000925553047,0.6375225030436686,0.01000000927831063,0.6411157860197528,0.01000000929607314,0.6438947931076282,0.01000000927083531,0.6399304358817562,0.01000000925023435,0.6366684235422535,0.01000000917950301,0.6252755290119782,0.0100000089263677,0.5820563662993683,0.01000000845894508,0.4926387539812779,0.01000000845885422,0.4926212695255349
0.01000000928346673,0.641934610491684,0.01000000928353091,0.641940935448596,0.01000000930085847,0.6446468870772813,0.01000000931521202,0.6468737868135638,0.01000000929514945,0.6437477032887752,0.01000000927052264,0.63988100900074,0.0100000091841252,0.6260292058934765,0.01000000895925438,0.5878862583333458,0.01000000848830829,0.4985884595455247,0.01000000848823466,0.4985745727887433
0.01000000930556639,0.6453890384472436,0.010000009305629,0.6453950407394066,0.01000000931946702,0.6475383183745377,0.01000000933357893,0.649712006968423,0.01000000931446354,0.6467549378781073,0.01000000929496332,0.6437185127677878,0.01000000918927481,0.6268673875149005,0.01000000898653373,0.5926737482294402,0.01000000851447332,0.5038565647112206,0.01000000851439604,0.5038420305681885
0.01000000932389922,0.6482326165028091,0.0100000093239607,0.6482383803529979,0.01000000933125408,0.6493590810790489,0.0100000093409341,0.6508428196688273,0.01000000933279904,0.6495891604624351,0.01000000931431869,0.6467323705348026,0.01000000919243038,0.627380224279095,0.01000000900986192,0.5967328808339395,0.01000000854591056,0.5101432421156833,0.01000000854580419,0.5101230241489271
0.01000000933366921,0.6497397773174119,0.01000000933371816,0.6497435768208321,0.0100000093428033,0.6511348449334586,0.01000000934840718,0.6519881780089555,0.01000000934039034,0.6507565949650683,0.01000000933264724,0.6495656874214435,0.01000000919530722,0.6278472455808161,0.01000000903083201,0.6003541389390694,0.01000000858273562,0.5174456975007774,0.01000000858264866,0.5174295010867004
0.01000000934397157,0.6513226617593366,0.01000000934401368,0.6513253799409632,0.01000000934840257,0.651992671314527,0.0100000093550708,0.6530063329706517,0.01000000934816414,0.6519482414987072,0.01000000934028626,0.6507405228758948,0.01000000919953894,0.6285333163840462,0.01000000905074057,0.6037678863586183,0.01000000861581928,0.5239476869970539,0.01000000861575051,0.5239351890584366
0.01000000934964809,0.6521918827381222,0.01000000934969207,0.6521948679552206,0.01000000935370349,0.6528028739795156,0.01000000936063623,0.6538543277647013,0.01000000935484635,0.6529693392351985,0.01000000934812138,0.6519416079625231,0.01000000920477317,0.6293804382268694,0.01000000907120509,0.6072523572599269,0.01000000864737705,0.5300966677572559,0.01000000864730503,0.5300836494144969
0.01000000935495923,0.6530032110709064,0.01000000935500432,0.6530063430629112,0.01000000935982014,0.653735342887109,0.01000000936598681,0.6546674651691952,0.01000000936041977,0.6538186345892358,0.01000000935480755,0.6529633312338332,0.01000000921096796,0.6303809002826517,0.010000009085486,0.6096691607218873,0.01000000868180432,0.5367441670441959,0.01000000868172238,0.5367293677461572
0.01000000936084606,0.6539001947183419,0.01000000936088988,0.6539031060844699,0.01000000936524775,0.6545605161309284,0.01000000937135286,0.6554807734451698,0.01000000936579908,0.6546362092336449,0.01000000936038186,0.6538127760694807,0.01000000921834204,0.6315688190939818,0.01000000910262204,0.6125530795094873,0.0100000087226221,0.5445419324762301,0.01000000872251799,0.5445230958454057
0.01000000936625232,0.6547217530145661,0.01000000936629648,0.6547246825170357,0.01000000937048424,0.6553545374324364,0.01000000937677047,0.6562995898572932,0.01000000937116452,0.6554494919340259,0.01000000936576662,0.654631194515967,0.01000000922696343,0.632953531317448,0.01000000911499811,0.6146250146896273,0.01000000877563643,0.5545314218380678,0.01000000877550057,0.5545069456791648
0.01000000937152419,0.6555207708974278,0.01000000937156953,0.6555238421506296,0.01000000937592132,0.656176704053291,0.01000000938246896,0.6571582552182864,0.01000000937657143,0.6562667595306103,0.01000000937113188,0.655444463750978,0.01000000923722608,0.6345960205486658,0.01000000912401139,0.6161282148229984,0.01000000883440123,0.5654184597733859,0.01000000883426251,0.5653939004745094
0.01000000937698899,0.6563467348694471,0.01000000937703571,0.6563499653832945,0.01000000938157116,0.6570284972694528,0.01000000938831182,0.6580358056865494,0.01000000938225474,0.6571232157049763,0.01000000937653672,0.656261432605372,0.0100000092503287,0.6366838250722694,0.01000000913163856,0.6173964557000213,0.01000000888554254,0.5747315860664519,0.01000000888542714,0.5747116358211943
0.01000000938271032,0.657208866691199,0.01000000938275906,0.6572123434901005,0.01000000938738527,0.6579022443664224,0.01000000939438936,0.6589454262896297,0.01000000938808964,0.657999653774716,0.01000000938221736,0.6571175033536836,0.01000000927070625,0.6399103768650758,0.01000000913827471,0.6184970868402736,0.01000000892627032,0.5820395847388299,0.01000000892617648,0.582023738148031
0.01000000938855988,0.6580874699803509,0.01000000938860927,0.6580909737783455,0.01000000939342135,0.658806239399382,0.01000000940091028,0.6599177176262986,0.01000000939415321,0.6589072747156276,0.01000000938805086,0.6579937507882586,0.01000000929507183,0.6437358779196505,0.0100000091442818,0.6194911199530466,0.01000000895917356,0.5878725777519846,0.01000000895909506,0.5878596077955768
0.01000000939466105,0.659000699262923,0.01000000939471131,0.6590042472158251,0.01000000939986114,0.6597671098481093,0.01000000940821864,0.6610028028591489,0.0100000094006499,0.6598760584033255,0.01000000939411205,0.6589010350978259,0.0100000093144028,0.6467458265565182,0.01000000914990393,0.620419500988509,0.01000000898646487,0.5926622808660407,0.01000000898639748,0.5926513698659589
0.0100000094012195,0.6599786743588759,0.01000000940127111,0.6599823210641161,0.01000000940702181,0.6608311147468339,0.01000000941719402,0.6623287059092008,0.01000000940791383,0.6609546918742968,0.01000000940060464,0.6598692330361732,0.01000000933273545,0.6495796816961926,0.01000000915524244,0.6212993025374896,0.01000000900980121,0.5967229177354638,0.01000000900974142,0.5967134089755597
0.0100000094085986,0.6610743601642339,0.01000000940865247,0.6610782149755129,0.01000000941564508,0.6621062180897328,0.010000009425486,0.6635472173160701,0.01000000941676796,0.6622629139377798,0.01000000940786111,0.660946786687749,0.01000000934034636,0.6507501595781167,0.01000000916036456,0.6221418430828547,0.01000000903077566,0.6003449962285451,0.01000000903072004,0.6003362721280482
0.01000000941775534,0.6624270944394345,0.01000000941781463,0.6624315779548168,0.01000000942418965,0.6633630569654607,0.01000000943216899,0.6645250019633511,0.01000000942511624,0.6634899286882601,0.01000000941670973,0.6622542307571072,0.01000000934814536,0.6519456869585684,0.01000000916531819,0.622955178277487,0.0100000090506854,0.6037590083651183,0.01000000905063097,0.6037505473509444
0.01000000942592205,0.6636272184341405,0.01000000942597849,0.663631132678376,0.01000000943108399,0.6643725561468724,0.01000000943824263,0.6654105114228224,0.01000000943186217,0.6644770681163971,0.01000000942507826,0.6634842516232878,0.01000000935482914,0.6529670361962452,0.01000000917013945,0.6237453736375772,0.01000000907114485,0.6072426813946706,0.0100000090710857,0.6072334805025055
0.01000000943251393,0.6645917421709248,0.01000000943257011,0.6645955095571611,0.01000000943719489,0.6652640919016165,0.01000000944191651,0.6659447505551129,0.01000000943794874,0.6653645696347407,0.01000000943183327,0.6644727322285593,0.01000000936040298,0.6538164026530265,0.01000000917486125,0.6245179227417704,0.01000000908548605,0.609669711322544,0.01000000908548401,0.6096701951700195
0.01000000943857237,0.665475107069178,0.0100000094386301,0.6654790070116311,0.01000000944120103,0.6658469663888494,0.01000000944550756,0.6664659394315124,0.01000000944172737,0.6659140906806809,0.01000000943792057,0.665360348884963,0.01000000936578453,0.6546343276219911,0.01000000917951583,0.6252781676746435,0.01000000910264973,0.6125582640051069,0.01000000910267384,0.6125631326003323
0.01000000944213934,0.6659938498446182,0.01000000944219236,0.6659970130225602,0.01000000944509289,0.6664120297446536,0.01000000944866613,0.6669235266234259,0.01000000944541955,0.6664499771879528,0.01000000944172611,0.6659137858405387,0.01000000937114992,0.6554476095370942,0.01000000918413794,0.6260318262162502,0.01000000911502385,0.614629850938045,0.01000000911504615,0.6146343958887237
0.01000000944559551,0.666495541768403,0.0100000094456442,0.6664980302819723,0.0100000094483057,0.6668776150865758,0.01000000945185791,0.6673851164212614,0.01000000944859941,0.6669106494834075,0.01000000944544162,0.6664530535696422,0.010000009376556,0.6562647618445671,0.01000000918930205,0.6268723608779522,0.01000000912403504,0.6161326872387638,0.01000000912405537,0.6161368895854774
0.01000000944871262,0.6669472247169167,0.01000000944876403,0.666950061155461,0.01000000945138112,0.6673225256610635,0.01000000945644061,0.6680464130829205,0.01000000945175426,0.6673668990033024,0.01000000944862739,0.6669145738333547,0.01000000938223826,0.657121069675221,0.01000000919246826,0.6273869211117081,0.0100000091316597,0.617400499504999,0.01000000913167766,0.6174042982756477
0.01000000945195361,0.6674160502675597,0.01000000945201356,0.6674200687206681,0.01000000945566018,0.66794029681167,0.01000000946230661,0.6688903937578853,0.01000000945623516,0.6680135269550095,0.01000000945177843,0.6673702645738275,0.01000000938807266,0.6579974439934569,0.01000000919535356,0.6278553086239388,0.01000000913829318,0.618500678922685,0.01000000913830863,0.618504052537626
0.01000000945672107,0.6681041732319565,0.0100000094568037,0.66811137180599,0.01000000946179606,0.6688235542857098,0.01000000946661174,0.6695080411649986,0.01000000946227342,0.6688822946995368,0.01000000945625255,0.6680159043635442,0.01000000939413532,0.6589049426985429,0.01000000919959491,0.628542926464459,0.01000000914429842,0.6194943990886671,0.01000000914431213,0.6194974784290546
0.0100000094623293,0.6689113266112034,0.0100000094623997,0.6689166400512945,0.0100000094662273,0.6694595505290709,0.01000000947042545,0.6700539718637604,0.01000000946663379,0.6695078252339743,0.01000000946231768,0.6688885213399941,0.01000000940063041,0.659873503673341,0.01000000920483744,0.6293913721771042,0.01000000914991924,0.6204225579414239,0.01000000914993173,0.6204254288190031
0.01000000946653196,0.6695145531973066,0.01000000946660035,0.6695194809916422,0.01000000947001416,0.6700018419705687,0.01000000947442836,0.6706258115189154,0.0100000094704354,0.6700519808286313,0.01000000946668563,0.6695151220648862,0.01000000940789136,0.6609517110423175,0.01000000921104296,0.6303935426444047,0.01000000915525679,0.6213021950554805,0.01000000915526837,0.6213049117354501
0.01000000947035241,0.6700617292724538,0.01000000947042691,0.670067438881824,0.01000000947400311,0.670571901163476,0.01000000947838281,0.6711895913383062,0.01000000947443935,0.670623927357985,0.01000000947048585,0.6700590659462088,0.01000000941675071,0.6622607210756685,0.01000000921843029,0.6315835589486816,0.0100000091603782,0.6221446139278913,0.01000000916038912,0.6221472165717549
0.01000000947434184,0.6706319332271187,0.01000000947442074,0.6706381756912103,0.01000000947796035,0.6711362841546674,0.01000000948237152,0.6717571300394951,0.01000000947839863,0.6711883580258804,0.01000000947449035,0.670631078748717,0.01000000942511165,0.6634896067818022,0.01000000922706747,0.6329707561316403,0.01000000916533129,0.6229578553890838,0.01000000916534169,0.6229603704929294
0.01000000947827722,0.6711932704262752,0.01000000947835968,0.6711999269604926,0.01000000948193167,0.6717015475910112,0.01000000948660594,0.672358378125367,0.01000000948238603,0.6717556752113656,0.01000000947845063,0.6711956396092289,0.01000000943186039,0.6644771597169901,0.01000000923735406,0.6346170045598953,0.01000000917015213,0.6237479779379455,0.01000000917016214,0.623750424991334
0.01000000948226049,0.6717602969959909,0.01000000948234716,0.6717674633516121,0.01000000948613059,0.6722979670262252,0.01000000949145241,0.6730449085890602,0.0100000094866179,0.6723565317040576,0.01000000948243916,0.6717631092521098,0.010000009437945,0.6653643799545423,0.01000000925050339,0.6367121314766604,0.01000000917487362,0.6245204724516904,0.01000000917488335,0.6245228688201613
0.01000000948649754,0.6723621694111783,0.01000000948658915,0.6723699474912227,0.01000000949089565,0.6729732169498385,0.01000000949744609,0.6738914837515861,0.01000000949145845,0.6730421941773473,0.01000000948667459,0.672364461081254,0.01000000944195955,0.6659481849475523,0.01000000927104927,0.6399650167503981,0.010000009179528,0.6252806808869582,0.01000000917953754,0.6252830435323985
0.01000000949136165,0.6730514455643595,0.01000000949146169,0.6730603220398212,0.010000009496847,0.6738141448652616,0.01000000950413001,0.6748323021122896,0.01000000949744211,0.6738873309248732,0.01000000949152488,0.6730514909403271,0.01000000944585044,0.6665128281153213,0.01000000929527992,0.6437689354627922,0.01000000918415003,0.6260343237637017,0.0100000091841595,0.6260366718307608
