/Idpi/MIx/S (vgsp_il=0.4) X,/Idpi/MIx/S (vgsp_il=0.4) Y,/Idpi/MIx/S (vgsp_il=0.4519324) X,/Idpi/MIx/S (vgsp_il=0.4519324) Y,/Idpi/MIx/S (vgsp_il=0.5106072) X,/Idpi/MIx/S (vgsp_il=0.5106072) Y,/Idpi/MIx/S (vgsp_il=0.5768998) X,/Idpi/MIx/S (vgsp_il=0.5768998) Y,/Idpi/MIx/S (vgsp_il=0.6517993) X,/Idpi/MIx/S (vgsp_il=0.6517993) Y,/Idpi/MIx/S (vgsp_il=0.736423) X,/Idpi/MIx/S (vgsp_il=0.736423) Y,/Idpi/MIx/S (vgsp_il=0.8320335) X,/Idpi/MIx/S (vgsp_il=0.8320335) Y,/Idpi/MIx/S (vgsp_il=0.9400572) X,/Idpi/MIx/S (vgsp_il=0.9400572) Y,/Idpi/MIx/S (vgsp_il=1.062106) X,/Idpi/MIx/S (vgsp_il=1.062106) Y,/Idpi/MIx/S (vgsp_il=1.2) X,/Idpi/MIx/S (vgsp_il=1.2) Y
0.006000006087613326,1.907384762912667e-12,0.00600000608086988,1.908548644599623e-12,0.006000006074895625,1.912731153326085e-12,0.006000006069603346,1.932198986179809e-12,0.006000006064915584,2.051175055931558e-12,0.006000006060763598,3.085500920766525e-12,0.006000006057086386,2.66072044172443e-11,0.006000006053829782,2.104481250659659e-07,0.006000006050945782,9.878625531422813e-07,0.006000006048391799,1.054914367438792e-06
0.006000008348117652,1.907389435346498e-12,0.006000008337863167,1.908552890835673e-12,0.006000008328778718,1.912735117719912e-12,0.006000008320731559,1.932202898738118e-12,0.006000008313603809,2.051179118766243e-12,0.006000008307290867,3.085505335455973e-12,0.006000008301699917,2.660720952531688e-11,0.006000008296748563,2.104481251095984e-07,0.006000008292363781,9.878625532567559e-07,0.006000008288480797,1.05491436714529e-06
0.00600001121184909,1.907414733115363e-12,0.006000011196903908,1.908575951312708e-12,0.006000011183664729,1.912756675453544e-12,0.006000011171937825,1.932224154379525e-12,0.006000011161551205,2.051201212327202e-12,0.006000011152352273,3.085529361455937e-12,0.00600001114420565,2.66072373822594e-11,0.006000011136991184,2.104481253957373e-07,0.006000011130602392,9.878625540511962e-07,0.006000011124944835,1.054914367515758e-06
0.006000014755840866,1.907510759968795e-12,0.00600001473479712,1.908663659758101e-12,0.006000014716156744,1.912838771546351e-12,0.006000014699646544,1.93230512011507e-12,0.006000014685024039,2.051285363790994e-12,0.006000014672074133,3.085620950681483e-12,0.006000014660606035,2.660734375835457e-11,0.006000014650450448,2.104481267421742e-07,0.006000014641457354,9.878625579775947e-07,0.006000014633493716,1.054914371350698e-06
0.006000019071863813,1.907785780298981e-12,0.006000019043037971,1.908915283919532e-12,0.006000019017506,1.913074535854447e-12,0.006000018994893087,1.932537679445262e-12,0.006000018974866642,2.051527116249939e-12,0.006000018957131695,3.085884284057322e-12,0.006000018941426658,2.66076501198081e-11,0.006000018927519465,2.104481316314023e-07,0.00600001891520449,9.878625728406947e-07,0.006000018904299418,1.054914387621262e-06
0.006000024263318298,1.908415781721198e-12,0.006000024224806,1.90949253858892e-12,0.006000024190696587,1.913615881708347e-12,0.006000024160488552,1.93307177927102e-12,0.006000024133736985,2.052082441051805e-12,0.006000024110047377,3.086489694907266e-12,0.00600002408906993,2.660835578687511e-11,0.006000024070494389,2.104481461200436e-07,0.006000024054045867,9.878626184134086e-07,0.006000024039480677,1.054914439133691e-06
0.006000030436023085,1.909623585900551e-12,0.006000030385657411,1.910600662151838e-12,0.006000030341052118,1.914655815889427e-12,0.006000030301550515,1.934097972975813e-12,0.006000030266570111,2.053149633117582e-12,0.006000030235594503,3.08765418161489e-12,0.006000030208165913,2.660971617151165e-11,0.006000030183878375,2.104481825986067e-07,0.006000030162372209,9.878627362968516e-07,0.006000030143328598,1.054914573974624e-06
0.006000037680882176,1.911630512962638e-12,0.006000037616467559,1.912444213417536e-12,0.006000037559422015,1.916386924757903e-12,0.006000037508904985,1.935806382174707e-12,0.006000037464170785,2.054926599529173e-12,0.006000037424558535,3.089595063189273e-12,0.006000037389482643,2.661198991275303e-11,0.006000037358423789,2.104482628762565e-07,0.006000037330921781,9.878630011642262e-07,0.006000037306568748,1.054914878584883e-06
0.006000046044824086,1.914597856020369e-12,0.006000045964400513,1.915173296518514e-12,0.006000045893178882,1.918950678634453e-12,0.006000045830109141,1.938336424075046e-12,0.006000045774258963,2.057558398080397e-12,0.00600004572480271,3.09247281163625e-12,0.0060000456810098,2.661537304654571e-11,0.006000045642232072,2.104484201943904e-07,0.006000045607894723,9.878635283531047e-07,0.006000045577488365,1.054915486621363e-06
0.006000055527615488,1.918592245246203e-12,0.006000055429406639,1.918851404230776e-12,0.006000055342439038,1.922406786988846e-12,0.006000055265407794,1.941746099892559e-12,0.006000055197115928,2.061104830330442e-12,0.00600005513664016,3.096355354782806e-12,0.006000055083088976,2.661995733009589e-11,0.006000055035670571,2.104486989970251e-07,0.006000054993681405,9.878644733837844e-07,0.006000054956498189,1.054916578429295e-06
0.006000066146528272,1.923615186338685e-12,0.006000066027834846,1.923481883143079e-12,0.006000065922739852,1.926757320520533e-12,0.006000065829663592,1.946035056795187e-12,0.006000065747154246,2.065563846284821e-12,0.006000065674084858,3.101243146602675e-12,0.006000065609382151,2.662575923205594e-11,0.00600006555209092,2.104491550456977e-07,0.006000065501359357,9.878660321042157e-07,0.006000065456433297,1.054918381143441e-06
0.006000078054402318,1.929694356186176e-12,0.006000077910912136,1.929092221984269e-12,0.006000077783886614,1.932025713786117e-12,0.006000077671410539,1.951222042199284e-12,0.006000077571718923,2.070951480346008e-12,0.006000077483428636,3.107156467810458e-12,0.006000077405249432,2.663282370230766e-11,0.00600007733602954,2.104498634800626e-07,0.006000077274736317,9.878684681240557e-07,0.006000077220456402,1.054921200323624e-06
0.006000089027201159,1.935565841550197e-12,0.006000088955456067,1.934564739509782e-12,0.006000088891943306,1.937200060240548e-12,0.00600008883570527,1.956341727103879e-12,0.006000090987224496,2.077351623003187e-12,0.006000090879660852,3.114190439636761e-12,0.00600009078441946,2.664129344015888e-11,0.006000090700100624,2.104509350253891e-07,0.006000090625440705,9.878721691418848e-07,0.006000090559323502,1.054925485143579e-06
0.00600009451360058,1.938577963568839e-12,0.006000094477728033,1.937374861270725e-12,0.006000094445971653,1.939854420662574e-12,0.006000094417852635,1.958962730536867e-12,0.006000095493612248,2.079554014588656e-12,0.006000095439830426,3.116643918238171e-12,0.00600009539220973,2.66443000789685e-11,0.006000095350050312,2.10451376144477e-07,0.006000095312720352,9.878737104855091e-07,0.006000095279661751,1.054927284816909e-06
0.0060001,1.941616421905672e-12,0.0060001,1.940211510555686e-12,0.0060001,1.942533140188996e-12,0.0060001,1.96160566398705e-12,0.0060001,2.081768773157353e-12,0.0060001,3.119113487001868e-12,0.0060001,2.664733634179e-11,0.0060001,2.104518534134721e-07,0.006000099999999999,9.878753809210602e-07,0.0060001,1.054929236564815e-06
0.006000100835416666,1.942081787840414e-12,0.006000100835177266,1.940643229288334e-12,0.006000100834965377,1.942938244054518e-12,0.006000100834777836,1.96200292457306e-12,0.006000100834611845,2.082180192897009e-12,0.006000100834464929,3.119567086451489e-12,0.006000100834334895,2.664788941350206e-11,0.006000100834219804,2.104519434637623e-07,0.006000100834117937,9.878756938288174e-07,0.006000100834027777,1.054929599683996e-06
0.006000101720624255,1.942577784129796e-12,0.006000101721253983,1.941103804778436e-12,0.006000101721801452,1.943370318026624e-12,0.006000101722278648,1.962426326677304e-12,0.006000101664935413,2.082590205735103e-12,0.006000101667265211,3.120020161532864e-12,0.006000101669306736,2.664844368680562e-11,0.006000101671097571,2.104520345985817e-07,0.006000101672670529,9.87876011210594e-07,0.006000101674053713,1.054929968691228e-06
0.006000102901855588,1.943236768686183e-12,0.006000102905829585,1.941717185075414e-12,0.006000102909321295,1.943947480454016e-12,0.006000102912393022,1.962993536312513e-12,0.006000102711089797,2.083106603535112e-12,0.006000102720026057,3.120592947728556e-12,0.006000102727890529,2.664914678590728e-11,0.006000102734815728,2.104521519932594e-07,0.006000102740918817,9.878764210526404e-07,0.006000102746301353,1.054930446166507e-06
0.006000104355809183,1.944048579348209e-12,0.006000104358684783,1.942470095267532e-12,0.006000104361199633,1.944653411245035e-12,0.006000104363402704,1.963685098620171e-12,0.006000104143268694,2.083813608840993e-12,0.00600010415198923,3.121372476607292e-12,0.006000104159663737,2.665009921945401e-11,0.006000104166475807,2.104523129631085e-07,0.006000104172441504,9.878769807239847e-07,0.006000104177703908,1.054931095740591e-06
0.006000106013852493,1.944975064357673e-12,0.006000106015377891,1.943329474181006e-12,0.006000106016689297,1.945458976239436e-12,0.006000106017820696,1.96447389511935e-12,0.006000105763577953,2.084613537479172e-12,0.00600010577253188,3.122254815557922e-12,0.006000105780402755,2.665117879419855e-11,0.006000105787398842,2.104524993987592e-07,0.006000105793508721,9.878776292264546e-07,0.006000105798894602,1.054931848549243e-06
0.006000108111547108,1.946145536372397e-12,0.006000108111532305,1.944415511674316e-12,0.006000108111466414,1.946476815972482e-12,0.006000108111368029,1.965470083873737e-12,0.006000107798665702,2.085616301755125e-12,0.006000107808605298,3.123361457907838e-12,0.006000107817325726,2.665253526502775e-11,0.006000107825067929,2.104527400971685e-07,0.006000107831816299,9.878784669403318e-07,0.006000107837757385,1.054932821219056e-06
0.006000110788179353,1.947625930752065e-12,0.006000110786011694,1.945789539674025e-12,0.006000110784022674,1.947764039352899e-12,0.0060001107822087,1.966728892020871e-12,0.006000110393215514,2.086883674615671e-12,0.006000110404276168,3.124760440399546e-12,0.006000110413964428,2.665425382881151e-11,0.006000110422557848,2.104530570664544e-07,0.00600011043003553,9.878795705736068e-07,0.006000110436611548,1.054934102658978e-06
0.006000114160455488,1.949440806665556e-12,0.006000114155394172,1.947475057958024e-12,0.006000114150822397,1.94934220698481e-12,0.006000114146706037,1.968270354417851e-12,0.006000113658650623,2.088437892941802e-12,0.006000113671050481,3.126476857475696e-12,0.006000113681896373,2.665637000166108e-11,0.006000113691509748,2.104534717181045e-07,0.006000113699861841,9.878810152834242e-07,0.00600011370719994,1.054935780186439e-06
0.006000118326878348,1.951548807587016e-12,0.006000118317700477,1.949434833633558e-12,0.00600011830946014,1.951175558101987e-12,0.006000118302077712,1.97005756901947e-12,0.006000117699566421,2.090250931479989e-12,0.006000117713016678,3.12848065714703e-12,0.006000117724760617,2.665885561508012e-11,0.00600011773516792,2.104540076104732e-07,0.006000117744187275,9.878828840703946e-07,0.006000117752102528,1.054937950061707e-06
0.006000123373643509,1.953831756997462e-12,0.00600012335880539,1.951561133506194e-12,0.006000123345526824,1.953162055112354e-12,0.006000123333663439,1.971988109448122e-12,0.00600012260372228,2.09222426252287e-12,0.006000122617673752,3.130665064266878e-12,0.006000122629824961,2.666159382856658e-11,0.006000122640593304,2.10454688690349e-07,0.006000122649890374,9.878852620027029e-07,0.006000122658036,1.054940711027901e-06
0.006000129394968574,1.956121443750102e-12,0.0060001293726848,1.953700292033304e-12,0.00600012935278415,1.955156437789013e-12,0.006000129335035156,1.973916748431442e-12,0.006000128464270691,2.094209767194875e-12,0.006000128478042733,3.132869551402578e-12,0.006000128489993406,2.666440639352023e-11,0.00600012850058433,2.10455540804094e-07,0.006000128509676714,9.878882413049957e-07,0.006000128517623391,1.054944170178813e-06
0.006000136482330758,1.95823717871506e-12,0.006000136450660781,1.955687082360065e-12,0.006000136422417185,1.957002586553527e-12,0.0060001363972568,1.975687548114625e-12,0.006000135374319079,2.096043007213893e-12,0.006000135387084765,3.13491604088496e-12,0.006000135398097828,2.666709509931076e-11,0.006000135407857624,2.1045658930758e-07,0.006000135416161644,9.878919125942675e-07,0.006000135423390398,1.054948432720353e-06
0.006000144696144767,1.96002644331593e-12,0.006000144653154924,1.957381864274871e-12,0.0060001446148547,1.9585685926502e-12,0.006000144580764173,1.97716877308835e-12,0.006000143400073534,2.097580002047965e-12,0.006000143410758304,3.136648724532809e-12,0.006000143419879708,2.666948635672933e-11,0.00600014342796183,2.104578531407752e-07,0.006000143434725816,9.878963436617039e-07,0.006000143440569413,1.054953577280644e-06
0.006000154044474376,1.961397588568502e-12,0.00600015398825046,1.958700477279235e-12,0.006000153938198888,1.959774992785048e-12,0.006000153893677473,1.978281051278125e-12,0.006000152553869461,2.098728254272526e-12,0.006000152561298856,3.137967614837334e-12,0.006000152567487133,2.66714683972314e-11,0.006000152572967931,2.104593388233415e-07,0.006000152577372964,9.87901558161464e-07,0.006000152581104774,1.05495963124674e-06
0.006000164534551477,1.962334546890599e-12,0.006000164462943275,1.959628135826487e-12,0.006000164399238887,1.960607719962748e-12,0.006000164342604505,1.979009810055218e-12,0.006000162837857956,2.099463381102718e-12,0.006000162840869006,3.138846827275394e-12,0.006000162843091406,2.667301425461591e-11,0.006000162845055472,2.104610467647598e-07,0.006000162846288465,9.879075576638687e-07,0.006000162847186272,1.054966596369083e-06
0.006000176292847709,1.962877500741763e-12,0.006000176202634597,1.960202521086594e-12,0.006000176122428182,1.961101698411058e-12,0.006000176051159972,1.979387860502696e-12,0.006000174352849045,2.099813324123519e-12,0.006000174350362121,3.139318159276489e-12,0.006000174347653341,2.66741687177281e-11,0.00600017434524603,2.1046299068559e-07,0.00600017434254121,9.87914390114265e-07,0.006000174339922714,1.054974528255474e-06
0.006000189619877771,1.963082732100003e-12,0.006000189506263581,1.960477352634814e-12,0.006000189405312234,1.961306243176528e-12,0.006000189315656749,1.97946031294942e-12,0.006000187371005885,2.099821813841078e-12,0.006000187361748479,3.139431937840682e-12,0.006000187352965206,2.667500803115703e-11,0.006000187345175371,2.104652120509939e-07,0.006000187337621072,9.879222007948394e-07,0.006000187330672637,1.054983595408602e-06
0.00600020499524915,1.962997673086759e-12,0.006000204851130036,1.96049948898001e-12,0.006000204723151864,1.961263314153114e-12,0.006000204609554168,1.979262528197352e-12,0.006000202338971679,2.09952202546888e-12,0.006000202321124703,3.139228531774938e-12,0.006000202304631822,2.667560879594038e-11,0.006000202290014034,2.104677818887022e-07,0.006000202276306352,9.879312389107869e-07,0.006000202263864548,1.054994086817702e-06
0.006000223135430771,1.96265216177417e-12,0.006000222950047482,1.960301284543966e-12,0.006000222785534655,1.960999917053987e-12,0.006000222639592831,1.978811390437189e-12,0.006000219924571865,2.098925236392376e-12,0.006000219895352108,3.138726564281591e-12,0.006000219868649292,2.667603918375947e-11,0.006000219844993897,2.104708087618357e-07,0.006000219823141169,9.879418857024308e-07,0.006000219803429815,1.055006444533477e-06
0.006000245132703636,1.962052013620325e-12,0.006000244889011037,1.959895620348966e-12,0.006000244672913844,1.960522565477858e-12,0.006000244481340134,1.978097223133998e-12,0.006000241138028759,2.098010284142543e-12,0.006000241092977851,3.137912671017819e-12,0.006000241052062612,2.667635805217975e-11,0.006000241015833554,2.104744586315833e-07,0.006000240982651578,9.879547242994067e-07,0.006000240952832563,1.055021344584903e-06
0.006000272754656701,1.961165744832798e-12,0.006000272423838821,1.959265674642332e-12,0.006000272130741988,1.959805736281743e-12,0.006000271871121774,1.977066564118815e-12,0.006000267593836256,2.096701665058084e-12,0.006000267525422796,3.136720209289271e-12,0.006000267463537712,2.667661444390422e-11,0.006000267408767638,2.104789976218406e-07,0.006000267358886795,9.879706901440262e-07,0.006000267314176701,1.055039871208642e-06
0.006000309117066893,1.95989209368921e-12,0.00600030864578268,1.958339275425497e-12,0.006000308228706638,1.958763062472429e-12,0.006000307859671616,1.975579493381886e-12,0.006000302090404828,2.094815665256949e-12,0.006000301984868631,3.134976056737145e-12,0.006000301889674562,2.667684318071258e-11,0.006000301805473712,2.104848860286858e-07,0.006000301729101,9.879914018117739e-07,0.006000301660781156,1.055063899903616e-06
0.006000360391920902,1.957973480377641e-12,0.006000359667501612,1.956919003556535e-12,0.006000359027417134,1.957168241129898e-12,0.006000358461978401,1.973290772911751e-12,0.006000350041448357,2.091910805306887e-12,0.006000349870449344,3.132250187564764e-12,0.006000349716553461,2.667704716198519e-11,0.006000349580533542,2.104930076232973e-07,0.006000349457549347,9.880199686153471e-07,0.006000349347722822,1.055097032112075e-06
0.006000441193382758,1.954710288012665e-12,0.006000439920071653,1.954444066882731e-12,0.006000438797944074,1.954381390747749e-12,0.006000437809628364,1.969228092574331e-12,0.00600042377891044,2.086763404203642e-12,0.006000423471410787,3.12731417431721e-12,0.006000423195259808,2.667711470009117e-11,0.006000422951499383,2.105053462311633e-07,0.006000422731704911,9.880633780308246e-07,0.006000422535793181,1.055147356457504e-06
0.006000601044421867,1.947485190773477e-12,0.006000597945887154,1.948696382667599e-12,0.006000595235136869,1.947822053115521e-12,0.006000592870561836,1.959345686761182e-12,0.006000561440706679,2.074470743748699e-12,0.006000560726873783,3.115016230821892e-12,0.006000560087923761,2.66761883373458e-11,0.006000559526194369,2.105278628803411e-07,0.006000559021436047,9.881427010837581e-07,0.006000558573206772,1.055239237981187e-06
0.006000920746500084,1.930975313701066e-12,0.006000913997518156,1.933989323589081e-12,0.00600090810952246,1.929991989539243e-12,0.00600090299242878,1.929878156094648e-12,0.006000836764299158,2.035127140091027e-12,0.006000835237799775,3.071448521665458e-12,0.006000833873251669,2.666727605939892e-11,0.006000832675584342,2.10570840118297e-07,0.00600083160089832,9.882959261130844e-07,0.006000830648033953,1.055416774396533e-06
0.006001537572242576,1.90018897005143e-12,0.006001523550705588,1.899817202823564e-12,0.006001511649298771,1.881111072698721e-12,0.006001500715484032,1.827824397122322e-12,0.006001365391204321,1.86449605861746e-12,0.006001362415639848,2.829753261508509e-12,0.006001360243255599,2.657674294410307e-11,0.006001358011871281,2.106379357510676e-07,0.006001355978387532,9.885688654690652e-07,0.006001354003544315,1.055736308847594e-06
0.006002265838495249,1.880956052283816e-12,0.006002249559786268,1.870052275914702e-12,0.006002234570029931,1.82614030010322e-12,0.006002221185771798,1.656694293961134e-12,0.006002086589619622,1.305079305292225e-12,0.006002088491518182,1.558341144927103e-12,0.006001898069800492,2.614914811796516e-11,0.00600162642560035,2.106560825775122e-07,0.006001856910007733,9.887846974018778e-07,0.00600207428500224,1.056125772348011e-06
0.006003004287225689,1.882261360073906e-12,0.00600298622121078,1.866693511257477e-12,0.006002968774776646,1.814043265450954e-12,0.006002952230481489,1.560319572501918e-12,0.006002817601093527,4.898665722655803e-13,0.006002827035453555,-2.061003736101013e-12,0.006002381575254691,2.489997151993436e-11,0.006001948048011802,2.106385586471613e-07,0.00600213171458196,9.888646689755775e-07,0.006002511912345624,1.056314167373973e-06
0.006003765905965706,1.892083725832743e-12,0.006003745760518671,1.880726945264838e-12,0.006003726155629181,1.843665681568353e-12,0.006003706711703218,1.626464440613507e-12,0.006003564112000963,9.934589202267672e-14,0.006003575932276076,-7.448737582430739e-12,0.006002858455728693,2.17754728563504e-11,0.00600219949299801,2.105640798183809e-07,0.006002382022049106,9.888824978836526e-07,0.006002788086657513,1.056390827766212e-06
0.006004550985437705,1.899788522628116e-12,0.006004528784016778,1.894822942347409e-12,0.006004507182815586,1.880290168415825e-12,0.006004485632770384,1.776117649445887e-12,0.006004336606638245,5.626003646725341e-13,0.006004346490617323,-9.731833554139214e-12,0.006003457515086645,1.242802897972192e-11,0.006002408286781841,2.104273264845162e-07,0.00600264123050923,9.887837428034464e-07,0.006003018384486913,1.056400020127864e-06
0.006005366583350521,1.903237328822101e-12,0.006005342109874914,1.901909562991144e-12,0.00600531829680606,1.8998567604594e-12,0.006005294568374504,1.882432325817928e-12,0.006005137428155533,1.377130149509387e-12,0.006005145710968551,-5.992678992269026e-12,0.00600415385916516,-1.109310290517764e-11,0.00600253898461368,2.102898354489131e-07,0.006002831536508812,9.885784360586387e-07,0.006003262016403488,1.056298290765428e-06
0.006006222380484755,1.904380531552507e-12,0.006006195495157236,1.904063791790646e-12,0.006006169314478282,1.904933639553033e-12,0.006006143236867585,1.91508776691095e-12,0.006005976429033459,1.883238730551896e-12,0.006005929615476299,-7.990632252983143e-13,0.006004729871065637,-4.055092882302966e-11,0.006002663837246478,2.101042989592124e-07,0.006002985970130082,9.882786350022066e-07,0.006003447937854563,1.056088574919325e-06
0.0060071245630316,1.904878881313212e-12,0.006007095162290831,1.904618163561424e-12,0.006007066511558639,1.904928208910891e-12,0.006007037985986848,1.912097428284391e-12,0.006006860717898081,1.992136408357081e-12,0.006006806909835735,2.150448999107629e-12,0.006005271811678136,-6.319374624048019e-11,0.006002805798402689,2.098043462634733e-07,0.006003122267772623,9.878676147117535e-07,0.006003599837070109,1.055782727949269e-06
0.006008078794345456,1.905276006876368e-12,0.006008046720526651,1.905007611349794e-12,0.006008015472957477,1.904767952781488e-12,0.006007984378379426,1.905980837318753e-12,0.006007795752502008,1.947424497700017e-12,0.006007739255821512,2.516454652348426e-12,0.006005623902512622,-6.401578560171204e-11,0.006003006282814818,2.09148743751875e-07,0.006003246090361394,9.873296510748311e-07,0.006003734723562591,1.055362477504005e-06
0.00600909093275764,1.905611160655813e-12,0.006009055966025979,1.905403103474758e-12,0.00600902194478059,1.905107785575159e-12,0.006008988130732267,1.904634902843448e-12,0.006008787118376479,1.91058726409138e-12,0.006008727741590595,2.132663593613139e-12,0.00600603345943197,-4.994270795603836e-11,0.006003161608308118,2.083920770239311e-07,0.006003365660533246,9.866120188181159e-07,0.006003857745383113,1.054811215203005e-06
0.006010167534868647,1.905865187863994e-12,0.006010129378449185,1.905724714187372e-12,0.006010092330432946,1.905529200295831e-12,0.00601005558221977,1.905098743722556e-12,0.006009840900679319,1.902610560215668e-12,0.006009780338886341,1.918562930127565e-12,0.006006395340829388,-3.165491996617311e-11,0.006003337951249651,2.071686943937481e-07,0.006003406175653717,9.863187439968107e-07,0.006003975858029884,1.054081672965322e-06
0.006011316516679246,1.906049604780627e-12,0.006011274787631898,1.905956029460972e-12,0.00601123437138939,1.905837949023867e-12,0.006011194385307084,1.905643419498175e-12,0.006010964408525517,1.904252186943344e-12,0.006010900621731512,1.888129153886249e-12,0.006006795163948543,-1.42339364347474e-11,0.006003602043400133,2.042845480610117e-07,0.006003475745400794,9.857414287401942e-07,0.006004042233278746,1.053568762498408e-06
0.006012547516623331,1.906184669663545e-12,0.006012501737242183,1.906120680462665e-12,0.006012457515463445,1.906044185910135e-12,0.006012413890346161,1.905951681102021e-12,0.006012166606839698,1.905619359250113e-12,0.006012097984767045,1.899817084158357e-12,0.006007309173961992,-1.288714962269629e-12,0.006004130227701096,1.919602183055863e-07,0.006003527164443444,9.852479186848995e-07,0.006004089430302651,1.053151414908453e-06
0.00601387230489578,1.906285278394245e-12,0.006013821884870932,1.906240859840235e-12,0.006013773310237911,1.90618849342893e-12,0.006013725534281761,1.906129334540338e-12,0.00601345845597191,1.906058767467047e-12,0.006013383926568649,1.905752966254306e-12,0.006007821604423828,3.00756394712171e-12,0.0060046781355734,1.650682614580753e-07,0.006003577404354739,9.847042335044533e-07,0.006004140582331232,1.052642397335536e-06
