/vpos_gain_ninv X,/vpos_gain_ninv YRe,/vpos_gain_ninv YReImag
1e-05,-0.05402895753245338,0.02077460296440964
1.827797299627182e-05,-0.1406554976052493,0.1048636743692353
3.340842968524418e-05,-0.2313880742902023,0.3926159263936241
6.106383756347389e-05,-0.07636000007534829,0.9194189498068663
0.0001116123174033905,0.3994056888851749,1.395570509150001
0.000204004692355049,0.8804248943157063,1.803587739839494
0.0003728792257978325,1.304829595258887,2.495880492758476
0.0006815476420003525,1.826941620606824,3.777670466758837
0.001245730939615518,2.749612020384541,6.104924065571228
0.002276943647491275,5.082055434125627,9.927967452252666
0.004161791450287818,10.72411449430078,14.35558224188012
0.007606911174447567,19.80378201442058,15.68262153564749
0.0139038917031591,27.58882517300989,12.1438812783468
0.02541349570934297,31.28012034315426,7.446006923473109
0.04645071883162406,32.46771150708724,4.151407243314075
0.08490249844618394,32.79209370377725,2.267164480223053
0.155184557391536,32.88152292159371,1.235540391059231
0.283645914944089,32.90733508571262,0.6703593164001317
0.5184472373850871,32.91496290524575,0.357209719217108
0.9476164604916348,32.91722585922646,0.178106506320445
1.732050807568878,32.91786417822257,0.06579700362718625
3.165837788891475,32.91792738972099,-0.02184100377174319
5.786509761593527,32.91751941374991,-0.1176648342817439
10.57656691650698,32.91597121334114,-0.2575900478177348
19.33182044931764,32.91074449183034,-0.49401603781562
35.33464921414031,32.89327790446126,-0.9152201172068372
64.58457641687939,32.83504964022351,-1.676920475219712
118.0475143723375,32.64195440157471,-3.051412789199036
215.7669279974594,32.01248424648949,-5.475361771130624
394.378208342609,30.06977496709977,-9.421829585239553
720.8434242404268,24.96109507378416,-14.39962152976368
1317.555664280663,15.73811809867314,-17.00717633833601
2408.224685280693,6.61101515479702,-14.24090903822836
4401.746576651572,1.636750847069442,-9.249055455209842
8045.500506446934,-0.2394279534026622,-5.333761082636245
14705.54409983283,-0.8438141830022943,-2.915523194813466
26878.75379522288,-1.022779193901144,-1.501043495857217
49128.91360425225,-1.0552077739341,-0.635828476690487
89797.69561946938,-0.9930675525147648,-0.01799351590589136
164131.9855660097,-0.7463515130743279,0.5169047998622294
300000,-0.1400892274850205,0.8168893906882948
