/vpos_gain_ninv X,/vpos_gain_ninv YRe,/vpos_gain_ninv YReImag
1e-05,2.077769801395126,16.99923264779042
1.827797299627182e-05,6.710295308675459,30.03622416788774
3.340842968524418e-05,20.1732324159416,49.40269680598898
6.106383756347389e-05,50.50128093370149,67.66247117671733
0.0001116123174033905,91.82051506907905,67.30569010186765
0.000204004692355049,121.6006836065951,48.76446998877427
0.0003728792257978325,134.6745818956785,29.54440101407541
0.0006815476420003525,139.1523499558647,16.69541811760586
0.001245730939615518,140.5505888467686,9.21542040787566
0.002276943647491275,140.973452396083,5.038013721674163
0.004161791450287818,141.0970282244644,2.724665456025697
0.007606911174447567,141.1233004377391,1.431772791191051
0.0139038917031591,141.1028911003006,0.6899599136352289
0.02541349570934297,141.0467089441353,0.2551159645114573
0.04645071883162406,140.9859947093849,-0.006540857458268804
0.08490249844618394,140.9510273271566,-0.2177379193305287
0.155184557391536,140.9363731368487,-0.4931499844634654
0.283645914944089,140.9274192776311,-0.9496871873891692
0.5184472373850871,140.9106008088034,-1.761422365859446
0.9476164604916348,140.8584661788786,-3.232335328165912
1.732050807568878,140.6857814810203,-5.908497679243508
3.165837788891475,140.1122626758445,-10.76002049146603
5.786509761593527,138.2295145553883,-19.40724869756052
10.57656691650698,132.2879723981824,-33.96151996956253
19.33182044931764,115.6534213244275,-54.33685406013494
35.33464921414031,81.31080780188394,-70.1151064267919
64.58457641687939,40.44934856783215,-64.64941905978056
118.0475143723375,14.51600198213792,-44.49552138451093
215.7669279974594,3.93250110245267,-26.3755071853395
394.378208342609,0.411209802934978,-14.78922638760831
720.8434242404268,-0.6779978377111584,-8.132103627762588
1317.555664280663,-1.006372687997913,-4.419322785286288
2408.224685280693,-1.101729732232699,-2.346102009802935
4401.746576651572,-1.119220319809878,-1.15015044569917
8045.500506446934,-1.087317425492094,-0.389597117388641
14705.54409983283,-0.9585255900477441,0.195099913498958
26878.75379522288,-0.5848595599450751,0.6828164380726526
49128.91360425225,0.07599628483844163,0.7785648089644718
89797.69561946938,0.4342181299119804,0.4177688792025588
164131.9855660097,0.4545879512618184,0.1743964899675311
300000,0.4357224137038764,0.07640863362098442
