/Idpi/M7/S (vgsp_il=0.4) X,/Idpi/M7/S (vgsp_il=0.4) Y,/Idpi/M7/S (vgsp_il=0.4519324) X,/Idpi/M7/S (vgsp_il=0.4519324) Y,/Idpi/M7/S (vgsp_il=0.5106072) X,/Idpi/M7/S (vgsp_il=0.5106072) Y,/Idpi/M7/S (vgsp_il=0.5768998) X,/Idpi/M7/S (vgsp_il=0.5768998) Y,/Idpi/M7/S (vgsp_il=0.6517993) X,/Idpi/M7/S (vgsp_il=0.6517993) Y,/Idpi/M7/S (vgsp_il=0.736423) X,/Idpi/M7/S (vgsp_il=0.736423) Y,/Idpi/M7/S (vgsp_il=0.8320335) X,/Idpi/M7/S (vgsp_il=0.8320335) Y,/Idpi/M7/S (vgsp_il=0.9400572) X,/Idpi/M7/S (vgsp_il=0.9400572) Y,/Idpi/M7/S (vgsp_il=1.062106) X,/Idpi/M7/S (vgsp_il=1.062106) Y,/Idpi/M7/S (vgsp_il=1.2) X,/Idpi/M7/S (vgsp_il=1.2) Y
0.1717759610680912,1.906594839669084e-12,0.4017542453793255,1.906630821518919e-12,0.02312876659931783,1.906718029601104e-12,0.02031064882497203,1.907036761692209e-12,0.01452411683925652,1.909062739621086e-12,0.0264757859514508,1.930816769182393e-12,0.01048734640748118,1.006456098737797e-11,0.01000950413113405,6.267606665727704e-10,0.01000164230420399,6.364710066172875e-10,0.0100016088077453,6.367026720531119e-10
0.3330988302796391,1.906594839669093e-12,0.6017542453793255,1.906630821518904e-12,0.03553836072882992,1.906718029601022e-12,0.02943586515491449,1.907036761692202e-12,0.01510795471034462,1.90906273966266e-12,0.03079559919039742,1.930816765501076e-12,0.01057859079487464,5.094754151977286e-12,0.01001153807088532,6.260032401108319e-10,0.01000175924362631,6.362305678144124e-10,0.01000171690911483,6.364730693818753e-10
0.5330988302796391,1.906594839669071e-12,0.8017542453793256,1.906630821518919e-12,0.0603575489878541,1.906718029601098e-12,0.04768629781479941,1.907036761692203e-12,0.01589677442831057,1.909062739741584e-12,0.0362076061116391,1.930816762664972e-12,0.01067928443766417,3.030288586554934e-12,0.0100140433255917,6.251797167116326e-10,0.01000191033846933,6.359529989570115e-10,0.01000185439726628,6.362107362601268e-10
0.7330988302796391,1.906594839669054e-12,1.001754245379326,1.90663082151892e-12,0.1099959255059025,1.906718029600988e-12,0.08418716313456925,1.907036761692196e-12,0.01711244816068875,1.909062739789281e-12,0.04138493394638371,1.930816761785674e-12,0.01076010863583372,2.521096019355647e-12,0.01001712772034691,6.242737594905697e-10,0.01000211813637066,6.356191624205757e-10,0.01000203894414786,6.359002925128826e-10
0.933098830279639,1.906594839669062e-12,1.201754245379326,1.906630821518923e-12,0.2092726785419992,1.906718029600957e-12,0.1571888937741089,1.907036761692236e-12,0.01954379562544512,1.909062739799568e-12,0.04571275204769715,1.930816761631683e-12,0.01085833575933239,2.311967780763405e-12,0.01002092424996446,6.232642467351706e-10,0.01000243185648007,6.351930175660369e-10,0.0100023077586954,6.355129354850002e-10
1.133098830279639,1.906594839669068e-12,1.401754245379325,1.906630821518923e-12,0.4078261846141927,1.906718029600957e-12,0.3031923550531883,1.907036761692198e-12,0.02371104027832251,1.909062739792771e-12,0.05066128166427349,1.93081676173089e-12,0.01095396536560849,2.258175282023322e-12,0.01002559674340293,6.221239634532151e-10,0.01000288012664676,6.346983378155418e-10,0.01000273064618856,6.350134059983567e-10
1.333098830279639,1.906594839669068e-12,1.601754245379325,1.906630821518923e-12,0.6078261846141928,1.906718029600948e-12,0.5031923550531883,1.907036761692211e-12,0.03025370364502016,1.909062739790061e-12,0.05666413903308062,1.930816761828491e-12,0.01103916127380923,2.263677572854885e-12,0.01003134721757223,6.208177481755927e-10,0.01000341785426478,6.342269698437351e-10,0.01000323823846412,6.345371456389851e-10
1.533098830279639,1.906594839669069e-12,1.801754245379325,1.906630821518924e-12,0.8078261846141928,1.906718029600971e-12,0.7031923550531882,1.907036761692245e-12,0.04333903037841547,1.909062739790278e-12,0.06602462052998381,1.930816761889404e-12,0.01113842109784439,2.271381637999389e-12,0.01003842704985072,6.192997211069851e-10,0.01000406538773225,6.337775667919808e-10,0.0100038473340334,6.340850785196315e-10
1.733098830279639,1.906594839669068e-12,2.001754245379325,1.906630821518923e-12,1.007826184614193,1.906718029600967e-12,0.9031923550531882,1.907036761692229e-12,0.06950968384520607,1.909062739790328e-12,0.0847455835237902,1.930816761902216e-12,0.01126407152147368,2.278377869872615e-12,0.01004715731870102,6.175087853730543e-10,0.01000485124134926,6.333469501707666e-10,0.01000458574399146,6.336527436609403e-10
1.933098830279639,1.906594839669068e-12,2.201754245379326,1.906630821518923e-12,1.207826184614193,1.906718029600975e-12,1.103192355053188,1.90703676169223e-12,0.1218509907787873,1.909062739790394e-12,0.1109159417726226,1.930816761892112e-12,0.01146535081215165,2.281866040305737e-12,0.01005796966017736,6.153606850719333e-10,0.01000581092462977,6.329336529141375e-10,0.01000548490985642,6.332392590927429e-10
