/Idpi/MIx/S (vgsp_il=0.4) X,/Idpi/MIx/S (vgsp_il=0.4) Y,/Idpi/MIx/S (vgsp_il=0.4519324) X,/Idpi/MIx/S (vgsp_il=0.4519324) Y,/Idpi/MIx/S (vgsp_il=0.5106072) X,/Idpi/MIx/S (vgsp_il=0.5106072) Y,/Idpi/MIx/S (vgsp_il=0.5768998) X,/Idpi/MIx/S (vgsp_il=0.5768998) Y,/Idpi/MIx/S (vgsp_il=0.6517993) X,/Idpi/MIx/S (vgsp_il=0.6517993) Y,/Idpi/MIx/S (vgsp_il=0.736423) X,/Idpi/MIx/S (vgsp_il=0.736423) Y,/Idpi/MIx/S (vgsp_il=0.8320335) X,/Idpi/MIx/S (vgsp_il=0.8320335) Y,/Idpi/MIx/S (vgsp_il=0.9400572) X,/Idpi/MIx/S (vgsp_il=0.9400572) Y,/Idpi/MIx/S (vgsp_il=1.062106) X,/Idpi/MIx/S (vgsp_il=1.062106) Y,/Idpi/MIx/S (vgsp_il=1.2) X,/Idpi/MIx/S (vgsp_il=1.2) Y
0.006000037680882176,1.911660003842776e-12,0.006000037616467559,1.912444401779272e-12,0.006000037559422015,1.916387554020455e-12,0.006000037508904985,1.935808770040603e-12,0.006000037464170785,2.054968482974271e-12,0.006000037424558535,3.089538734776476e-12,0.006000037389482643,2.646678825693679e-11,0.006000037358423789,2.104576909687258e-07,0.006000037330921781,9.878933546314751e-07,0.006000037306568748,1.054996454954377e-06
0.006000046044824086,1.914627260411967e-12,0.006000045964400513,1.915173483643238e-12,0.006000045893178882,1.918951305802861e-12,0.006000045830109141,1.938338809369069e-12,0.006000045774258963,2.057600269022664e-12,0.00600004572480271,3.092416483684113e-12,0.0060000456810098,2.647017087346361e-11,0.006000045642232072,2.104578482924526e-07,0.006000045607894723,9.878938818307145e-07,0.006000045577488365,1.054997064583352e-06
0.006000055527615488,1.918621552054361e-12,0.006000055429406639,1.918851588939639e-12,0.006000055342439038,1.922407410815295e-12,0.006000055265407794,1.941748480290373e-12,0.006000055197115928,2.061146681429407e-12,0.00600005513664016,3.096299027520566e-12,0.006000055083088976,2.647475439227602e-11,0.006000055035670571,2.104581271051233e-07,0.006000054993681405,9.878948268801335e-07,0.006000054956498189,1.054998158217074e-06
0.006000066146528272,1.923644385000114e-12,0.006000066027834846,1.92348206362687e-12,0.006000065922739852,1.926757938738828e-12,0.006000065829663592,1.946037429796025e-12,0.006000065747154246,2.065605666813389e-12,0.006000065674084858,3.101186820913513e-12,0.00600006560938215,2.648055523171966e-11,0.00600006555209092,2.10458583170372e-07,0.006000065501359357,9.87896385631659e-07,0.006000065456433297,1.054999963004197e-06
0.006000078054402318,1.929723433959439e-12,0.006000077910912136,1.929092396091725e-12,0.006000077783886614,1.932026323344136e-12,0.006000077671410539,1.951224403412568e-12,0.006000077571718923,2.070993256346093e-12,0.006000077483428636,3.10710014374557e-12,0.006000077405249431,2.648761826886501e-11,0.00600007733602954,2.10459291630618e-07,0.006000077274736317,9.878988217003611e-07,0.006000077220456402,1.055002784546847e-06
0.006000089027201159,1.935594807918501e-12,0.006000088955456067,1.934564905876454e-12,0.006000088891943306,1.937200659433674e-12,0.00600008883570527,1.956344074623975e-12,0.006000090987224496,2.077393333629948e-12,0.006000090879660852,3.114134118405634e-12,0.006000090784419458,2.649608608726455e-11,0.006000090700100624,2.104603632152979e-07,0.006000090625440705,9.879025227927252e-07,0.006000090559323502,1.055007072100205e-06
0.00600009451360058,1.938606874049076e-12,0.006000094477728033,1.937375023012642e-12,0.006000094445971653,1.939855013755567e-12,0.006000094417852635,1.958965069927057e-12,0.006000095493612248,2.079595699655626e-12,0.006000095439830426,3.116587597998096e-12,0.006000095392209729,2.649909199326684e-11,0.006000095350050312,2.104608043506301e-07,0.006000095312720352,9.879040641674239e-07,0.006000095279661751,1.055008872755075e-06
0.0060001,1.941645276245193e-12,0.0060001,1.940211667293498e-12,0.0060001,1.942533726372037e-12,0.0060001,1.96160799429453e-12,0.0060001,2.081810430567702e-12,0.0060001,3.119057168804168e-12,0.0060001,2.650212748882422e-11,0.0060001,2.10461281637195e-07,0.006000099999999999,9.879057346367055e-07,0.0060001,1.055010825492133e-06
0.006000100835416666,1.942110634480141e-12,0.006000100835177266,1.940643384950843e-12,0.006000100834965377,1.942938828429201e-12,0.006000100834777836,1.962005254031472e-12,0.006000100834611845,2.082221845207269e-12,0.006000100834464929,3.119510770558965e-12,0.006000100834334895,2.650268041694785e-11,0.006000100834219804,2.104613716908144e-07,0.006000100834117937,9.879060475507852e-07,0.006000100834027777,1.055011188787064e-06
0.006000101720624255,1.942606621282888e-12,0.006000101721253983,1.94110396004221e-12,0.006000101721801452,1.943370903661358e-12,0.006000101722278648,1.962428655556344e-12,0.006000101664935413,2.082631852608855e-12,0.006000101667265211,3.119963841708033e-12,0.006000101669306737,2.65032345474154e-11,0.006000101671097571,2.104614628289872e-07,0.006000101672670529,9.87906364938927e-07,0.006000101674053713,1.055011557971312e-06
0.006000102901855588,1.943265591715003e-12,0.006000102905829585,1.94171733853824e-12,0.006000102909321295,1.943948062269381e-12,0.006000102912393022,1.962995860973864e-12,0.006000102711089797,2.08314824289556e-12,0.006000102720026057,3.120536629209374e-12,0.006000102727890531,2.650393746145667e-11,0.006000102734815728,2.10461580227993e-07,0.006000102740918817,9.879067747893128e-07,0.006000102746301353,1.055012035673092e-06
0.006000104355809183,1.944077390171518e-12,0.006000104358684783,1.942470247707358e-12,0.006000104361199633,1.944653991033071e-12,0.006000104363402704,1.963687422340495e-12,0.006000104143268694,2.083855238163548e-12,0.00600010415198923,3.121316160560179e-12,0.006000104159663739,2.650488964072357e-11,0.006000104166475807,2.104617412037905e-07,0.006000104172441504,9.879073344719289e-07,0.006000104177703908,1.055012685550026e-06
0.006000106013852493,1.945003858389805e-12,0.006000106015377891,1.943329624611239e-12,0.006000106016689297,1.945459554609555e-12,0.006000106017820696,1.964476215170384e-12,0.006000105763577953,2.084655158531135e-12,0.00600010577253188,3.12219849870201e-12,0.006000105780402758,2.650596892746131e-11,0.006000105787398842,2.104619276463207e-07,0.006000105793508721,9.879079829875299e-07,0.006000105798894602,1.055013438702518e-06
0.006000108111547108,1.946174308801206e-12,0.006000108111532305,1.944415658705434e-12,0.006000108111466414,1.946477390565452e-12,0.006000108111368029,1.965472398718983e-12,0.006000107798665702,2.085657906556225e-12,0.006000107808605298,3.123305142561683e-12,0.00600010781732573,2.650732502824392e-11,0.006000107825067929,2.104621683536008e-07,0.006000107831816299,9.879088207183266e-07,0.006000107837757385,1.055014411806116e-06
0.006000110788179353,1.947654674504114e-12,0.006000110786011694,1.945789685324912e-12,0.006000110784022674,1.947764610387381e-12,0.0060001107822087,1.966731203713144e-12,0.006000110393215514,2.086925260588868e-12,0.006000110404276168,3.12470412622932e-12,0.006000110413964433,2.650904311450032e-11,0.006000110422557848,2.104624853346059e-07,0.00600011043003553,9.879099243738851e-07,0.006000110436611548,1.055015693801067e-06
0.006000114160455488,1.949469516707086e-12,0.006000114155394172,1.947475198607812e-12,0.006000114150822397,1.949342772985979e-12,0.006000114146706037,1.968272657913299e-12,0.006000113658650623,2.088479454427624e-12,0.006000113671050481,3.126420544570914e-12,0.006000113681896379,2.65111586780471e-11,0.006000113691509748,2.104629000015867e-07,0.006000113699861841,9.879113691129632e-07,0.00600011370719994,1.055017372030308e-06
