/vpos_gain_ninv X,/vpos_gain_ninv YRe,/vpos_gain_ninv YReImag,/vpos_gain_ninv_cm X,/vpos_gain_ninv_cm YRe,/vpos_gain_ninv_cm YReImag
4.216965034285823e-05,30.07953977257627,58.35764005743432,4.216965034285823e-05,-0.01528256648176154,0.008119808614320219
4.466835921509631e-05,32.90698305538124,60.27184595976263,4.466835921509631e-05,-0.01671882533915314,0.009385770776450638
4.731512589614805e-05,35.91589434977177,62.10305848318118,4.731512589614805e-05,-0.01824719278703444,0.0108266062225357
5.011872336272723e-05,39.10248037589969,63.8308274272629,5.011872336272723e-05,-0.01986572178286061,0.01246057407620823
5.308844442309884e-05,42.46000313791352,65.43438676436988,5.308844442309884e-05,-0.02157096590405846,0.01430655917958907
5.623413251903491e-05,45.97860709774137,66.89315103877499,5.623413251903491e-05,-0.02335789120644696,0.01638384771420175
5.956621435290106e-05,49.64524604210172,68.1872726140013,5.956621435290106e-05,-0.02521983873338244,0.01871187584603533
6.309573444801933e-05,53.44371762732682,69.29822306310349,6.309573444801933e-05,-0.02714854173516281,0.02130995880087926
6.683439175686147e-05,57.35483887487068,70.20940006419981,6.683439175686147e-05,-0.02913421450236015,0.02419702209394014
7.07945784384138e-05,61.35674532119515,70.90669510728733,7.07945784384138e-05,-0.03116570402314569,0.02739134353878314
7.498942093324559e-05,65.42532295070559,71.3790073679444,7.498942093324559e-05,-0.03323070909472545,0.03091032845728071
7.943282347242815e-05,69.53476053749934,71.61867079481664,7.943282347242815e-05,-0.03531606058966111,0.03477033685771114
8.413951416451952e-05,73.65817821448913,71.62174379178155,8.413951416451952e-05,-0.03740804041728654,0.03898656806408946
8.912509381337456e-05,77.76833292344536,71.38817618432057,8.912509381337456e-05,-0.03949273948808563,0.04357302943941475
9.440608762859235e-05,81.83832672615699,70.92180324687902,9.440608762859235e-05,-0.04155641705771922,0.04854257764863086
0.0001,85.84231168882654,70.23020051975267,0.0001,-0.04358585822575689,0.05390704977936414
0.0001059253725177289,89.75612058025402,69.32437962957778,0.0001059253725177289,-0.04556869362169085,0.05967746071133422
0.0001122018454301963,93.55782245407754,68.21837499438244,0.0001122018454301963,-0.04749368077372833,0.06586427410278901
0.0001188502227437018,97.22816130669892,66.92873371755925,0.0001188502227437018,-0.04935092589925162,0.07247772346477963
0.0001258925411794167,100.7508519677688,65.47393590104983,0.0001258925411794167,-0.05113203297212705,0.07952815732506334
0.0001333521432163324,104.1127615636436,63.87380380611879,0.0001333521432163324,-0.05283019443149719,0.08702641444587696
0.0001412537544622754,107.3039548954007,62.14891206409613,0.0001412537544622754,-0.05444021251852373,0.09498419540267744
0.0001496235656094434,110.3176098345728,60.32002555182155,0.0001496235656094434,-0.05595845433160485,0.1034144081894428
0.0001584893192461114,113.1498599946061,58.40761008653466,0.0001584893192461114,-0.05738276964505051,0.1123315103269901
0.000167880401812256,115.7995372360009,56.43140164852299,0.000167880401812256,-0.05871235756038788,0.1217517979392685
0.0001778279410038923,118.2678818441282,54.41006822940005,0.0001778279410038923,-0.05994761639773952,0.1316936786243317
0.0001883649089489801,120.558195289775,52.36094182876783,0.0001883649089489801,-0.06108996409452325,0.142177880966604
0.000199526231496888,122.6755101950402,50.29984486150931,0.000199526231496888,-0.06214166693222853,0.1532276595621168
0.0002113489039836647,124.6262402184932,48.24097822017011,0.0002113489039836647,-0.06310565767742182,0.1648689422292887
0.000223872113856834,126.4178673262911,46.19688206394383,0.000223872113856834,-0.06398537220190412,0.1771304749706747
0.0002371373705661656,128.0586310931169,44.17844019263038,0.0002371373705661656,-0.06478458667088957,0.1900439151944884
0.0002511886431509581,129.5572755870198,42.19493675808274,0.0002511886431509581,-0.06550728335120548,0.2036439433813174
0.000266072505979881,130.922811739546,40.25413738623862,0.000266072505979881,-0.06615752366955159,0.217968338995157
0.0002818382931264454,132.1643362242093,38.36239950725762,0.0002818382931264454,-0.06673934919430927,0.2330580848129897
0.0002985382618917959,133.2908556969881,36.52478736589455,0.0002985382618917959,-0.06725668458876786,0.2489574250626989
0.0003162277660168379,134.3111743560106,34.74520380401599,0.0003162277660168379,-0.06771327171915269,0.2657139795420711
0.0003349654391578277,135.233783678046,33.02651567500187,0.0003349654391578277,-0.06811260390438052,0.2833788186455738
0.0003548133892335755,136.0668063040966,31.37068430696778,0.0003548133892335755,-0.06845788639236104,0.3020066036417128
0.0003758374042884442,136.8179306805625,29.77888216264231,0.0003758374042884442,-0.06875199094901278,0.3216556781444488
0.0003981071705534973,137.4943901209892,28.25160826426691,0.0003981071705534973,-0.06899743139799591,0.3423882268930372
0.0004216965034285823,138.1029452190952,26.78879147592163,0.0004216965034285823,-0.06919633925537595,0.3642704277676889
0.0004466835921509632,138.6498732883755,25.38988325214182,0.0004466835921509632,-0.06935044108616205,0.3873726055819486
0.0004731512589614805,139.1409828610383,24.05394362583196,0.0004731512589614805,-0.06946104639331478,0.4117694434951043
0.0005011872336272723,139.5816226035163,22.77971485847057,0.0005011872336272723,-0.06952903035576827,0.4375401815819102
0.0005308844442309884,139.9766971683142,21.56568636851785,0.0005308844442309884,-0.06955481745378832,0.4647688363465988
0.0005623413251903491,140.3306917592297,20.41015188616329,0.0005623413251903491,-0.06953836649111647,0.4935444550823681
0.0005956621435290105,140.647696200073,19.31125813899315,0.0005956621435290105,-0.06947915201241793,0.5239613829821042
0.0006309573444801932,140.9314321305572,18.26704662178123,0.0006309573444801932,-0.06937614355609546,0.5561195582454308
0.0006683439175686146,141.1852732137292,17.27548795327435,0.0006683439175686146,-0.06922777721581744,0.5901247998960039
0.0007079457843841379,141.4122766529779,16.33451213171401,0.0007079457843841379,-0.06903192809355325,0.6260891603264533
0.0007498942093324559,141.6152009485776,15.44203211511416,0.0007498942093324559,-0.06878587064396929,0.6641312472539158
0.0007943282347242815,141.7965444485159,14.59596558669552,0.0007943282347242815,-0.06848624323421268,0.7043766654217274
0.0008413951416451951,141.9585513511013,13.79424938637509,0.0008413951416451951,-0.06812899011503246,0.7469583417853525
0.0008912509381337456,142.1032448899432,13.0348539336366,0.0008912509381337456,-0.06770930913090567,0.7920170055317588
0.0009440608762859234,142.2324431695877,12.31579312202985,0.0009440608762859234,-0.06722158256433386,0.8397016212090254
0.001,142.3477832675394,11.63513281392827,0.001,-0.06665930246946278,0.8901699019261995
0.001059253725177289,142.4507279264191,10.99099598341997,0.001059253725177289,-0.06601497718058924,0.9435887571458158
0.001122018454301963,142.5425907862135,10.38156794733741,0.001122018454301963,-0.06528003468482366,1.000134886930106
0.001188502227437019,142.6245535356882,9.805099509173878,0.001188502227437019,-0.06444470873901657,1.059995378830214
0.001258925411794167,142.6976702228949,9.259908159871312,0.001258925411794167,-0.06349790414480991,1.123368254675178
0.001333521432163324,142.7628852931117,8.744379471026125,0.001333521432163324,-0.06242705160077267,1.190463153564977
0.001412537544622754,142.8210448033829,8.256967260715472,0.001412537544622754,-0.06121794056327304,1.261502017214809
0.001496235656094434,142.8729007475175,7.796192821501167,0.001496235656094434,-0.05985452806115326,1.336719760592648
0.001584893192461114,142.9191300726631,7.3606445756643,0.001584893192461114,-0.05831873023568312,1.4163651203498
0.00167880401812256,142.9603382759036,6.948976446593137,0.00167880401812256,-0.05659018056771503,1.500701426637214
0.001778279410038923,142.9970600235474,6.559905925088962,0.001778279410038923,-0.05464595756047787,1.590007381618526
0.001883649089489801,143.0297796268063,6.192212903600379,0.001883649089489801,-0.05246028696589718,1.684578101774634
0.00199526231496888,143.0589227236126,5.844736983205944,0.00199526231496888,-0.05000419538617093,1.784725913568341
0.002113489039836647,143.0848755057395,5.516375963850986,0.002113489039836647,-0.04724513258075451,1.890781514466575
0.00223872113856834,143.1079780504353,5.206083145867389,0.00223872113856834,-0.0441465373634876,2.003094894576989
0.002371373705661655,143.1285310003296,4.912865223843296,0.002371373705661655,-0.04066735625519847,2.122036468099569
0.00251188643150958,143.1468103961276,4.635780411720013,0.00251188643150958,-0.03676150525181897,2.24799840849943
0.00266072505979881,143.1630550548689,4.373935630629785,0.00266072505979881,-0.03237725771157901,2.381395654796448
0.002818382931264454,143.1774789400728,4.126484628478535,0.002818382931264454,-0.02745656607491535,2.522667340443055
0.00298538261891796,143.1902708209362,3.892625748501577,0.00298538261891796,-0.02193429823605178,2.672278109046629
0.00316227766016838,143.2016046694679,3.671599981921954,0.00316227766016838,-0.01573738208527582,2.83071969704234
0.003349654391578277,143.2116277509803,3.462688567511629,0.003349654391578277,-0.008783844786575415,2.998512178842869
0.003548133892335755,143.2204736073161,3.26521131611656,0.003548133892335755,-0.0009817401716691737,3.176205741976459
0.003758374042884443,143.2282592557802,3.078524591594426,0.003758374042884443,0.007772055141078468,3.364382247167558
0.003981071705534973,143.2350884207436,2.902019533669526,0.003981071705534973,0.01759318895542733,3.563656981240984
0.004216965034285824,143.2410529751612,2.73512032103545,0.004216965034285824,0.02861134186826482,3.774680452616336
0.004466835921509632,143.2462324448478,2.577282486107114,0.004466835921509632,0.04097191480811928,3.998140208727773
0.004731512589614806,143.2506927766078,2.427991316013924,0.004731512589614806,0.05483791576253172,4.234762687642527
0.005011872336272724,143.2545034974814,2.286760646963416,0.005011872336272724,0.07039207725599606,4.485315687887138
0.005308844442309884,143.2577103438267,2.153130985165568,0.005308844442309884,0.08783920647755428,4.750609598874547
0.005623413251903492,143.2603631265736,2.026668651216376,0.005623413251903492,0.1074088335646507,5.031500315019874
0.005956621435290106,143.2624980195918,1.906964258252333,0.005956621435290106,0.1293581481819882,5.328890811923329
0.006309573444801934,143.2641479887314,1.793631718408851,0.006309573444801934,0.1539752929179771,5.643733642001699
0.006683439175686147,143.2653393623653,1.686307118814107,0.006683439175686147,0.1815830287027537,5.977032993573316
0.00707945784384138,143.2660941250019,1.584647756068138,0.00707945784384138,0.2125428261058067,6.329846946979617
0.00749894209332456,143.2664298463989,1.488331210790323,0.00749894209332456,0.2472594216814329,6.703289618498355
0.007943282347242817,143.2663602259375,1.397054497862139,0.007943282347242817,0.2861858912729578,7.098533269676961
0.008413951416451954,143.2658955687997,1.310533275297636,0.008413951416451954,0.3298292935398164,7.516810320561962
0.008912509381337459,143.2650387123829,1.228501066103601,0.008912509381337459,0.3787569299736164,7.959414972088423
0.009440608762859237,143.2638045721597,1.150708722196707,0.009440608762859237,0.4336033575070673,8.427705936675837
0.01,143.2621906855227,1.076923492422826,0.01,0.4950780361559513,8.92310624255439
0.01059253725177289,143.2602003221659,1.006928560813794,0.01059253725177289,0.5639739386741001,9.447105555032772
0.01122018454301964,143.2578338507498,0.9405223067507187,0.01122018454301964,0.6411769847963003,10.0012603323009
0.01188502227437019,143.2550893650359,0.8775176251271231,0.01188502227437019,0.7276764804486017,10.58719392557736
0.01258925411794168,143.2519772045964,0.8177412807102016,0.01258925411794168,0.8245767012239067,11.20659709313589
0.01333521432163325,143.2484975696701,0.7610329770919452,0.01333521432163325,0.9331094432375431,11.86122501119107
0.01412537544622755,143.2446509968447,0.7072445598024663,0.01412537544622755,1.054647941973278,12.55289554035881
0.01496235656094434,143.2404545859007,0.6562391268189313,0.01496235656094434,1.190722182117271,13.28348706854036
0.01584893192461114,143.2359166614863,0.6078898370823413,0.01584893192461114,1.343035281289509,14.0549313102072
0.01678804018122561,143.2310476435738,0.5620788062461448,0.01678804018122561,1.513481515640319,14.86920729061435
0.01778279410038924,143.2258765878673,0.5186959056205339,0.01778279410038924,1.704165919722097,15.72833418681037
0.01883649089489802,143.2204231981714,0.4776373204812628,0.01883649089489802,1.917424871409961,16.63435713121235
0.01995262314968881,143.2147110910548,0.4388042322475825,0.01995262314968881,2.155848448204646,17.58933411436213
0.02113489039836648,143.2087838325052,0.4021014810396713,0.02113489039836648,2.422304231232495,18.59532032537111
0.02238721138568341,143.2026687736287,0.3674361312490759,0.02238721138568341,2.719961423720678,19.65434207570827
0.02371373705661657,143.1964156813806,0.3347163443848198,0.02371373705661657,3.052316955716597,20.76837540227262
0.02511886431509582,143.1900631169188,0.3038502168693992,0.02511886431509582,3.423220832112537,21.93931014957637
0.02660725059798812,143.183651268803,0.2747449380325426,0.02660725059798812,3.836902137626252,23.16891400996281
0.02818382931264456,143.17723428562,0.2473061641504156,0.02818382931264456,4.297994416253735,24.45879040426886
0.02985382618917962,143.1708488576266,0.2214375859716252,0.02985382618917962,4.811558125989797,25.81032173509363
0.03162277660168382,143.16454699501,0.1970408535017443,0.03162277660168382,5.383101962056642,27.22461489578061
0.03349654391578279,143.1583601675399,0.1740156597008234,0.03349654391578279,6.018597742619578,28.70242609017155
0.03548133892335757,143.152334729955,0.1522601208645652,0.03548133892335757,6.724491640125968,30.24408910562064
0.03758374042884444,143.1464943552909,0.1316712605092298,0.03758374042884444,7.507704447770291,31.84941985859991
0.03981071705534975,143.1408763625657,0.11214567077613,0.03981071705534975,8.375624355085973,33.51762592160554
0.04216965034285826,143.135499161286,0.09358019484101916,0.04216965034285826,9.336083097305035,35.24719214321208
0.04466835921509635,143.130375947242,0.07587264843136433,0.04466835921509635,10.39731763475219,37.03576735092504
0.04731512589614809,143.125528616643,0.05892249032479151,0.04731512589614809,11.56791237962651,38.88004514186289
0.05011872336272727,143.120959781725,0.04263141971617479,0.05011872336272727,12.85671480658862,40.77562939277119
0.05308844442309888,143.116669297514,0.02690387219743514,0.05308844442309888,14.27272683522012,42.71690993655083
0.05623413251903496,143.1126650513866,0.01164738392085993,0.05623413251903496,15.82496591107139,44.69694160420312
0.0595662143529011,143.1089382122465,-0.003227151813297196,0.0595662143529011,17.52228916915333,46.70732253948474
0.06309573444801939,143.1054815736653,-0.0178053725057588,0.06309573444801939,19.3731865346538,48.73810254701907
0.06683439175686152,143.1022809398645,-0.03216943703760244,0.06683439175686152,21.3855355770326,50.77770968695462
0.07079457843841386,143.0993340804959,-0.04639814653570534,0.07079457843841386,23.56632628216687,52.81292254504297
0.07498942093324565,143.0966235549832,-0.06056710455826638,0.07498942093324565,25.92134951445694,54.82887339520719
0.07943282347242822,143.0941356016803,-0.07474899576324072,0.07943282347242822,28.45486956452012,56.80912514269408
0.08413951416451959,143.0918559293884,-0.08901389677809195,0.08413951416451959,31.16928183531047,58.73580828767867
0.08912509381337463,143.0897700013141,-0.1034296316532551,0.08912509381337463,34.06477383066885,60.58983566260457
0.09440608762859243,143.0878587756957,-0.1180621450553262,0.09440608762859243,37.13900547527456,62.35119666941821
0.1000000000000001,143.0861172591658,-0.1329759386218908,0.1000000000000001,40.38683642583196,63.99934371822076
0.105925372517729,143.084527129754,-0.1482344224054962,0.105925372517729,43.80010533095376,65.51363641725187
0.1122018454301965,143.0830752063858,-0.1639003577505321,0.1122018454301965,47.36750626091371,66.87387161558703
0.118850222743702,143.0817489832025,-0.1800362512811454,0.118850222743702,51.07456576464524,68.06085164670512
0.1258925411794168,143.0805366346127,-0.196704749642912,0.1258925411794168,54.90374313131137,69.05697755950924
0.1333521432163325,143.0794270804059,-0.2139690243243578,0.1333521432163325,58.83466208774514,69.84683518927193
0.1412537544622756,143.0784099585408,-0.2318931450637972,0.1412537544622756,62.84447452028519,70.41774034642224
0.1496235656094435,143.0774755963911,-0.2505424416493082,0.1496235656094435,66.90834704462786,70.76020895189009
0.1584893192461115,143.0766149998689,-0.2699838545109447,0.1584893192461115,71.0000511971394,70.86832059984926
0.1678804018122562,143.0758197927778,-0.2902862748277608,0.1678804018122562,75.09262894678687,70.73994994255433
0.1778279410038925,143.0750821325384,-0.3115208755476371,0.1778279410038925,79.1590983987813,70.37684911845388
0.1883649089489803,143.0743946986689,-0.3337614353868956,0.1883649089489803,83.17316084907488,69.78457518658685
0.1995262314968882,143.0737505747947,-0.3570846573273662,0.1995262314968882,87.10987007862788,68.97226781175023
0.2113489039836649,143.0731432219188,-0.3815704845563104,0.2113489039836649,90.94622850514411,67.95229342452078
0.2238721138568342,143.0725663865733,-0.407302415821492,0.2238721138568342,94.66168130224175,66.73978084613717
0.2371373705661658,143.0720140230157,-0.4343678230233879,0.2371373705661658,98.23848864823771,65.35207964819062
0.2511886431509583,143.0714802533564,-0.4628582737670615,0.2511886431509583,101.6619662497339,63.80817539276622
0.2660725059798812,143.0709546673559,-0.4928698288421238,0.2660725059798812,104.9205907107971,62.12809349978128
0.2818382931264457,143.0704407038277,-0.5245035085817787,0.2818382931264457,108.0059987825186,60.33233435835269
0.2985382618917963,143.069927927259,-0.5578654571501278,0.2985382618917963,110.9128457413049,58.44133479041868
0.3162277660168383,143.069410413474,-0.5930674314432888,0.3162277660168383,113.6386097623002,56.47501495479764
0.3349654391578281,143.0688820418266,-0.630227152562495,0.3349654391578281,116.1833147668358,54.45239202087486
0.3548133892335759,143.0683364511678,-0.6694687059251559,0.3548133892335759,118.5492140158597,52.39127805581203
0.3758374042884446,143.0677669604833,-0.7109229609362118,0.3758374042884446,120.7404518905876,50.30805953923306
0.3981071705534977,143.0671664848145,-0.7547280120201297,0.3981071705534977,122.7627219094329,48.21755353661843
0.4216965034285827,143.0665274533861,-0.8010296426696395,0.4216965034285827,124.6229355922571,46.13293239370883
0.4466835921509636,143.0658417210329,-0.8499818140460996,0.4466835921509636,126.3289131399492,44.065706916441
0.473151258961481,143.0651004874851,-0.9017471798666401,0.473151258961481,127.8891034280207,42.02575721651257
0.5011872336272729,143.0642941288994,-0.956497628356343,0.5011872336272729,129.3123376034589,40.02140045241246
0.530884444230989,143.0634121602969,-1.014414854892,0.530884444230989,130.6076182557971,38.05948550337996
0.5623413251903497,143.0624430286369,-1.075690964414498,0.5623413251903497,131.7839436346188,36.14550557900922
0.5956621435290111,143.061374017742,-1.140529108033455,0.5956621435290111,132.8501654154978,34.28372126835854
0.630957344480194,143.0601910587643,-1.209144153794856,0.630957344480194,133.8148770803988,32.47728778351055
0.6683439175686154,143.0588785383554,-1.281763394466775,0.6683439175686154,134.6863296627053,30.72838157876804
0.7079457843841388,143.0574191178533,-1.358627294703129,0.7079457843841388,135.4723712818056,29.03832272297152
0.7498942093324568,143.0557935136528,-1.439990279239267,0.7498942093324568,136.1804068222596,27.40769045258165
0.7943282347242825,143.0539802043417,-1.526121563811528,0.7943282347242825,136.8173742877829,25.83643023020705
0.8413951416451961,143.0519551791673,-1.617306032744882,0.8413951416451961,137.3897347765034,24.32395137858823
0.8912509381337467,143.0496916298112,-1.713845164410799,0.8912509381337467,137.9034731588815,22.8692148761465
0.9440608762859246,143.0471595577517,-1.81605800643997,0.9440608762859246,138.3641069661882,21.47081133828274
1.000000000000001,143.04432541833,-1.924282205264778,1.000000000000001,138.7767015027413,20.12702953127483
1.05925372517729,143.0411516548881,-2.038875090202312,1.05925372517729,139.1458892802683,18.83591592597182
1.122018454301965,143.0375962193624,-2.160214816345096,1.122018454301965,139.475892420566,17.59532596460402
1.18850222743702,143.0336120021482,-2.288701567478235,1.18850222743702,139.7705467845103,16.40296775496387
1.258925411794169,143.0291462111665,-2.42475882237188,1.258925411794169,140.0333269420069,15.25643894606826
1.333521432163326,143.0241397077738,-2.56883468738419,1.333521432163326,140.267371273992,14.1532575243762
1.412537544622756,143.0185261726525,-2.721403294764948,1.412537544622756,140.4755065393514,13.090887226955
1.496235656094435,143.0122312723184,-2.882966273049608,1.496235656094435,140.6602716746477,12.06675825332274
1.584893192461116,143.0051716735832,-3.054054288075529,1.584893192461116,140.8239403947084,11.07828387156587
1.678804018122563,142.9972539405674,-3.235228657130057,1.678804018122563,140.9685424388292,10.12287347814038
1.778279410038925,142.9883733238314,-3.427083038090994,1.778279410038925,141.0958833569775,9.197942609555492
1.883649089489803,142.9784123474884,-3.630245191529369,1.883649089489803,141.2075626853091,8.300920342715109
1.995262314968882,142.967239318277,-3.845378820240152,1.995262314968882,141.3049906192016,7.4292544817453
2.113489039836649,142.9547065880359,-4.073185480316926,2.113489039836649,141.3894030358439,6.58041486343862
2.238721138568343,142.9406486109188,-4.31440656339347,2.238721138568343,141.461874948984,5.751895083634077
