/vpos_gain_ninv X,/vpos_gain_ninv YRe,/vpos_gain_ninv YReImag
1e-05,-0.0540377393779468,0.02077682654049723
1.827797299627182e-05,-0.140681403690155,0.1048758562908178
3.340842968524418e-05,-0.2314487753823019,0.392670927114138
6.106383756347389e-05,-0.07644656154904146,0.9195924628521454
0.0001116123174033905,0.3993572126391457,1.395926444979821
0.000204004692355049,0.8804196101623725,1.804156938359586
0.0003728792257978325,1.304742153467964,2.496812951510634
0.0006815476420003525,1.82644199241462,3.779368993339949
0.001245730939615518,2.747822165252063,6.108541761010908
0.002276943647491275,5.077346543540911,9.937448678874027
0.004161791450287818,10.71907684209795,14.38186303326205
0.007606911174447567,19.81916263855854,15.73317166670357
0.0139038917031591,27.64246656940801,12.19642861023643
0.02541349570934297,31.35869817679092,7.479562169617884
0.04645071883162406,32.55544479247578,4.165312751846747
0.08490249844618394,32.88254209993016,2.264534635352705
0.155184557391536,32.97274386466618,1.215152055727808
0.283645914944089,32.99872485202241,0.6245449314887935
0.5184472373850871,33.00620374797142,0.2687906369017539
0.9476164604916348,33.00775854350964,0.0139358321456052
1.732050807568878,33.00596775853867,-0.2356500820693526
3.165837788891475,32.9978993369745,-0.5734383476460465
5.786509761593527,32.97034824565408,-1.12535534856367
10.57656691650698,32.87844074366784,-2.093971089769683
19.33182044931764,32.57490067183858,-3.816257391031933
35.33464921414031,31.59898701903296,-6.785442525369628
64.58457641687939,28.71252850238565,-11.31359046089888
118.0475143723375,21.9226957689832,-15.97123397839085
215.7669279974594,11.97386102124576,-16.5758433680382
394.378208342609,4.248849361023613,-12.38973553654379
720.8434242404268,0.697214897390583,-7.596073650300321
1317.555664280663,-0.5421771603949925,-4.278196164859959
2408.224685280693,-0.9289694033604253,-2.299066257483304
4401.746576651572,-1.036464751296038,-1.136521142805105
8045.500506446934,-1.034987355658782,-0.396424333547386
14705.54409983283,-0.9252464155218538,0.1703590955794145
26878.75379522288,-0.5790804901060514,0.6494405178469324
49128.91360425225,0.06094184705064695,0.7630939881213855
89797.69561946938,0.4235760044332544,0.4150530042116581
164131.9855660097,0.4466537176201738,0.1733728471513397
300000,0.4283796410110651,0.07596672286880582
