/Idpi/M7/S (vgsp_il=0.4) X,/Idpi/M7/S (vgsp_il=0.4) Y,/Idpi/M7/S (vgsp_il=0.4519324) X,/Idpi/M7/S (vgsp_il=0.4519324) Y,/Idpi/M7/S (vgsp_il=0.5106072) X,/Idpi/M7/S (vgsp_il=0.5106072) Y,/Idpi/M7/S (vgsp_il=0.5768998) X,/Idpi/M7/S (vgsp_il=0.5768998) Y,/Idpi/M7/S (vgsp_il=0.6517993) X,/Idpi/M7/S (vgsp_il=0.6517993) Y,/Idpi/M7/S (vgsp_il=0.736423) X,/Idpi/M7/S (vgsp_il=0.736423) Y,/Idpi/M7/S (vgsp_il=0.8320335) X,/Idpi/M7/S (vgsp_il=0.8320335) Y,/Idpi/M7/S (vgsp_il=0.9400572) X,/Idpi/M7/S (vgsp_il=0.9400572) Y,/Idpi/M7/S (vgsp_il=1.062106) X,/Idpi/M7/S (vgsp_il=1.062106) Y,/Idpi/M7/S (vgsp_il=1.2) X,/Idpi/M7/S (vgsp_il=1.2) Y
0.006000006087613326,1.906618028779745e-12,0.00600000608086988,1.906659452544902e-12,0.006000006074895625,1.906833832674114e-12,0.006000006069603346,1.90705266933077e-12,0.006000006064915584,1.909071891709269e-12,0.006000006060763598,1.930823861795567e-12,0.006000006057086386,2.281640295252886e-12,0.006000006053829782,1.216294354466001e-11,0.006000006050945782,1.812926759751682e-09,0.006000006048391799,2.832231143040052e-09
0.006000008348117652,1.906789055776965e-12,0.006000008337863167,1.906837970681797e-12,0.006000008328778718,1.906995383183408e-12,0.006000008320731559,1.907173233571562e-12,0.006000008313603809,1.90914106127804e-12,0.006000008307290867,1.930873730523302e-12,0.006000008301699917,2.281687081371198e-12,0.006000008296748563,1.216299315838748e-11,0.006000008292363781,1.812926820422724e-09,0.006000008288480797,2.832231210572374e-09
0.00600001121184909,1.907674451313082e-12,0.006000011196903908,1.907772759079037e-12,0.006000011183664729,1.907868252656199e-12,0.006000011171937825,1.90781589515327e-12,0.006000011161551205,1.909511822869454e-12,0.006000011152352273,1.931141561467886e-12,0.00600001114420565,2.281938604798602e-12,0.006000011136991184,1.216326010987323e-11,0.006000011130602392,1.812927152394272e-09,0.006000011124944835,2.832231582827116e-09
0.006000014755840866,1.910859410187942e-12,0.00600001473479712,1.91117975382566e-12,0.006000014716156744,1.911106744758814e-12,0.006000014699646544,1.910219286067797e-12,0.006000014685024039,1.910908351709972e-12,0.006000014672074133,1.932152522557355e-12,0.006000014660606035,2.282888875053905e-12,0.006000014650450448,1.216427017376213e-11,0.006000014641457354,1.812928435505484e-09,0.006000014633493716,2.832233035372579e-09
0.006000019071863813,1.919386611642717e-12,0.006000019043037971,1.920456345784909e-12,0.006000019017506,1.920096401269838e-12,0.006000018994893087,1.916995673076468e-12,0.006000018974866642,1.91488337094148e-12,0.006000018957131695,1.935037032207102e-12,0.006000018941426658,2.285602555680357e-12,0.006000018927519465,1.216716005159864e-11,0.00600001891520449,1.812932211524537e-09,0.006000018904299418,2.832237362173575e-09
0.006000024263318298,1.937291626650785e-12,0.006000024224806,1.94036723085751e-12,0.006000024190696587,1.939871998477224e-12,0.006000024160488552,1.93223906928023e-12,0.006000024133736985,1.923939606372443e-12,0.006000024110047377,1.941627832263462e-12,0.00600002408906993,2.29180837434639e-12,0.006000024070494389,1.217378454495993e-11,0.006000024054045867,1.812941197321637e-09,0.006000024039480677,2.832247817975317e-09
0.006000030436023085,1.96793400851946e-12,0.006000030385657411,1.975423470469242e-12,0.006000030341052118,1.975827051335681e-12,0.006000030301550515,1.960809150897707e-12,0.006000030266570111,1.94120591031699e-12,0.006000030235594503,1.954238274618946e-12,0.006000030208165913,2.303692547456429e-12,0.006000030183878375,1.218650920152212e-11,0.006000030162372209,1.81295932440987e-09,0.006000030143328598,2.832269312958381e-09
0.006000037680882176,2.011877675692477e-12,0.006000037616467559,2.027546972292415e-12,0.006000037559422015,2.031563238885112e-12,0.006000037508904985,2.00692746332514e-12,0.006000037464170785,1.969719638041987e-12,0.006000037424558535,1.975154228785985e-12,0.006000037389482643,2.323421282401071e-12,0.006000037358423789,1.220771691882451e-11,0.006000037330921781,1.812991485003411e-09,0.006000037306568748,2.832308309628271e-09
0.006000046044824086,2.065712314326749e-12,0.006000045964400513,2.094342594122149e-12,0.006000045893178882,2.106886542247917e-12,0.006000045830109141,2.072632117157248e-12,0.006000045774258963,2.011573133949865e-12,0.00600004572480271,2.006016316291708e-12,0.0060000456810098,2.352556048392099e-12,0.006000045642232072,1.223919623569861e-11,0.006000045607894723,1.813043036719549e-09,0.006000045577488365,2.832372401153284e-09
0.006000055527615488,2.122989178719946e-12,0.006000055429406639,2.169407579095341e-12,0.006000055342439038,2.197335661620893e-12,0.006000055265407794,2.157023102900856e-12,0.006000055197115928,2.067420531144378e-12,0.00600005513664016,2.047444254199533e-12,0.006000055083088975,2.391690518740007e-12,0.006000055035670571,1.228175509710173e-11,0.006000054993681405,1.813119340074786e-09,0.006000054956498189,2.832469799610645e-09
0.006000066146528272,2.176919594097883e-12,0.006000066027834846,2.244856912302954e-12,0.006000065922739852,2.295947999433816e-12,0.006000065829663592,2.257110372690165e-12,0.006000065747154246,2.136899422331668e-12,0.006000065674084858,2.099319543154613e-12,0.006000065609382149,2.440704311287827e-12,0.00600006555209092,1.23354913270802e-11,0.006000065501359357,1.813226079318812e-09,0.006000065456433297,2.832609682970607e-09
0.006000078054402318,2.222711875399893e-12,0.006000077910912136,2.314102622022226e-12,0.006000077783886614,2.395933173540753e-12,0.006000077671410539,2.369795561711033e-12,0.006000077571718923,2.2199142709031e-12,0.006000077483428635,2.161720631510384e-12,0.006000077405249428,2.499632093225652e-12,0.00600007733602954,1.240075237570404e-11,0.006000077274736317,1.813371165493778e-09,0.006000077220456402,2.832804679212082e-09
0.006000089027201159,2.252260818233599e-12,0.006000088955456067,2.363349408953231e-12,0.006000088891943306,2.476334796347799e-12,0.00600008883570527,2.472687060878924e-12,0.006000090987224496,2.317385744878344e-12,0.006000090879660851,2.235491198750188e-12,0.006000090784419453,2.569180212210822e-12,0.006000090700100624,1.247876731611309e-11,0.006000090625440705,1.813567093121014e-09,0.006000090559323502,2.833074290821887e-09
0.00600009451360058,2.263008366839676e-12,0.006000094477728033,2.38283253634814e-12,0.006000094445971653,2.511642732035337e-12,0.006000094417852635,2.522675833074486e-12,0.006000095493612248,2.351175880319409e-12,0.006000095439830425,2.261264416776502e-12,0.006000095392209727,2.59361854095967e-12,0.006000095350050312,1.250671913673873e-11,0.006000095312720352,1.813643744686604e-09,0.006000095279661751,2.833182068098934e-09
0.0060001,2.271445331400328e-12,0.0060001,2.399012663960243e-12,0.0060001,2.54317264708987e-12,0.0060001,2.570658758248333e-12,0.0060001,2.384727812975309e-12,0.0060001,2.287066025183227e-12,0.0060001,2.618115354161994e-12,0.0060001,1.25349045075421e-11,0.006000099999999999,1.8137243593903e-09,0.0060001,2.833296236782149e-09
0.006000100835416666,2.272516846467214e-12,0.006000100835177266,2.401155573768191e-12,0.006000100834965377,2.547570192548485e-12,0.006000100834777836,2.577671767749707e-12,0.006000100834611845,2.390899097845687e-12,0.006000100834464929,2.291785779128218e-12,0.006000100834334895,2.622554457646375e-12,0.006000100834219804,1.253998583096979e-11,0.006000100834117937,1.813739181107525e-09,0.006000100834027777,2.833317172272218e-09
0.006000101720624255,2.273649754505633e-12,0.006000101721253983,2.403446828933781e-12,0.006000101721801452,2.552319579543717e-12,0.006000101722278648,2.585290211776278e-12,0.006000101664935413,2.397208505855547e-12,0.006000101667265211,2.296545236550603e-12,0.006000101669306737,2.627010318452263e-12,0.006000101671097571,1.254509779573133e-11,0.006000101672670529,1.813754181769986e-09,0.006000101674053713,2.833338408423207e-09
0.006000102901855588,2.275053522040457e-12,0.006000102905829585,2.406310553230058e-12,0.006000102909321295,2.558345413223578e-12,0.006000102912393022,2.595138393666047e-12,0.006000102711089797,2.404988052255398e-12,0.006000102720026057,2.30251350659881e-12,0.006000102727890531,2.632644060197896e-12,0.006000102734815728,1.255158993801893e-11,0.006000102740918817,1.813773440391724e-09,0.006000102746301353,2.833365766313073e-09
0.006000104355809183,2.276673278396222e-12,0.006000104358684783,2.40965517067265e-12,0.006000104361199633,2.56550022119298e-12,0.006000104363402704,2.60702040017929e-12,0.006000104143268694,2.415631013021152e-12,0.00600010415198923,2.310631228676658e-12,0.006000104159663739,2.640260565728867e-12,0.006000104166475807,1.256033818558365e-11,0.006000104172441504,1.813799560056197e-09,0.006000104177703908,2.833402789066911e-09
0.006000106013852493,2.278362863760377e-12,0.006000106015377891,2.413231764661669e-12,0.006000106016689297,2.573360706530125e-12,0.006000106017820696,2.620389022071849e-12,0.006000105763577953,2.427659956282956e-12,0.00600010577253188,2.319813546768911e-12,0.006000105780402758,2.648872727186579e-12,0.006000105787398842,1.257025245343338e-11,0.006000105793508721,1.81382957130191e-09,0.006000105798894602,2.833445418347914e-09
0.006000108111547108,2.280179836859036e-12,0.006000108111532305,2.41730933146563e-12,0.006000108111466414,2.582763880395128e-12,0.006000108111368029,2.636955564124095e-12,0.006000107798665702,2.442712269059777e-12,0.006000107808605298,2.331318177643764e-12,0.00600010781732573,2.659658452650344e-12,0.006000107825067929,1.2582705561116e-11,0.006000107831816299,1.813867934372348e-09,0.006000107837757385,2.833500056228938e-09
0.006000110788179353,2.28166152820677e-12,0.006000110786011694,2.421448607034379e-12,0.006000110784022674,2.593548908689264e-12,0.0060001107822087,2.657257549694781e-12,0.006000110393215514,2.461677142544215e-12,0.006000110404276168,2.345835856565583e-12,0.006000110413964433,2.673255167049301e-12,0.006000110422557848,1.259846665227571e-11,0.00600011043003553,1.813917730473947e-09,0.006000110436611548,2.833571225824726e-09
0.006000114160455488,2.281355158868721e-12,0.006000114155394172,2.424053439711054e-12,0.006000114150822397,2.604291304515579e-12,0.006000114146706037,2.680772363661366e-12,0.006000113658650623,2.484797447803893e-12,0.006000113671050481,2.363589506107986e-12,0.006000113681896379,2.689859248115009e-12,0.006000113691509748,1.261784040353339e-11,0.006000113699861841,1.813981462203281e-09,0.00600011370719994,2.833662807223037e-09
0.006000118326878348,2.276279721402026e-12,0.006000118317700477,2.421708739829992e-12,0.00600011830946014,2.611558481291742e-12,0.006000118302077712,2.705272000245982e-12,0.006000117699566421,2.51146476351785e-12,0.006000117713016678,2.384192712394504e-12,0.006000117724760625,2.709087418067982e-12,0.00600011773516792,1.264052850700811e-11,0.006000117744187275,1.814061155538012e-09,0.006000117752102528,2.833778272461386e-09
0.006000123373643509,2.262247750385035e-12,0.00600012335880539,2.409363223794947e-12,0.006000123345526824,2.609871152590291e-12,0.006000123333663439,2.726613212788115e-12,0.00600012260372228,2.539890075030079e-12,0.006000122617673752,2.406418953565642e-12,0.006000122629824969,2.729766260187134e-12,0.006000122640593304,1.266540658029165e-11,0.006000122649890374,1.814157942597786e-09,0.006000122658036,2.833920157851e-09
0.006000129394968574,2.235442674750061e-12,0.0060001293726848,2.381869321898291e-12,0.00600012935278415,2.592936663820654e-12,0.006000129335035156,2.739429862749067e-12,0.006000128464270691,2.567425264723188e-12,0.006000128478042733,2.428444743787325e-12,0.006000128489993417,2.75016270044092e-12,0.00600012850058433,1.269077965777942e-11,0.006000128509676714,1.814272507150748e-09,0.006000128517623391,2.834090627011553e-09
0.006000136482330758,2.194591166737929e-12,0.006000136450660781,2.336348999442162e-12,0.006000136422417185,2.555766759103824e-12,0.0060001363972568,2.738359241263427e-12,0.006000135374319079,2.591108014084542e-12,0.006000135387084765,2.448240659627848e-12,0.00600013539809784,2.76835335606234e-12,0.006000135407857624,1.271476848472105e-11,0.006000135416161644,1.814405287454133e-09,0.006000135423390398,2.834291555805603e-09
0.006000144696144767,2.142405506135412e-12,0.006000144653154924,2.27418015232689e-12,0.0060001446148547,2.496870743803749e-12,0.006000144580764173,2.719496541424965e-12,0.006000143400073534,2.60829071930687e-12,0.006000143410758304,2.464008933510963e-12,0.006000143419879722,2.782637999916151e-12,0.00600014342796183,1.273572598902192e-11,0.006000143434725816,1.814556357715801e-09,0.006000143440569413,2.834524076198045e-09
0.006000154044474376,2.085088209866064e-12,0.00600015398825046,2.201227401971072e-12,0.006000153938198888,2.419348347605824e-12,0.006000153893677473,2.681531292313751e-12,0.006000152553869461,2.617194033797495e-12,0.006000152561298856,2.47455922168136e-12,0.006000152567487148,2.791894521723277e-12,0.006000152572967931,1.275258745444493e-11,0.006000152577372964,1.814725226519931e-09,0.006000152581104774,2.83478803313521e-09
0.006000164534551477,2.029737634947292e-12,0.006000164462943275,2.125571847304539e-12,0.006000164399238887,2.329688575657438e-12,0.006000164342604505,2.625717194370509e-12,0.006000162837857956,2.617160518452199e-12,0.006000162840869005,2.479494902953817e-12,0.006000162843091424,2.795748605520204e-12,0.006000162845055472,1.276507731430786e-11,0.006000162846288465,1.814911704784832e-09,0.006000162847186272,2.835083266821187e-09
0.006000176292847709,1.981616290447428e-12,0.006000176202634597,2.054361917863709e-12,0.006000176122428182,2.234991735536994e-12,0.006000176051159972,2.554439507348796e-12,0.006000174352849045,2.60827525045984e-12,0.00600017435036212,2.478982882032941e-12,0.006000174347653359,2.794344040669939e-12,0.006000174345246029,1.277356576332234e-11,0.00600017434254121,1.815117702784968e-09,0.006000174339922714,2.835412622039888e-09
0.006000189619877771,1.943456467834464e-12,0.006000189506263581,1.992560379382286e-12,0.006000189405312234,2.141466735387286e-12,0.006000189315656749,2.470005052005243e-12,0.006000187371005885,2.59064036652262e-12,0.006000187361748477,2.473267520954378e-12,0.006000187352965224,2.787871447313552e-12,0.00600018734517537,1.277867159385038e-11,0.006000187337621072,1.815348249456294e-09,0.006000187330672637,2.835783841237478e-09
0.00600020499524915,1.915994007379338e-12,0.006000204851130036,1.943158611180704e-12,0.006000204723151864,2.054473965342289e-12,0.006000204609554168,2.374518756281399e-12,0.006000202338971679,2.563881256612871e-12,0.006000202321124699,2.462309852521685e-12,0.006000202304631839,2.776216132014376e-12,0.006000202290014032,1.278095841965467e-11,0.006000202276306352,1.815611366980537e-09,0.006000202263864548,2.836209537885274e-09
0.006000223135430771,1.89850438536544e-12,0.006000222950047482,1.907420038512218e-12,0.006000222785534655,1.978676454206358e-12,0.006000222639592831,2.270169256970286e-12,0.006000219924571865,2.526838988227607e-12,0.006000219895352103,2.445553763953219e-12,0.006000219868649308,2.758711140019914e-12,0.006000219844993894,1.278082062935084e-11,0.006000219823141169,1.81591881056054e-09,0.006000219803429815,2.836708450377765e-09
0.006000245132703636,1.889243192894057e-12,0.006000244889011037,1.884991440216572e-12,0.006000244672913844,1.917954853816843e-12,0.006000244481340134,2.159699544024917e-12,0.006000241138028759,2.477174160018641e-12,0.006000241092977843,2.421593986074108e-12,0.006000241052062624,2.733760999410108e-12,0.006000241015833548,1.277840397267051e-11,0.006000240982651578,1.816288109650555e-09,0.006000240952832563,2.837308768322399e-09
0.006000272754656701,1.885872795011661e-12,0.006000272423838821,1.874002627254091e-12,0.006000272130741988,1.875009562128446e-12,0.006000271871121774,2.047081884920291e-12,0.006000267593836256,2.410622377827387e-12,0.006000267525422784,2.387458371231694e-12,0.006000267463537717,2.698002838646214e-12,0.006000267408767627,1.277343779430518e-11,0.006000267358886795,1.816746977717676e-09,0.006000267314176701,2.838055314264246e-09
0.006000309117066893,1.885946346091233e-12,0.00600030864578268,1.871364497278671e-12,0.006000308228706638,1.850718004533559e-12,0.006000307859671616,1.938643229713122e-12,0.006000302090404828,2.319527488740592e-12,0.006000301984868611,2.336848348442912e-12,0.006000301889674553,2.644170020118848e-12,0.006000301805473694,1.276477670179649e-11,0.006000301729101,1.817343005699262e-09,0.006000301660781156,2.839025361289462e-09
0.006000360391920902,1.887435614682966e-12,0.006000359667501612,1.873449102903287e-12,0.006000359027417134,1.843433242678873e-12,0.006000358461978401,1.845059949619861e-12,0.006000350041448357,2.190061239575822e-12,0.006000349870449309,2.255205977227941e-12,0.006000349716553425,2.554706854492734e-12,0.00600034958053351,1.274896180528673e-11,0.006000349457549348,1.818167367734124e-09,0.006000349347722822,2.840367419024842e-09
0.006000441193382759,1.889210132647752e-12,0.006000439920071653,1.877235326497424e-12,0.006000438797944073,1.848758499551771e-12,0.006000437809628364,1.784302835399915e-12,0.00600042377891044,1.998320919499857e-12,0.006000423471410722,2.102605469953465e-12,0.006000423195259719,2.376912176799922e-12,0.006000422951499322,1.271428107240788e-11,0.006000422731704913,1.819424964889256e-09,0.006000422535793181,2.842416660408772e-09
0.006000601044421869,1.8914367911284e-12,0.006000597945887154,1.881912266354818e-12,0.006000595235136866,1.861498277230525e-12,0.006000592870561837,1.782863956547658e-12,0.00600056144070668,1.721102620751451e-12,0.006000560726873699,1.729895711207676e-12,0.006000560087923691,1.863936778909306e-12,0.006000559526194239,1.259879260004981e-11,0.00600055902143605,1.82173176274324e-09,0.006000558573206773,2.846192844465951e-09
0.00600092074650009,1.894696995214355e-12,0.006000913997518156,1.887986970620232e-12,0.006000908109522451,1.875924774359962e-12,0.006000902992428782,1.840051711702728e-12,0.00600083676429916,1.571887832827146e-12,0.006000835237799651,8.582998172780468e-13,0.006000833873251636,-3.89773362220891e-13,0.006000832675584073,1.192780097885609e-11,0.006000831600898324,1.82609403155937e-09,0.006000830648033958,2.853619914604515e-09
0.006001537572242112,1.898972624338759e-12,0.006001523550705561,1.895430085101096e-12,0.006001511649298647,1.889723614274699e-12,0.006001500715483901,1.88428794921974e-12,0.006001365391204436,1.803687021189555e-12,0.006001362415621272,8.215066210263007e-13,0.006001360243212539,-1.05207092903383e-11,0.006001358011863165,3.273219269585363e-12,0.006001355978387511,1.828363557250415e-09,0.006001354003544311,2.867156752888841e-09
0.0060022658384956,1.901554672207644e-12,0.006002249559786238,1.899566489745106e-12,0.006002234570030232,1.896252706296779e-12,0.006002221185772701,1.8914254092215e-12,0.006002086589620178,1.906550715538456e-12,0.006002088491648368,2.0360818130172e-12,0.00600189806618101,-8.252952751043618e-12,0.00600162648931734,-1.441021713588643e-11,0.006001856909705344,1.771101350534077e-09,0.006002074285002368,2.863972051910734e-09
0.00600300428722546,1.903006387522047e-12,0.006002986221210582,1.901814191300913e-12,0.006002968774777091,1.899951102044959e-12,0.00600295223048383,1.896799126541953e-12,0.006002817601097053,1.892256457644712e-12,0.00600282703577459,1.973366425072506e-12,0.00600238156848466,2.517364129124907e-12,0.006001948147983746,-6.956228548630126e-11,0.006002131714294816,1.652286944184401e-09,0.006002511912166416,2.765453184776315e-09
0.006003765905963664,1.90397382161821e-12,0.006003745760518216,1.90324443442533e-12,0.00600372615562918,1.902233027724819e-12,0.006003706711705894,1.900739804308945e-12,0.006003564112011363,1.89683697249637e-12,0.006003575932682721,1.890992401372967e-12,0.006002858443592708,3.09250864940625e-12,0.006002199649951917,-1.42129034760615e-10,0.006002382021706604,1.401059896334155e-09,0.006002788086476957,2.561473945333156e-09
0.006004550985434075,1.904615765031726e-12,0.006004528784016178,1.904126904049607e-12,0.006004507182814962,1.903450224483586e-12,0.006004485632771173,1.902538012610718e-12,0.006004336606652695,1.900951381541425e-12,0.006004346489824987,1.897470873292636e-12,0.006003457498069337,1.984868768706227e-12,0.00600240881415699,-1.485372543559481e-10,0.00600264123012628,8.928707742812278e-10,0.006003018384265137,2.187660341554904e-09
0.006005366583346259,1.905073491603496e-12,0.006005342109874342,1.904734642726549e-12,0.006005318296805211,1.904291998207413e-12,0.00600529456837303,1.903679390755213e-12,0.006005137428161608,1.902671833661818e-12,0.006005145706219019,1.901555643211646e-12,0.006004154146490546,1.863746405384525e-12,0.006002539847390984,-9.652499636766995e-11,0.006002831536109231,3.879656447768493e-10,0.006003262016149065,1.467554663399567e-09
0.006006222380480615,1.905412611330507e-12,0.006006195495156766,1.905173666113879e-12,0.006006169314477667,1.904866233443004e-12,0.006006143236865741,1.904472663467144e-12,0.006005976429027273,1.903785112947171e-12,0.00600593154748438,1.902934397208899e-12,0.006004730604182293,1.892818155494911e-12,0.006002664872798946,-3.976925074908943e-11,0.006002985969707963,-2.473523551868029e-11,0.006003447937582035,7.438037332707117e-10
0.006007124563027775,1.905668550916487e-12,0.006007095162290434,1.905497517007567e-12,0.00600706651155837,1.9052824006559e-12,0.006007037985986247,1.905005598650622e-12,0.006006860717889786,1.904551732406501e-12,0.006006809033837603,1.90402864345936e-12,0.006005274058928316,1.89937479681708e-12,0.006002807453297662,-1.932147304122251e-12,0.006003122267322416,-3.369471321204289e-10,0.006003599836775687,1.636307673434837e-10
0.006008078794341792,1.905864695145051e-12,0.006008046720526267,1.905740749114706e-12,0.006008015472957408,1.905587839525369e-12,0.006007984378380167,1.905395813811914e-12,0.006007795752500462,1.905084767723271e-12,0.006007741447083394,1.904738431744992e-12,0.006005626371117979,1.900080497857425e-12,0.006003006919663367,1.039703128309083e-11,0.00600324608987012,-5.636953355234117e-10,0.006003734723241748,-2.56717530499865e-10
0.00600909093275393,1.906016825646919e-12,0.006009055966025568,1.90592618889558e-12,0.006009021944780564,1.905816212939553e-12,0.006008988130733675,1.905682020866171e-12,0.006008787118381708,1.905463640281177e-12,0.006008730028891907,1.905230641732522e-12,0.006006035030767044,1.901458798110417e-12,0.006003162374177769,5.936059839635559e-12,0.006003365659922298,-7.218376680801262e-10,0.006003857745026519,-5.38841545581574e-10
0.006010167534864747,1.906135850290894e-12,0.006010129378448734,1.906069204541952e-12,0.006010092330432884,1.905989445364048e-12,0.006010055582221293,1.905893272541908e-12,0.006009840900687994,1.905738124418638e-12,0.006009782664081166,1.905580222710989e-12,0.006006397870953755,1.902235508917247e-12,0.006003339355225343,2.316802242572684e-12,0.006003406173429978,-7.124872547656034e-10,0.006003975857598745,-7.369850698679986e-10
0.006011316516675081,1.90622951261909e-12,0.006011274787631399,1.906180419844196e-12,0.006011234371389274,1.906122329958897e-12,0.006011194385308524,1.906053187807455e-12,0.006010964408534711,1.905942733286471e-12,0.006010903056156226,1.905832078380235e-12,0.006006800650552983,1.902972683575693e-12,0.006003605002500285,1.483664800150007e-12,0.00600347574507465,-5.244461064384272e-10,0.006004042234601893,-7.724098654367383e-10
0.006012547516618853,1.906303411751785e-12,0.006012501737241639,1.906267326167509e-12,0.006012457515463286,1.906225018284769e-12,0.006012413890347516,1.90617518637572e-12,0.006012166606848515,1.906095085840073e-12,0.006012100583827919,1.906017504736139e-12,0.006007313461039759,1.903691576278338e-12,0.006004136297050169,1.782647293282084e-12,0.006003527164554134,-3.186278117759234e-10,0.006004089431262034,-6.736573567112029e-10
0.006013872304890954,1.906361676550247e-12,0.006013821884870338,1.906335319783616e-12,0.006013773310237715,1.906304643976774e-12,0.006013725534283087,1.906268817539912e-12,0.006013458455980427,1.906210762642555e-12,0.006013386727947631,1.906155671264656e-12,0.006007825327465637,1.904201552740804e-12,0.006004683568116602,1.891720206442491e-12,0.00600357740377599,-1.570062073292763e-10,0.00600414058337582,-4.577599524620653e-10
