/cix_pulse<0> (vgsp_il=0.4) X,/cix_pulse<0> (vgsp_il=0.4) Y,/cix_pulse<0> (vgsp_il=0.4519324) X,/cix_pulse<0> (vgsp_il=0.4519324) Y,/cix_pulse<0> (vgsp_il=0.5106072) X,/cix_pulse<0> (vgsp_il=0.5106072) Y,/cix_pulse<0> (vgsp_il=0.5768998) X,/cix_pulse<0> (vgsp_il=0.5768998) Y,/cix_pulse<0> (vgsp_il=0.6517993) X,/cix_pulse<0> (vgsp_il=0.6517993) Y,/cix_pulse<0> (vgsp_il=0.736423) X,/cix_pulse<0> (vgsp_il=0.736423) Y,/cix_pulse<0> (vgsp_il=0.8320335) X,/cix_pulse<0> (vgsp_il=0.8320335) Y,/cix_pulse<0> (vgsp_il=0.9400572) X,/cix_pulse<0> (vgsp_il=0.9400572) Y,/cix_pulse<0> (vgsp_il=1.062106) X,/cix_pulse<0> (vgsp_il=1.062106) Y,/cix_pulse<0> (vgsp_il=1.2) X,/cix_pulse<0> (vgsp_il=1.2) Y
0,5.033276842622659e-06,0,5.033276570020419e-06,0,5.0332755649602e-06,0,5.033271163899637e-06,0,5.03324599437672e-06,0,5.033111514084689e-06,0,5.032849980374556e-06,0,5.032668975510773e-06,0,5.032647132141518e-06,0,5.032646740915729e-06
0.001,5.033276842613426e-06,0.001,5.033276570382585e-06,0.001,5.033275607587977e-06,0.001,5.033271163907057e-06,0.001,5.033245994318836e-06,0.001,5.033111515012369e-06,0.001,5.032849980351711e-06,0.001,5.032668975541637e-06,0.001,5.032647132133818e-06,0.001,5.032646743187976e-06
0.003,5.033276842615321e-06,0.003,5.033276570323152e-06,0.003,5.033275601292791e-06,0.003,5.033271163905785e-06,0.003,5.033245994292287e-06,0.003,5.033111514378552e-06,0.003,5.03284998033627e-06,0.003,5.032668975508062e-06,0.003,5.03264713213443e-06,0.003,5.032646741991994e-06
0.006,5.033276842658199e-06,0.006,5.033276570341173e-06,0.006,5.033275600953398e-06,0.006,5.033271163885416e-06,0.006,5.033245994295768e-06,0.006,5.033111513746065e-06,0.006,5.032849980326262e-06,0.006,5.032668975512455e-06,0.006,5.032647132108323e-06,0.006,5.032646741993187e-06
0.006000000208854167,5.03327684265612e-06,0.006000000208794317,5.033276570340933e-06,0.006000000208741345,5.033275600373518e-06,0.006000000208694459,5.033271163882442e-06,0.006000000208652961,5.03324599429398e-06,0.006000000208616232,5.033111513726902e-06,0.006000000208583724,5.032849980337474e-06,0.006000000208554951,5.032668975517092e-06,0.006000000208529485,5.032647132147563e-06,0.006000000208506944,5.032646741970895e-06
0.0060000006265625,5.033276842615035e-06,0.006000000626382951,5.033276570367017e-06,0.006000000626224034,5.033275599675476e-06,0.006000000626083378,5.033271163876474e-06,0.006000000625958884,5.033245994271075e-06,0.006000000625848696,5.03311151372765e-06,0.006000000625751172,5.032849980322171e-06,0.006000000625664853,5.032668975487263e-06,0.006000000625588454,5.032647132141961e-06,0.006000000625520833,5.032646742027301e-06
0.006000001461979166,5.033276842565883e-06,0.006000001461560218,5.033276570423011e-06,0.006000001461189412,5.03327560010219e-06,0.006000001460861215,5.033271163972382e-06,0.006000001460570729,5.033245994306064e-06,0.006000001460313624,5.0331115136965e-06,0.006000001460086069,5.03284998028697e-06,0.006000001459884658,5.032668975470458e-06,0.006000001459706391,5.032647132166697e-06,0.006000001459548611,5.032646742043732e-06
0.006000002176273923,5.033276842530009e-06,0.006000002175054484,5.033276570376322e-06,0.006000002173974311,5.03327560131326e-06,0.006000002173017579,5.033271163924159e-06,0.006000002172170235,5.033245994253359e-06,0.006000002171419822,5.033111513640719e-06,0.006000002170755289,5.032849980209682e-06,0.006000002170166814,5.032668975417174e-06,0.006000002169645706,5.032647132071547e-06,0.006000002169184255,5.032646742018116e-06
0.006000003096605545,5.033276841806769e-06,0.006000003094193149,5.033276569581091e-06,0.006000003092055955,5.033275601969523e-06,0.006000003090162758,5.033271163229245e-06,0.006000003088485837,5.033245993527389e-06,0.006000003087000602,5.033111512870984e-06,0.006000003085685231,5.032849979411171e-06,0.006000003084520333,5.032668974419585e-06,0.006000003083488736,5.032647130896402e-06,0.006000003082575203,5.03264674074648e-06
0.006000004365631513,5.033276828624375e-06,0.006000004361446544,5.033276555961439e-06,0.006000004357738886,5.033275589866855e-06,0.006000004354454431,5.033271150284113e-06,0.006000004351545118,5.033245980632646e-06,0.006000004348968301,5.033111498720222e-06,0.00600000434668613,5.032849963350509e-06,0.006000004344664987,5.032668956315924e-06,0.006000004342875087,5.03264711018183e-06,0.006000004341289999,5.032646716786282e-06
