/cix_pulse<0> (vgsp_il=0.4) X,/cix_pulse<0> (vgsp_il=0.4) Y,/cix_pulse<0> (vgsp_il=0.4519324) X,/cix_pulse<0> (vgsp_il=0.4519324) Y,/cix_pulse<0> (vgsp_il=0.5106072) X,/cix_pulse<0> (vgsp_il=0.5106072) Y,/cix_pulse<0> (vgsp_il=0.5768998) X,/cix_pulse<0> (vgsp_il=0.5768998) Y,/cix_pulse<0> (vgsp_il=0.6517993) X,/cix_pulse<0> (vgsp_il=0.6517993) Y,/cix_pulse<0> (vgsp_il=0.736423) X,/cix_pulse<0> (vgsp_il=0.736423) Y,/cix_pulse<0> (vgsp_il=0.8320335) X,/cix_pulse<0> (vgsp_il=0.8320335) Y,/cix_pulse<0> (vgsp_il=0.9400572) X,/cix_pulse<0> (vgsp_il=0.9400572) Y,/cix_pulse<0> (vgsp_il=1.062106) X,/cix_pulse<0> (vgsp_il=1.062106) Y,/cix_pulse<0> (vgsp_il=1.2) X,/cix_pulse<0> (vgsp_il=1.2) Y
0.01000000434785242,5.783393418883097e-05,0.01000000434820304,5.784262749318944e-05,0.01000000434871683,5.785620313300279e-05,0.01000000434936047,5.787409254686517e-05,0.01000000423860985,5.369181879065135e-05,0.01000000412482855,5.043145968349128e-05,0.01000000080103807,6.33415666918232e-05,0.008140453849609345,5.033200508696788e-06,0.008019536897799079,5.033259582491718e-06,0.008019523424419554,5.033259839189637e-06
0.01000000445809828,6.312694952377247e-05,0.01000000445844757,6.313878206400776e-05,0.01000000445895947,6.315705118946429e-05,0.01000000445960078,6.31809200062207e-05,0.01000000434978459,5.788613194962983e-05,0.01000000423868332,5.36931696458256e-05,0.01000000127465524,6.866476507504639e-05,0.008229014824284316,5.033170530238978e-06,0.00802152067712923,5.033258136689382e-06,0.008021505286158626,5.03325839025289e-06
0.01000000456871292,6.975532590611866e-05,0.01000000456906575,6.977110632045478e-05,0.01000000456958287,6.979525985932897e-05,0.01000000457023079,6.982660831918773e-05,0.0100000044600234,6.319693004688713e-05,0.01000000434985694,5.788802238006967e-05,0.0100000018383782,6.448780153831187e-05,0.008365302103161016,5.03313695484906e-06,0.008023743279258836,5.033256663949458e-06,0.008023725528321236,5.033256924427051e-06
0.01000000468131193,7.801847802732899e-05,0.01000000468167372,7.803930964761551e-05,0.01000000468220402,7.80709659174212e-05,0.01000000468286853,7.811182519929746e-05,0.01000000457065779,6.984758128904871e-05,0.0100000044600955,6.319948097450496e-05,0.01000000249249739,5.531129353914974e-05,0.008527033666774479,5.033108549345054e-06,0.008026263666846917,5.033255111530227e-06,0.008026242941669325,5.03325538723398e-06
0.01000000479778427,8.83048966144516e-05,0.01000000479816157,8.833226518616943e-05,0.01000000479871468,8.837358582328862e-05,0.01000000479940786,8.842665892198475e-05,0.01000000468330651,7.813910252231183e-05,0.01000000457073064,6.985096110880061e-05,0.01000000278172941,5.106017228326851e-05,0.008722050317377182,5.033083223800832e-06,0.008029164001041174,5.033253415978842e-06,0.008029139418897231,5.03325371404288e-06
0.01000000492052032,0.0001011122543863185,0.01000000492092182,0.0001011481883077838,0.01000000492151051,0.0001012021285698754,0.01000000492224841,0.0001012711040641942,0.01000000479986479,8.846202276449222e-05,0.01000000468338123,7.814353991738837e-05,0.01000000312379127,4.704786861040364e-05,0.008961140071901815,5.033059311273952e-06,0.00803256288638117,5.033251496584371e-06,0.008032533132554004,5.033251823427338e-06
0.01000000504993753,0.0001168241908238357,0.01000000505031281,0.0001168636847621725,0.01000000505086334,0.0001169228907560925,0.01000000505155387,0.000116998554720963,0.01000000492273488,0.0001013169830572025,0.01000000479994274,8.846782283696925e-05,0.01000000338838069,4.516409882448535e-05,0.009257825476933677,5.033035651971022e-06,0.008036639127168529,5.033249243661292e-06,0.008036602154471604,5.033249605411056e-06
0.01000000518042229,0.0001350501574508066,0.01000000518082958,0.000135101575406913,0.01000000518142744,0.0001351783600447184,0.01000000518217793,0.0001352761536031303,0.01000000505200939,0.0001170488869270866,0.01000000492281787,0.0001013245633189705,0.01000000357903318,4.470747242660867e-05,0.009630822085335368,5.033011423804539e-06,0.008041677410323467,5.033246496424025e-06,0.008041629838975396,5.033246899631747e-06
0.01000000532958755,0.0001591457979677087,0.01000000533006425,0.000159219406382558,0.01000000533076395,0.0001593288013679087,0.01000000533164211,0.0001594675319872537,0.01000000518267337,0.0001353411660607646,0.01000000505208713,0.0001170572180192465,0.01000000373999719,4.510726726457281e-05,0.01,5.032991376509347e-06,0.008048164434245594,5.033242998522652e-06,0.008048100223124478,5.033243450948421e-06
0.0100000054089428,0.0001735131897765364,0.01000000540932431,0.0001735758029810221,0.01000000540988454,0.0001736690937270516,0.01000000541058732,0.000173787507946917,0.01000000533222176,0.0001595595985112939,0.01000000518275795,0.0001353519966697361,0.01000000387990325,4.621094045358862e-05,0.01000000002254471,7.189151559655886e-06,0.008057017164468569,5.033238295447702e-06,0.008056924258190098,5.033238807892659e-06
0.01000000548538439,0.0001884919707527137,0.0100000054856703,0.0001885409191242747,0.01000000548609045,0.0001886141973037048,0.01000000548661753,0.0001887074762765728,0.0100000054110514,0.0001738661834049739,0.01000000533232071,0.0001595750353502297,0.01000000400615958,4.796765195042192e-05,0.01000000003878611,9.01219600444569e-06,0.008070230704187246,5.033231459073635e-06,0.008070080488361598,5.033232049629858e-06
0.01000000555305237,0.0002027935686118784,0.01000000555327884,0.0002028337617882484,0.01000000555361182,0.0002028942235732545,0.01000000555402969,0.0002029714483649906,0.01000000548696586,0.0001887695997084025,0.01000000541113063,0.0001738793277053176,0.01000000412479338,5.043088477303475e-05,0.01000000005672964,1.119941102588351e-05,0.008093406300109471,5.033220090450008e-06,0.008093104166015504,5.033220801058346e-06
0.01000000560774926,0.0002151728547894719,0.01000000560794146,0.0002152081297469188,0.01000000560822423,0.0002152614300593642,0.01000000560857936,0.0002153297434234566,0.01000000555430602,0.0002030229960636785,0.01000000548702536,0.0001887799148008882,0.01000000423864921,5.369237620010671e-05,0.01000000007479528,1.34797614016573e-05,0.008139757491953921,5.033199772601282e-06,0.008139151521323315,5.033200617538413e-06
0.01000000565707602,0.0002271023662855164,0.01000000565726441,0.0002271394811325906,0.01000000565754196,0.0002271956466718551,0.01000000565789114,0.0002272677644840916,0.01000000560881436,0.0002153754440484347,0.01000000555435322,0.0002030314989965096,0.01000000434982334,5.788696494737317e-05,0.01000000009342598,1.583768599013908e-05,0.008227913315783679,5.03316852444269e-06,0.008226961039532528,5.033169367575385e-06
0.01000000568346711,0.0002338395570166076,0.01000000568347899,0.0002338321321583304,0.01000000568349615,0.0002338226292381572,0.01000000568351716,0.0002338120000648471,0.01000000565812257,0.0002273160956205509,0.01000000560885452,0.0002153829419803556,0.01000000446006202,6.319810228271477e-05,0.01000000011883603,1.898274598903305e-05,0.008370063121933899,5.033131786152456e-06,0.008368744312413162,5.033132482986278e-06
0.01000000571687534,0.0002428436689798514,0.01000000571678481,0.0002428067298173205,0.01000000571665128,0.0002427539283151322,0.01000000571648307,0.0002426890636217013,0.01000000568353067,0.000233805382213712,0.01000000565816214,0.0002273240376154885,0.01000000457069681,6.984918214032782e-05,0.01000000015080916,2.276280473563149e-05,0.008538870915047927,5.033100931604472e-06,0.008537098872634775,5.033101489888269e-06
0.01000000573292088,0.0002473920855704294,0.01000000573284195,0.0002473568837625745,0.01000000573272548,0.0002473067067766298,0.01000000573257867,0.0002472451906655067,0.01000000571637141,0.0002426466216885123,0.01000000568353295,0.000233803914290989,0.01000000468334654,7.81412541141012e-05,0.01000000019461411,2.75912504690936e-05,0.00874234915041185,5.033073676922332e-06,0.008740028948470233,5.033074133099822e-06
0.0100000057488847,0.0002520980614900722,0.0100000057488148,0.0002520638251231364,0.01000000574871161,0.0002520151622998733,0.01000000574858151,0.0002519556298229352,0.01000000573248116,0.0002472049813967224,0.01000000571635233,0.0002426390227332123,0.01000000479990654,8.846488895034224e-05,0.01000000026013584,3.407614224559957e-05,0.008991754636527396,5.033048173918281e-06,0.008988754987477055,5.033048561801458e-06
0.01000000576319935,0.0002565014146343063,0.01000000576313777,0.0002564680339621291,0.01000000576304685,0.000256420747178205,0.01000000576293224,0.0002563630571646101,0.01000000574849506,0.0002519167646747318,0.01000000573246449,0.0002471977525389465,0.01000000492277933,0.0001013207896101015,0.01000000035161369,4.179509432571211e-05,0.009300299526463473,5.03302321375704e-06,0.009296427273345604,5.033023556199764e-06
0.01000000577515946,0.0002603361180067232,0.01000000577510623,0.0002603038579064866,0.01000000577502764,0.0002602583356349198,0.01000000577492858,0.0002602029718414481,0.01000000576285611,0.0002563254610923725,0.01000000574848029,0.0002519097524837504,0.01000000505205102,0.0001170530849070687,0.01000000052160533,5.270069427896151e-05,0.009686656750777083,5.03299791842358e-06,0.0096816403721715,5.032998229003832e-06
0.01000000578590314,0.0002639204096168338,0.01000000578585542,0.0002638884782754205,0.01000000578578497,0.0002638435565073256,0.01000000578569618,0.0002637890661545909,0.01000000577486278,0.00026016696031506,0.0100000057628431,0.0002563186526153314,0.01000000518271867,0.0001353466928283593,0.01000000080084654,6.333561504625298e-05,0.01,5.032980619962944e-06,0.01,5.032980601874265e-06
0.01000000579570645,0.0002673221546158601,0.01000000579566262,0.0002672900800672682,0.01000000579559792,0.0002672450677620414,0.01000000579551635,0.000267190584342995,0.01000000578563721,0.000263753659490541,0.01000000577485153,0.000260160409568427,0.01000000533227475,0.0001595675808253432,0.01000000127440096,6.866396634264138e-05,0.01000000002254471,7.18848226496162e-06,0.01000000002254472,7.187524389972119e-06
0.01000000580475594,0.0002705871527445532,0.01000000580471509,0.0002705546650417599,0.01000000580465478,0.0002705091755864763,0.01000000580457874,0.0002704542188735111,0.01000000579546221,0.0002671552092341356,0.01000000578562713,0.0002637472003415874,0.01000000541109383,0.0001738729330180677,0.01000000183810027,6.449095788686613e-05,0.01000000003878612,9.011260819730612e-06,0.01000000003878613,9.009914163863511e-06
0.0100000058132447,0.0002737710201868847,0.01000000581320614,0.0002737379080180679,0.01000000581314919,0.0002736915953493024,0.01000000581307742,0.0002736357303136952,0.01000000580452829,0.0002704185566539108,0.01000000579545296,0.0002671487433964029,0.01000000548699773,0.0001887748292403655,0.01000000249217659,5.531583583995193e-05,0.01000000005672932,1.119833030808364e-05,0.01000000005672886,1.119676857981359e-05
