/vpos_gain_ninv X,/vpos_gain_ninv YRe,/vpos_gain_ninv YReImag
1e-05,2.070647371062942,16.93869802347983
1.827797299627182e-05,6.687232265989975,29.92899815090673
3.340842968524418e-05,20.10336773060052,49.22506510468322
6.106383756347389e-05,50.32340250974021,67.41531795325986
0.0001116123174033905,91.48977892651661,67.05486091577637
0.000204004692355049,121.1559212190141,48.58081024518543
0.0003728792257978325,134.1790728321103,29.43371883409664
0.0006815476420003525,138.6396712190777,16.63467237846325
0.001245730939615518,140.0327705332961,9.184949682991549
0.002276943647491275,140.4541631917374,5.026729469284722
0.004161791450287818,140.5773402288645,2.728346533906847
0.007606911174447567,140.6035880395228,1.451766333332764
0.0139038917031591,140.5833933716312,0.7336183444585554
0.02541349570934297,140.527696841089,0.3384045319028189
0.04645071883162406,140.4674229505474,0.1470970701886042
0.08490249844618394,140.4330778545055,0.06360001352750623
0.155184557391536,140.4198573714722,0.02129902250924011
0.283645914944089,140.4155496197912,-0.0092972986734921
0.5184472373850871,140.4142140893343,-0.04271340500529887
0.9476164604916348,140.4137679753275,-0.09203082742389375
1.732050807568878,140.4134896814171,-0.1758322774001834
3.165837788891475,140.4129236743427,-0.3255497828949869
5.786509761593527,140.4111417171026,-0.5973098662995694
10.57656691650698,140.4052214193738,-1.092962075147671
19.33182044931764,140.3854559843529,-1.99811604507264
35.33464921414031,140.3194656827194,-3.650821591004904
64.58457641687939,140.0994486970685,-6.662790267733462
118.0475143723375,139.3693420115941,-12.11540919599077
215.7669279974594,136.9839554188773,-21.76875692350222
394.378208342609,129.5703253259456,-37.65401668446196
720.8434242404268,109.6942753016395,-58.36220853617053
1317.555664280663,72.34957169390849,-70.74654431585869
2408.224685280693,33.41453248048537,-60.84517555592833
4401.746576651572,11.30854999678849,-40.16215694082843
8045.500506446934,2.79836677442585,-23.41338876865433
14705.54409983283,0.02858463938712484,-13.05255621908484
26878.75379522288,-0.8219612845500182,-7.157015648249093
49128.91360425225,-1.077368773792081,-3.872488975141685
89797.69561946938,-1.149697712048831,-2.02771078766356
164131.9855660097,-1.156335632373466,-0.9415639169326309
300000,-1.106990201071332,-0.2125761638670917
