/Idpi/M7/S (vgsp_il=0.4) X,/Idpi/M7/S (vgsp_il=0.4) Y,/Idpi/M7/S (vgsp_il=0.4519324) X,/Idpi/M7/S (vgsp_il=0.4519324) Y,/Idpi/M7/S (vgsp_il=0.5106072) X,/Idpi/M7/S (vgsp_il=0.5106072) Y,/Idpi/M7/S (vgsp_il=0.5768998) X,/Idpi/M7/S (vgsp_il=0.5768998) Y,/Idpi/M7/S (vgsp_il=0.6517993) X,/Idpi/M7/S (vgsp_il=0.6517993) Y,/Idpi/M7/S (vgsp_il=0.736423) X,/Idpi/M7/S (vgsp_il=0.736423) Y,/Idpi/M7/S (vgsp_il=0.8320335) X,/Idpi/M7/S (vgsp_il=0.8320335) Y,/Idpi/M7/S (vgsp_il=0.9400572) X,/Idpi/M7/S (vgsp_il=0.9400572) Y,/Idpi/M7/S (vgsp_il=1.062106) X,/Idpi/M7/S (vgsp_il=1.062106) Y,/Idpi/M7/S (vgsp_il=1.2) X,/Idpi/M7/S (vgsp_il=1.2) Y
0.01000000936084606,8.847102372637647e-10,0.01000000936088988,9.513840300219418e-10,0.01000000936524775,2.327086354413155e-09,0.01000000937135286,5.036924530304845e-09,0.01000000936579908,2.975674530829169e-09,0.01000000936038186,1.352942309578496e-09,0.01000000921834204,-6.567003338128593e-10,0.01000000910262204,2.224593109002668e-11,0.0100000087226221,3.053545717388225e-12,0.01000000872251799,3.154524366705143e-12
0.01000000936625232,2.39094867846426e-09,0.01000000936629648,2.487922213177556e-09,0.01000000937048424,4.290598189681847e-09,0.01000000937677047,7.893199073502366e-09,0.01000000937116452,5.214982045554995e-09,0.01000000936576662,3.03092440173792e-09,0.01000000922696343,-7.512666532274619e-10,0.01000000911499811,5.010004099479506e-12,0.01000000877563643,1.093106441934288e-11,0.01000000877550057,1.09356599281293e-11
0.01000000937152419,4.376411928966257e-09,0.01000000937156953,4.511696968598721e-09,0.01000000937592132,6.938801169177371e-09,0.01000000938246896,1.163184751573743e-08,0.01000000937657143,8.121614417357243e-09,0.01000000937113188,5.287992251136107e-09,0.01000000923722608,-8.645274379410156e-10,0.01000000912401139,-1.306926277032597e-11,0.01000000883440123,1.956065857805103e-11,0.01000000883426251,1.94631436953802e-11
0.01000000937698899,7.03699055330403e-09,0.01000000937703571,7.2212218411582e-09,0.01000000938157116,1.039394852759834e-08,0.01000000938831182,1.625424131915581e-08,0.01000000938225474,1.191746825551739e-08,0.01000000937653672,8.214691191100991e-09,0.0100000092503287,-1.008002791876743e-09,0.01000000913163856,-3.264672930629115e-11,0.01000000888554254,2.731257933909986e-11,0.01000000888542714,2.713199475429628e-11
0.01000000938271032,1.05223082303288e-08,0.01000000938275906,1.076766518508574e-08,0.01000000938738527,1.471535325645788e-08,0.01000000939438936,2.187480722182853e-08,0.01000000938808964,1.660874071513083e-08,0.01000000938221736,1.203363415114013e-08,0.01000000927070625,-1.222680370049689e-09,0.01000000913827471,-5.342802457833087e-11,0.01000000892627032,3.3542739083911e-11,0.01000000892617648,3.330403574895934e-11
0.01000000938855988,1.484121904840914e-08,0.01000000938860927,1.515665255348671e-08,0.01000000939342135,2.00025849928495e-08,0.01000000940091028,2.872940679631663e-08,0.01000000939415321,2.229760756189723e-08,0.01000000938805086,1.67510637178403e-08,0.01000000929507183,-1.452422834522373e-09,0.0100000091442818,-7.565516756240165e-11,0.01000000895917356,3.845392498461832e-11,0.01000000895909506,3.817827981136112e-11
0.01000000939466105,2.013613936123344e-08,0.01000000939471131,2.053144428535594e-08,0.01000000939986114,2.646653779119647e-08,0.01000000940821864,3.722381854370664e-08,0.0100000094006499,2.921171325277622e-08,0.01000000939411205,2.246655846258117e-08,0.0100000093144028,-1.58675506891493e-09,0.01000000914990393,-9.968732764605993e-11,0.01000000898646487,4.229421472475594e-11,0.01000000898639748,4.199958937706542e-11
0.0100000094012195,2.664658853314518e-08,0.01000000940127111,2.713211094065141e-08,0.01000000940702181,3.448367326484298e-08,0.01000000941719402,4.823541239995786e-08,0.01000000940791383,3.768074990531909e-08,0.01000000940060464,2.940604394422848e-08,0.01000000933273545,-1.519656517035073e-09,0.01000000915524244,-1.256139743554702e-10,0.01000000900980121,4.516170874491929e-11,0.01000000900974142,4.486508883963913e-11
0.0100000094085986,3.480596821361761e-08,0.01000000940865247,3.539305908863445e-08,0.01000000941564508,4.493535187506399e-08,0.010000009425486,5.884992421015291e-08,0.01000000941676796,4.874075280106349e-08,0.01000000940786111,3.795545091850468e-08,0.01000000934034636,-1.294884498654372e-09,0.01000000916036456,-1.534959667461104e-10,0.01000000903077566,4.697659854948377e-11,0.01000000903072004,4.669708436120948e-11
0.01000000941775534,4.575073310140321e-08,0.01000000941781463,4.645427028653568e-08,0.01000000942418965,5.552407641389845e-08,0.01000000943216899,6.785058978760462e-08,0.01000000942511624,5.95137026411563e-08,0.01000000941670973,4.907561895653959e-08,0.01000000934814536,-7.545060243469915e-10,0.01000000916531819,-1.83377203727845e-10,0.0100000090506854,4.724799334736884e-11,0.01000000905063097,4.701278938026535e-11
0.01000000942592205,5.586239641478041e-08,0.01000000942597849,5.658792527429333e-08,0.01000000943108399,6.460933307287846e-08,0.01000000943824263,7.778710281939874e-08,0.01000000943186217,6.854425168461797e-08,0.01000000942507826,5.988788369089612e-08,0.01000000935482914,1.585167350579527e-10,0.01000000917013945,-2.152918001092183e-10,0.01000000907114485,4.448092590048367e-11,0.0100000090710857,4.433987875295393e-11
0.01000000943251393,6.458918974198992e-08,0.01000000943257011,6.538862725216882e-08,0.01000000943719489,7.41400499970952e-08,0.01000000944191651,8.680252253989267e-08,0.01000000943794874,7.828351549111262e-08,0.01000000943183327,6.891389781328488e-08,0.01000000936040298,1.378902477148757e-09,0.01000000917486125,-2.493013783256446e-10,0.01000000908548605,3.858738189711208e-11,0.01000000908548401,3.853937296335482e-11
0.01000000943857237,7.477955555828431e-08,0.0100000094386301,7.561748939611351e-08,0.01000000944120103,8.322519468809195e-08,0.01000000944550756,9.920300449565415e-08,0.01000000944172737,8.728264230946429e-08,0.01000000943792057,7.859035310517121e-08,0.01000000936578453,3.068562513719478e-09,0.01000000917951583,-2.855133455305504e-10,0.01000000910264973,2.51039904085555e-11,0.01000000910267384,2.520950401208282e-11
0.01000000944213934,8.393105675626305e-08,0.01000000944219236,8.477522803197422e-08,0.01000000944509289,9.599353210904861e-08,0.01000000944866613,1.132248230714383e-07,0.01000000944541955,9.982756043328409e-08,0.01000000944172611,8.757026078673898e-08,0.01000000937114992,5.341569756863899e-09,0.01000000918413794,-3.233494203282312e-10,0.01000000911502385,7.864467092169013e-12,0.01000000911504615,8.141218794644073e-12
0.01000000944559551,9.616759019989603e-08,0.0100000094456442,9.701938107313416e-08,0.0100000094483057,1.099151902174137e-07,0.01000000945185791,1.296506174133231e-07,0.01000000944859941,1.138982851047194e-07,0.01000000944544162,1.001205378988215e-07,0.010000009376556,8.288621177656039e-09,0.01000000918930205,-3.645974631358792e-10,0.01000000912403504,-1.0222824178747e-11,0.01000000912405537,-9.788060976258783e-12
0.01000000944871262,1.10035627504249e-07,0.01000000944876403,1.109328504980077e-07,0.01000000945138112,1.25450284439319e-07,0.01000000945644061,1.555305234128974e-07,0.01000000945175426,1.301605767161054e-07,0.01000000944862739,1.141817320077377e-07,0.01000000938223826,1.213346777887779e-08,0.01000000919246826,-3.937235627212368e-10,0.0100000091316597,-2.981249534713559e-11,0.01000000913167766,-2.922424005274084e-11
0.01000000945195361,1.265379945164647e-07,0.01000000945201356,1.27536990278474e-07,0.01000000945566018,1.491475364458614e-07,0.01000000946230661,1.898851419368488e-07,0.01000000945623516,1.555516374553935e-07,0.01000000945177843,1.304062552370533e-07,0.01000000938807266,1.688150921875669e-08,0.01000000919535356,-4.21293665075753e-10,0.01000000913829318,-5.060984495713386e-11,0.01000000913830863,-4.987343004095205e-11
0.01000000945672107,1.529556004151996e-07,0.0100000094568037,1.542110422305793e-07,0.01000000946179606,1.846694076583386e-07,0.01000000946661174,2.14156142728185e-07,0.01000000946227342,1.911532533155396e-07,0.01000000945625255,1.55743360751227e-07,0.01000000939413532,2.263403619150633e-08,0.01000000919959491,-4.630448327360869e-10,0.01000000914429842,-7.286030220599014e-11,0.01000000914431213,-7.198156877956452e-11
0.0100000094623293,1.848338652323208e-07,0.0100000094623997,1.862043031289732e-07,0.0100000094662273,2.094401791472072e-07,0.01000000947042545,2.343264665416657e-07,0.01000000946663379,2.158593965075435e-07,0.01000000946231768,1.914804652819606e-07,0.01000000940063041,2.961885365065639e-08,0.01000000920483744,-5.168814367966154e-10,0.01000000914991924,-9.692355065811869e-11,0.01000000914993173,-9.590624582599688e-11
0.01000000946653196,2.07774292283622e-07,0.01000000946660035,2.092874868341897e-07,0.01000000947001416,2.293557250424041e-07,0.01000000947442836,2.534265247706409e-07,0.0100000094704354,2.360163684101799e-07,0.01000000946668563,2.16177153443248e-07,0.01000000940789136,3.822399423158404e-08,0.01000000921104296,-5.82995832003379e-10,0.01000000915525679,-1.228892287313162e-10,0.01000000915526837,-1.217370580960814e-10
0.01000000947035241,2.273635431259847e-07,0.01000000947042691,2.290453756765e-07,0.01000000947400311,2.48436255961442e-07,0.01000000947838281,2.694176977969475e-07,0.01000000947443935,2.551409300646256e-07,0.01000000947048585,2.362522500414915e-07,0.01000000941675071,4.941204595388612e-08,0.01000000921843029,-6.63817616612749e-10,0.0100000091603782,-1.508185290229909e-10,0.01000000916038912,-1.495356002962257e-10
0.01000000947434184,2.458388495772791e-07,0.01000000947442074,2.476641397425959e-07,0.01000000947796035,2.646348225279323e-07,0.01000000948237152,2.822934004982225e-07,0.01000000947839863,2.711295300642159e-07,0.01000000947449035,2.5528037525847e-07,0.01000000942511165,6.022471905305019e-08,0.01000000922706747,-7.59851327529197e-10,0.01000000916533129,-1.807554366878457e-10,0.01000000916534169,-1.793461288895895e-10
0.01000000947827722,2.613347523351721e-07,0.01000000947835968,2.632686229358559e-07,0.01000000948193167,2.7774445906062e-07,0.01000000948660594,2.925516219925212e-07,0.01000000948238603,2.83937565504018e-07,0.01000000947845063,2.711612941157261e-07,0.01000000943186039,6.91207428723482e-08,0.01000000923735406,-8.748602719766049e-10,0.01000000917015213,-2.127341863774401e-10,0.01000000917016214,-2.112031304925445e-10
0.01000000948226049,2.739288993649906e-07,0.01000000948234716,2.759447671313418e-07,0.01000000948613059,2.882819315346755e-07,0.01000000949145241,3.00590885260262e-07,0.0100000094866179,2.940920837088973e-07,0.01000000948243916,2.838564540770906e-07,0.010000009437945,7.828484258766189e-08,0.01000000925050339,-1.020618279307175e-09,0.01000000917487362,-2.468165656367348e-10,0.01000000917488335,-2.451684002152357e-10
0.01000000948649754,2.840670574276872e-07,0.01000000948658915,2.861414892988511e-07,0.01000000949089565,2.966419747867865e-07,0.01000000949744609,3.062185394101257e-07,0.01000000949145845,3.019921298210407e-07,0.01000000948667459,2.93900589185762e-07,0.01000000944195955,8.694061657707081e-08,0.01000000927104927,-1.239402270446865e-09,0.010000009179528,-2.831101561980278e-10,0.01000000917953754,-2.813490003807684e-10
0.01000000949136165,2.921326388323003e-07,0.01000000949146169,2.942480023011448e-07,0.010000009496847,3.027943375201648e-07,0.01000000950413001,3.083649322362206e-07,0.01000000949744211,3.074467261972663e-07,0.01000000949152488,3.016915117785478e-07,0.01000000944585044,9.912537849855894e-08,0.01000000929527992,-1.469676242610605e-09,0.01000000918415003,-3.210160696170422e-10,0.0100000091841595,-3.191258343235728e-10
0.01000000949740942,2.979323083129625e-07,0.01000000949750406,3.000535839279378e-07,0.01000000950348519,3.054869599345802e-07,0.01000000951124753,3.073912666908213e-07,0.01000000950411667,3.094181272329592e-07,0.01000000949751806,3.070212607957422e-07,0.01000000944909115,1.126744898277529e-07,0.01000000931456623,-1.603882801402177e-09,0.01000000918932804,-3.625088332384905e-10,0.01000000918935077,-3.606604012992638e-10
0.01000000950414399,3.003220969729536e-07,0.01000000950423434,3.02440571236395e-07,0.01000000951056283,3.050200429867438e-07,0.01000000951830277,3.043006580369362e-07,0.01000000951123161,3.082809412359569e-07,0.01000000950420354,3.088768680839301e-07,0.01000000945224288,1.282028128923582e-07,0.01000000933290636,-1.531562381198611e-09,0.01000000919250438,-3.918383242906484e-10,0.01000000919253673,-3.900786247124401e-10
0.01000000951127092,2.996509463107487e-07,0.01000000951136508,3.017574313307397e-07,0.01000000951762677,3.023245847685618e-07,0.01000000952540143,2.999127547887123e-07,0.01000000951829028,3.050479922805956e-07,0.01000000951132469,3.076445445175105e-07,0.01000000945675009,1.527271962017674e-07,0.01000000934046396,-1.302242306529039e-09,0.01000000919539777,-4.195871822743903e-10,0.0100000091954378,-4.179051795479163e-10
0.01000000951830431,2.969008910759604e-07,0.0100000095184032,2.989878857744059e-07,0.01000000952469767,2.982660205946853e-07,0.01000000953290751,2.945129887785274e-07,0.01000000952538945,3.005391048235073e-07,0.01000000951838375,3.043465616845221e-07,0.01000000946296022,1.87826665684156e-07,0.01000000934819442,-7.573018698765968e-10,0.01000000919964828,-4.615772754867852e-10,0.01000000919969701,-4.599767168385016e-10
0.01000000952539293,2.928540394432077e-07,0.01000000952549873,2.949172332050817e-07,0.01000000953215159,2.931629712317082e-07,0.01000000954112851,2.88175464870997e-07,0.01000000953289353,2.950336533374491e-07,0.01000000952548769,2.997908831759282e-07,0.01000000946736165,2.114248698626305e-07,0.01000000935487373,1.67695651640884e-10,0.01000000920489873,-5.156787878888887e-10,0.01000000920495494,-5.141378932087904e-10
0.01000000953290056,2.877871730073237e-07,0.010000009533014,2.898249414559159e-07,0.01000000954030278,2.871022700165825e-07,0.01000000955025552,2.809668536212717e-07,0.01000000954111015,2.886024438824147e-07,0.0100000095329999,2.942492961012129e-07,0.01000000947115785,2.302272096924517e-07,0.01000000936044659,1.404019629195147e-09,0.01000000921111451,-5.821184902728127e-10,0.01000000921118045,-5.806535832763828e-10
0.0100000095411359,2.817715573474785e-07,0.01000000954125652,2.837844166055383e-07,0.01000000954934352,2.801548748672272e-07,0.01000000956047291,2.729289176875615e-07,0.01000000955023029,2.813115852631983e-07,0.01000000954122789,2.877892119473679e-07,0.01000000947516812,2.479057262755463e-07,0.01000000936582224,3.113484079355806e-09,0.01000000921851448,-6.633340945411953e-10,0.01000000921859237,-6.619672353376575e-10
0.01000000955029239,2.748699632332728e-07,0.01000000955041885,2.768595901483396e-07,0.01000000955946409,2.723596941095982e-07,0.01000000957192121,2.641283597408297e-07,0.01000000956043885,2.732019578022784e-07,0.01000000955036259,2.804755562180567e-07,0.01000000947913676,2.625005972155915e-07,0.01000000937118825,5.416039241851886e-09,0.01000000922716673,-7.598313204825804e-10,0.01000000922725892,-7.585926724640582e-10
0.01000000956055389,2.671252401980069e-07,0.01000000956068396,2.690933040882511e-07,0.0100000095708072,2.637814447925865e-07,0.01000000958447544,2.548209360569476e-07,0.01000000957187656,2.643399259098386e-07,0.0100000095605884,2.723490963575307e-07,0.01000000948314493,2.740661059742309e-07,0.01000000937659737,8.404705791540312e-09,0.01000000923747625,-8.754394028877479e-10,0.01000000923759024,-8.74417657270467e-10
0.01000000957206041,2.586054701958884e-07,0.01000000957219147,2.605523689098521e-07,0.01000000958330333,2.546333974132694e-07,0.01000000959799905,2.452348824202189e-07,0.01000000958442117,2.549802320068978e-07,0.01000000957204592,2.634760921233476e-07,0.01000000948743775,2.831715893158207e-07,0.01000000938228369,1.230917725058721e-08,0.01000000925067045,-1.022098974292914e-09,0.01000000925082723,-1.021518170716914e-09
0.01000000958468077,2.495658650143966e-07,0.01000000958480391,2.514947733416266e-07,0.01000000959674629,2.451962793905245e-07,0.01000000961278778,2.352731807666658e-07,0.01000000959793442,2.453520300913213e-07,0.01000000958460772,2.541148673322068e-07,0.01000000949244149,2.901873683308131e-07,0.01000000938812044,1.713869748895457e-08,0.01000000927138056,-1.243099190630414e-09,0.01000000927169647,-1.244096499564577e-09
0.01000000959827708,2.402325142534742e-07,0.01000000959839342,2.421379719545881e-07,0.01000000961142283,2.353810862224461e-07,0.0100000096292458,2.247971443288109e-07,0.01000000961271181,2.35356366290792e-07,0.01000000959814282,2.444877375721697e-07,0.01000000949859181,2.946999128624617e-07,0.01000000939418679,2.300810562632206e-08,0.01000000929548783,-1.472405377868868e-09,0.01000000929569124,-1.472076464239577e-09
0.01000000961314509,2.305148981634947e-07,0.01000000961325711,2.323891022152374e-07,0.01000000962772503,2.250552499640411e-07,0.01000000964794372,2.136204487070025e-07,0.01000000962915762,2.248530402045625e-07,0.0100000096129482,2.344950352658353e-07,0.01000000950545009,2.958841879573281e-07,0.01000000940068799,3.016163143639766e-08,0.01000000931473243,-1.605913025648306e-09,0.01000000931489702,-1.604751019992861e-09
0.01000000962968733,2.202800218196243e-07,0.0100000096297996,2.221130037222764e-07,0.01000000964620418,2.140389777702863e-07,0.01000000966972426,2.014929123114585e-07,0.01000000964784175,2.136551803277811e-07,0.01000000962943047,2.239958074242036e-07,0.0100000095126682,2.942062761891428e-07,0.01000000940795932,3.900817884087324e-08,0.01000000933307982,-1.528978050567859e-09,0.01000000933325134,-1.523326103930718e-09
0.0100000096484778,2.093437717969011e-07,0.01000000964859681,2.111236177092052e-07,0.01000000966767229,2.020891943180567e-07,0.01000000969593989,1.880518584197099e-07,0.0100000096696061,2.015123028182286e-07,0.01000000964816322,2.128025041062752e-07,0.01000000951973909,2.907383198541194e-07,0.01000000941684257,5.052997190209124e-08,0.01000000934058413,-1.296274832238742e-09,0.01000000934070314,-1.287460444614434e-09
0.01000000967036413,1.97457314914371e-07,0.01000000967049926,1.991699263672961e-07,0.01000000969341589,1.888585436873254e-07,0.01000000972914053,1.726523929747838e-07,0.01000000969580153,1.88061962843485e-07,0.01000000966999509,2.006636572846528e-07,0.01000000952691613,2.861440203867588e-07,0.01000000942518842,6.148275737530827e-08,0.01000000934824645,-7.49260344128768e-10,0.0100000093482986,-7.387956416430301e-10
0.01000000969670889,1.842574571378634e-07,0.01000000969687585,1.858854701977271e-07,0.01000000972581408,1.737436262402172e-07,0.01000000977642793,1.534614570984102e-07,0.01000000972897462,1.726600953866663e-07,0.01000000969629109,1.872144740636076e-07,0.01000000953455188,2.806339896308881e-07,0.01000000943192404,6.998665374621325e-08,0.01000000935492144,1.82883375560773e-10,0.01000000935496933,1.99389504241091e-10
0.01000000973008189,1.690982630778115e-07,0.01000000973031431,1.706170277247235e-07,0.01000000977116027,1.551266476840296e-07,0.01000000983358261,1.338874371528899e-07,0.01000000977621555,1.534768145042207e-07,0.0100000097296349,1.718037155611589e-07,0.01000000954295259,2.742499232415512e-07,0.01000000943800153,7.717567317388579e-08,0.0100000093604929,1.428035444376631e-09,0.01000000936053905,1.451525807083974e-09
0.01000000977765912,1.50145247475595e-07,0.010000009778083,1.514966106288842e-07,0.01000000982738818,1.355332494928644e-07,0.01000000988849596,1.181680775798755e-07,0.01000000983331718,1.339171414802637e-07,0.01000000977730307,1.525573454340846e-07,0.01000000955230809,2.670463567883656e-07,0.0100000094440615,8.4365374367957e-08,0.01000000936586228,3.14665456681408e-09,0.010000009365902,3.176419811550736e-09
0.01000000983508904,1.307779134879067e-07,0.01000000983557718,1.320306327090431e-07,0.01000000988246651,1.194554800490267e-07,0.01000000994581589,1.04423707687403e-07,0.01000000988817536,1.182151316604828e-07,0.01000000983458329,1.330706977684881e-07,0.01000000956279543,2.59064815148857e-07,0.01000000944934551,9.325946216117628e-08,0.01000000937122858,5.463065860094632e-09,0.01000000937126837,5.502239035674486e-09
0.01000000989033137,1.151529672883536e-07,0.01000000989074293,1.16379056801208e-07,0.01000000993935819,1.055321522755649e-07,0.01000001,9.348158995787116e-08,0.01000000994544397,1.044858935262094e-07,0.01000000988940681,1.174918348485293e-07,0.01000000957455382,2.503702816960511e-07,0.01000000945307652,1.033889719958564e-07,0.01000000937664026,8.470466277202787e-09,0.01000000937668236,8.521602912474942e-09
0.01000000994801449,1.014568027321415e-07,0.01000000994839045,1.026606585602104e-07,0.01000001,9.314148044236319e-08,0.01000001001709169,9.033966718856811e-08,0.01000001,9.347862501808559e-08,0.01000000994675179,1.038453904601023e-07,0.01000000958738108,2.412622552268335e-07,0.01000000945653289,1.155198269033565e-07,0.01000000938233011,1.240014570697727e-08,0.01000000938237549,1.24658965860304e-08
0.01000001,9.10037885010902e-08,0.01000001,9.226371494564583e-08,0.01000001001792901,8.983869028930057e-08,0.01000001003345032,8.756329807464869e-08,0.01000001001714029,9.033460872320502e-08,0.01000001,9.316199030575366e-08,0.0100000096012515,2.318777482085171e-07,0.01000000946177366,1.362404836534623e-07,0.0100000093881688,1.726014400176736e-08,0.01000000938821594,1.734067364390172e-08
0.01000001001681599,8.788295633142644e-08,0.01000001001675676,8.915869964274413e-08,0.01000001003498743,8.695151790921567e-08,0.01000001004805485,8.517935349302959e-08,0.01000001003353742,8.755640874647046e-08,0.01000001001696941,9.006008890349741e-08,0.01000000961648514,2.221134727240078e-07,0.01000000946606246,1.529367976666004e-07,0.01000000939423832,2.316997696258758e-08,0.01000000939428856,2.326733589889532e-08
0.01000001003295532,8.514167603009177e-08,0.01000001003284548,8.642000999596994e-08,0.01000001005046105,8.443665031270506e-08,0.01000001006500937,8.25284845483447e-08,0.01000001004819163,8.516859591327992e-08,0.01000001003322354,8.731351509377422e-08,0.01000000963352423,2.118246891361444e-07,0.01000000947023078,1.676680949040903e-07,0.01000000940074485,3.038125880246423e-08,0.01000000940080045,3.049867644931035e-08
0.01000001004726796,8.280709009834967e-08,0.01000001004710101,8.408611958818007e-08,0.01000001006814493,8.168842479228266e-08,0.01000001008823376,7.909506244111813e-08,0.0100000100651885,8.251644979968546e-08,0.01000001004769868,8.496058663264943e-08,0.01000000965300083,2.00818077619214e-07,0.01000000947434694,1.802247920519786e-07,0.01000000940802606,3.931194365612328e-08,0.01000000940809151,3.945512906207142e-08
0.01000001006397791,8.018958473132793e-08,0.01000001006376122,8.146843058474758e-08,0.01000001009214341,7.816805006653891e-08,0.01000001011912225,7.486052831341494e-08,0.01000001008845548,7.908448776786957e-08,0.01000001006454618,8.233713411525384e-08,0.01000000967586876,1.888297630942326e-07,0.01000000947837115,1.902344704163267e-07,0.01000000941693266,5.096201010651274e-08,0.01000000941702224,5.114710960131999e-08
0.01000001008695605,7.677678695277306e-08,0.01000001008668202,7.805667420284295e-08,0.01000001012404511,7.383750577127887e-08,0.01000001016076871,6.969346197955135e-08,0.01000001011939065,7.485413021145235e-08,0.0100000100876546,7.893428305641587e-08,0.01000000970372208,1.754574800138959e-07,0.01000000948238616,1.979465918259765e-07,0.0100000094252628,6.196625710844925e-08,0.01000000942533569,6.212890642893255e-08
0.01000001011758428,7.254827934529824e-08,0.01000001011722086,7.383375001524194e-08,0.01000001016724299,6.854615725375377e-08,0.01000001021838253,6.343480632474303e-08,0.01000001016110859,6.969243054812784e-08,0.0100000101183859,7.473707266100596e-08,0.01000000973981163,1.599163931447596e-07,0.01000000948657789,2.038266134108339e-07,0.01000000943198573,7.043734533115688e-08,0.0100000094320453,7.05731279293795e-08
0.01000001015884169,6.738164172364876e-08,0.01000001015834186,6.867781136152229e-08,0.01000001022756782,6.21072970053545e-08,0.01000001030554124,5.557153503450052e-08,0.01000001021887085,6.343727666774544e-08,0.01000001015979286,6.961727902811177e-08,0.01000000979025083,1.411144590392342e-07,0.01000000949132515,2.082650302171342e-07,0.01000000943806027,7.73942681735463e-08,0.01000000943811713,7.750771287480985e-08
0.01000001021561741,6.113797494689276e-08,0.01000001021492641,6.244921093850284e-08,0.01000001032042059,5.395025412687135e-08,0.01000001041982454,4.750941977224713e-08,0.01000001030637817,5.557285475899082e-08,0.01000001021700675,6.34197758389138e-08,0.0100000098470289,1.233509028883447e-07,0.01000000949751961,2.113041444784848e-07,0.01000000944411943,8.364936526091509e-08,0.01000000944417812,8.37338892688005e-08
0.01000001030073208,5.332434194323342e-08,0.01000001029974396,5.465795902424115e-08,0.01000001043568841,4.608124714576108e-08,0.01000001054023379,4.104849351312904e-08,0.01000001042077614,4.753906622058166e-08,0.01000001030336643,5.564230384663744e-08,0.01000000990175113,1.090423913065521e-07,0.01000000950436803,2.120244068761768e-07,0.01000000944967595,9.081877304968547e-08,0.01000000944971393,9.085280719016399e-08
0.01000001041474811,4.510002336104356e-08,0.01000001041363061,4.644403555953931e-08,0.01000001055685428,3.978780115262715e-08,0.01000001066917668,3.579189837423904e-08,0.01000001054128262,4.110428319710839e-08,0.01000001041771689,4.758655768705462e-08,0.01000000995996306,9.630877145851448e-08,0.01000000951155128,2.107650583015852e-07,0.01000000945364551,9.96302670392941e-08,0.01000000945367682,9.962802994853441e-08
0.01000001053511666,3.847990928465594e-08,0.01000001053383607,3.984081785134799e-08,0.01000001068744842,3.463387181933159e-08,0.01000001081222891,3.138131771361239e-08,0.01000001067038318,3.586836535562136e-08,0.01000001053825962,4.113258221444403e-08,0.01000001,8.878570120327664e-08,0.01000000951886955,2.081389767285881e-07,0.01000000945724821,1.106831767074955e-07,0.01000000945728857,1.106827957523633e-07
0.01000001066369649,3.30977905338866e-08,0.01000001066220054,3.447837913640329e-08,0.01000001083269672,3.03018842734721e-08,0.0100000109710603,2.770180127887523e-08,0.01000001081363931,3.147564010892774e-08,0.01000001066722723,3.589033220509885e-08,0.01000001001514395,8.613041713146531e-08,0.01000000952617603,2.047163845194113e-07,0.01000000946230147,1.285604131687965e-07,0.01000000946236059,1.285829748091838e-07
0.01000001080616584,2.858082356391642e-08,0.0100000108044267,2.998042510207487e-08,0.01000001099344557,2.670149746559938e-08,0.01000001114521486,2.467792386893893e-08,0.01000001097258585,2.781428682823361e-08,0.01000001081026873,3.149547211838635e-08,0.010000010029898,8.372529609984431e-08,0.01000000953389337,2.006380937966263e-07,0.01000000946675029,1.440764812818391e-07,0.01000000946679388,1.439859167436096e-07
0.01000001096449578,2.480615343012815e-08,0.01000001096258535,2.622055524605217e-08,0.01000001116988171,2.373975308115611e-08,0.01000001133741166,2.217263226881818e-08,0.01000001114687885,2.480516389934488e-08,0.0100000109688842,2.783501681105794e-08,0.0100000100424666,8.174959241041592e-08,0.0100000095423848,1.959038810266502e-07,0.0100000094711002,1.57537049779655e-07,0.01000000947113313,1.57349389843812e-07
0.01000001113803844,2.170662733143732e-08,0.01000001113592956,2.313337147409038e-08,0.01000001136474087,2.128431309551295e-08,0.01000001155072425,2.007735882028161e-08,0.01000001133924336,2.231168593180949e-08,0.01000001114278225,2.482739937109664e-08,0.01000001005772017,7.944266438123646e-08,0.01000000955184725,1.905460185723308e-07,0.01000000947522922,1.681777327551986e-07,0.01000000947526257,1.67930844104965e-07
0.0100000113295194,1.914424447364561e-08,0.01000001132717571,2.057983900298831e-08,0.0100000115811772,1.922929316646339e-08,0.01000001178911634,1.830226926791441e-08,0.01000001155275791,2.022571215950807e-08,0.01000001133470042,2.233549148185649e-08,0.01000001007890325,7.639876038725027e-08,0.01000000956250652,1.845675748943072e-07,0.01000000947924909,1.763679660943741e-07,0.01000000947928229,1.76063214699431e-07
0.01000001154199451,1.700990988403769e-08,0.01000001153937088,1.845006920404491e-08,0.01000001182332792,1.748667664610583e-08,0.01000001205789097,1.67752832210834e-08,0.01000001179140192,1.845775972029976e-08,0.01000001154770455,2.02511740016876e-08,0.01000001010741537,7.257856041639613e-08,0.0100000095745278,1.780072164703284e-07,0.01000000948328793,1.825612147227831e-07,0.01000000948332172,1.822051477552611e-07
0.01000001177937626,1.521309592859898e-08,0.01000001177641115,1.66530200078873e-08,0.01000001209667731,1.598659826277874e-08,0.01000001236398329,1.544175857641886e-08,0.01000001206049051,1.693625066615587e-08,0.01000001178575482,1.84849693024725e-08,0.01000001014553073,6.792469574465484e-08,0.01000000958802694,1.709348958565769e-07,0.01000000948755615,1.872057613945845e-07,0.01000000948759465,1.868081042569313e-07
