/Idpi/MIx/S (vgsp_il=0.4) X,/Idpi/MIx/S (vgsp_il=0.4) Y,/Idpi/MIx/S (vgsp_il=0.4519324) X,/Idpi/MIx/S (vgsp_il=0.4519324) Y,/Idpi/MIx/S (vgsp_il=0.5106072) X,/Idpi/MIx/S (vgsp_il=0.5106072) Y,/Idpi/MIx/S (vgsp_il=0.5768998) X,/Idpi/MIx/S (vgsp_il=0.5768998) Y,/Idpi/MIx/S (vgsp_il=0.6517993) X,/Idpi/MIx/S (vgsp_il=0.6517993) Y,/Idpi/MIx/S (vgsp_il=0.736423) X,/Idpi/MIx/S (vgsp_il=0.736423) Y,/Idpi/MIx/S (vgsp_il=0.8320335) X,/Idpi/MIx/S (vgsp_il=0.8320335) Y,/Idpi/MIx/S (vgsp_il=0.9400572) X,/Idpi/MIx/S (vgsp_il=0.9400572) Y,/Idpi/MIx/S (vgsp_il=1.062106) X,/Idpi/MIx/S (vgsp_il=1.062106) Y,/Idpi/MIx/S (vgsp_il=1.2) X,/Idpi/MIx/S (vgsp_il=1.2) Y
40.01000065982377,-2.450074861831004e-11,40.01000066058514,-4.386165050784912e-12,40.01000065870446,1.812622658802032e-10,40.01000065857788,1.629374281764061e-10,40.01000065820506,-1.668247291923499e-10,40.01000065838525,-1.81539113315543e-10,40.0100006565459,-1.046836116301082e-10,40.01000065619634,2.215479824105975e-07,40.01000065835414,1.009627302742649e-06,40.01000065840184,1.079553798699413e-06
40.0100006600106,-2.35451475367321e-11,40.01000066095024,-1.664099957527283e-12,40.01000065872309,1.639592750660441e-10,40.01000065860111,1.568156253193335e-10,40.01000065822701,-1.847236445983179e-10,40.01000065840247,-2.007643315814846e-10,40.01000065659401,-1.079117561711048e-10,40.01000065622858,2.209320652447185e-07,40.01000065837863,1.010172694238612e-06,40.01000065841107,1.080512840167616e-06
40.01000066018535,-2.250205126289109e-11,40.01000066132754,1.123780270902134e-12,40.0100006587461,1.568256815850352e-10,40.01000065862731,1.455450920295142e-10,40.01000065824394,-2.050586124567583e-10,40.01000065841942,-2.38254507205161e-10,40.01000065665026,-1.054202646188433e-10,40.01000065626246,2.202893000380335e-07,40.01000065840277,1.011132280740384e-06,40.0100006584176,1.081919873565016e-06
40.01000066038308,-2.11848049740532e-11,40.01000066177748,4.344083733850489e-12,40.01000065877199,1.46158609202206e-10,40.01000065866004,1.202341825642076e-10,40.01000065826103,-2.43562768825582e-10,40.01000065843785,-2.901510244720577e-10,40.01000065671775,-9.835639776725718e-11,40.01000065629088,2.198066962253092e-07,40.01000065841308,1.01202487604038e-06,40.01000065842393,1.084420658943874e-06
40.01000066063182,-1.943607346349939e-11,40.01000066226278,7.639509145824155e-12,40.01000065880395,1.221571012443262e-10,40.0100006586925,8.988198498934944e-11,40.01000065827959,-2.957807784576112e-10,40.01000065845812,-3.349423434345616e-10,40.01000065680181,-8.777110993527325e-11,40.01000065631798,2.194197483619192e-07,40.01000065842008,1.013274680094038e-06,40.010000658429,1.086941096199341e-06
40.0100006609993,-1.680296075814647e-11,40.01000066278584,1.095207543516402e-11,40.01000065883673,9.161211992512003e-11,40.01000065872357,6.280036203541682e-11,40.01000065830017,-3.390143366586252e-10,40.0100006584838,-3.433155309326986e-10,40.01000065691183,-7.450553841711351e-11,40.0100006563452,2.191081095138656e-07,40.01000065842705,1.01573818854271e-06,40.01000065843487,1.089482335768251e-06
40.01000066137652,-1.410759390279281e-11,40.01000066336006,1.428488449770031e-11,40.01000065886782,6.407198699544591e-11,40.01000065875599,4.031247020530535e-11,40.01000065832605,-3.438289653649509e-10,40.01000065851035,-3.075011336675731e-10,40.0100006570562,-5.993638735881018e-11,40.01000065637352,2.188579355658864e-07,40.01000065843214,1.018163418039937e-06,40.01000065843931,1.090718058648524e-06
40.01000066182668,-1.097756349818139e-11,40.01000066399733,1.761667535872894e-11,40.01000065890004,4.093128087611894e-11,40.01000065879131,2.265516722806764e-11,40.01000065835205,-3.06676021208474e-10,40.01000065853484,-2.48196388832839e-10,40.01000065720707,-4.875879545340388e-11,40.01000065640395,2.18657859886263e-07,40.0100006584379,1.020654049828837e-06,40.01000065844411,1.091344430299926e-06
40.01000066231223,-7.76362367712873e-12,40.01000066470876,2.090930330239352e-11,40.01000065893499,2.269726919944297e-11,40.01000065883106,9.76524794963966e-12,40.0100006583766,-2.461318056980737e-10,40.01000065855879,-1.532719080735066e-10,40.01000065734544,-4.206234426863055e-11,40.01000065643732,2.185016518785832e-07,40.01000065844234,1.021941228079902e-06,40.01000065845113,1.091318190866196e-06
40.01000066283586,-4.522757805272459e-12,40.01000066546597,2.39723730420731e-11,40.01000065897425,9.236453704326197e-12,40.01000065887742,1.23827264729995e-12,40.01000065840029,-1.491687132171711e-10,40.01000065856878,-6.572754864743077e-11,40.01000065747986,-3.656705636295476e-11,40.0100006564745,2.1838480733417e-07,40.01000065844701,1.02262532105681e-06,40.01000065845848,1.090543382387005e-06
