/Idpi/M7/S (vgsp_il=0.4) X,/Idpi/M7/S (vgsp_il=0.4) Y,/Idpi/M7/S (vgsp_il=0.4519324) X,/Idpi/M7/S (vgsp_il=0.4519324) Y,/Idpi/M7/S (vgsp_il=0.5106072) X,/Idpi/M7/S (vgsp_il=0.5106072) Y,/Idpi/M7/S (vgsp_il=0.5768998) X,/Idpi/M7/S (vgsp_il=0.5768998) Y,/Idpi/M7/S (vgsp_il=0.6517993) X,/Idpi/M7/S (vgsp_il=0.6517993) Y,/Idpi/M7/S (vgsp_il=0.736423) X,/Idpi/M7/S (vgsp_il=0.736423) Y,/Idpi/M7/S (vgsp_il=0.8320335) X,/Idpi/M7/S (vgsp_il=0.8320335) Y,/Idpi/M7/S (vgsp_il=0.9400572) X,/Idpi/M7/S (vgsp_il=0.9400572) Y,/Idpi/M7/S (vgsp_il=1.062106) X,/Idpi/M7/S (vgsp_il=1.062106) Y,/Idpi/M7/S (vgsp_il=1.2) X,/Idpi/M7/S (vgsp_il=1.2) Y
0.006000154044474376,2.085088233636036e-12,0.00600015398825046,2.201227505113054e-12,0.006000153938198888,2.419348474458814e-12,0.006000153893677473,2.681531619012823e-12,0.006000152553869461,2.617194738133823e-12,0.006000152561298856,2.474559834801713e-12,0.006000152567487148,2.791887099015614e-12,0.006000152572967931,1.280382022341246e-11,0.006000152577372964,1.814673263477277e-09,0.006000152581104774,2.834702150275537e-09
0.006000164534551477,2.029737659728719e-12,0.006000164462943275,2.125571960158392e-12,0.006000164399238887,2.32968953629415e-12,0.006000164342604505,2.625717558561507e-12,0.006000162837857956,2.617161341701102e-12,0.006000162840869006,2.479495712126117e-12,0.006000162843091424,2.795741348068738e-12,0.006000162845055472,1.281631530064926e-11,0.006000162846288465,1.814859736983942e-09,0.006000162847186272,2.834997375757071e-09
0.006000176292847709,1.981616315995846e-12,0.006000176202634597,2.054362037354998e-12,0.006000176122428182,2.234993414769646e-12,0.006000176051159972,2.554439909192162e-12,0.006000174352849045,2.608276208451463e-12,0.006000174350362121,2.478983921771299e-12,0.00600017434765336,2.794336979239518e-12,0.00600017434524603,1.282480947463484e-11,0.00600017434254121,1.815065729570018e-09,0.006000174339922714,2.835326721640957e-09
0.006000189619877771,1.943456493613855e-12,0.006000189506263581,1.992560503052142e-12,0.006000189405312234,2.141469008732904e-12,0.006000189315656749,2.470005490874674e-12,0.006000187371005885,2.590641476806989e-12,0.006000187361748479,2.473268834444498e-12,0.006000187352965227,2.787864620702932e-12,0.006000187345175371,1.282992165227602e-11,0.006000187337621072,1.815296270055573e-09,0.006000187330672637,2.835697930170075e-09
0.00600020499524915,1.915994033409175e-12,0.006000204851130036,1.94315873697033e-12,0.006000204723151864,2.054476702255424e-12,0.006000204609554168,2.374519230005797e-12,0.006000202338971679,2.563882540948453e-12,0.006000202321124703,2.462311497141754e-12,0.006000202304631845,2.776209593745378e-12,0.006000202290014034,1.283221563151121e-11,0.006000202276306352,1.815559380418773e-09,0.006000202263864548,2.836123614470789e-09
0.006000223135430771,1.898504411259111e-12,0.006000222950047482,1.907420164360024e-12,0.006000222785534655,1.978679518575906e-12,0.006000222639592831,2.270169761736943e-12,0.006000219924571865,2.526840472901945e-12,0.006000219895352108,2.445555819895613e-12,0.006000219868649318,2.758704966501634e-12,0.006000219844993897,1.283208606305653e-11,0.006000219823141169,1.8158668155573e-09,0.006000219803429815,2.836622512409028e-09
0.006000245132703636,1.889243218332115e-12,0.006000244889011037,1.884991564155828e-12,0.006000244672913844,1.917958103855533e-12,0.006000244481340134,2.159700073059212e-12,0.006000241138028759,2.477175877241133e-12,0.006000241092977851,2.42159656915343e-12,0.006000241052062641,2.733755305301473e-12,0.006000241015833554,1.282967906469856e-11,0.006000240982651578,1.816236104456332e-09,0.006000240952832563,2.837222812783261e-09
0.006000272754656701,1.885872819874055e-12,0.006000272423838821,1.874002747374659e-12,0.006000272130741988,1.87501285269444e-12,0.006000271871121774,2.047082427278704e-12,0.006000267593836256,2.410624367611927e-12,0.006000267525422796,2.387461660272757e-12,0.006000267463537746,2.697997808636407e-12,0.006000267408767638,1.282472451660328e-11,0.006000267358886795,1.816694959828272e-09,0.006000267314176701,2.837969336842216e-09
0.006000309117066893,1.885946370051254e-12,0.00600030864578268,1.871364611949984e-12,0.006000308228706638,1.850721189302845e-12,0.006000307859671616,1.938643767381033e-12,0.006000302090404828,2.319529796587794e-12,0.006000301984868631,2.336852639472102e-12,0.006000301889674604,2.644165977641479e-12,0.006000301805473712,1.281607782558429e-11,0.006000301729101,1.817290971304747e-09,0.006000301660781156,2.838939355420349e-09
0.006000360391920902,1.887435637426974e-12,0.006000359667501612,1.873449210166007e-12,0.006000359027417134,1.843436175592274e-12,0.006000358461978401,1.845060453562717e-12,0.006000350041448357,2.19006390488595e-12,0.006000349870449344,2.255211816853523e-12,0.006000349716553516,2.554704448646615e-12,0.006000349580533542,1.280028126449425e-11,0.006000349457549347,1.818115310508831e-09,0.006000349347722822,2.840281373806262e-09
0.006000441193382758,1.889210153639908e-12,0.006000439920071653,1.877235423250915e-12,0.006000438797944074,1.84876102566091e-12,0.006000437809628364,1.784303259189909e-12,0.00600042377891044,1.998323911342132e-12,0.006000423471410787,2.102614035188846e-12,0.006000423195259889,2.376913020334877e-12,0.006000422951499383,1.276562385134826e-11,0.006000422731704911,1.819372872839426e-09,0.006000422535793181,2.842330555138496e-09
0.006000601044421866,1.891436809147237e-12,0.006000597945887154,1.881912345977691e-12,0.006000595235136869,1.861500171759056e-12,0.006000592870561837,1.782864228276937e-12,0.00600056144070668,1.721105515179694e-12,0.006000560726873784,1.729910224800914e-12,0.006000560087923966,1.863946971412765e-12,0.006000559526194369,1.265015475623559e-11,0.006000559021436047,1.82167960679852e-09,0.006000558573206772,2.846106628640088e-09
0.006000920746500081,1.894697008612533e-12,0.006000913997518156,1.887987025574348e-12,0.00600090810952246,1.875925885733595e-12,0.006000902992428782,1.840051810839977e-12,0.00600083676429916,1.571889182839478e-12,0.006000835237799778,8.583245968420455e-13,0.006000833873252121,-3.897220663607702e-13,0.006000832675584342,1.197898314026024e-11,0.00600083160089832,1.826041754282456e-09,0.006000830648033953,2.85353348170558e-09
0.006001537572242565,1.898972632108319e-12,0.006001523550705587,1.895430113374228e-12,0.006001511649298775,1.88972405054824e-12,0.006001500715484036,1.884287958229652e-12,0.006001365391204324,1.803686654471479e-12,0.006001362415639838,8.215199485895972e-13,0.006001360243244541,-1.052046336831485e-11,0.006001358011871281,3.319731383887655e-12,0.006001355978387532,1.828311202735344e-09,0.006001354003544307,2.867069925032092e-09
0.006002265838495238,1.9015546767918e-12,0.006002249559786267,1.899566505505647e-12,0.006002234570029936,1.896252925798507e-12,0.006002221185771803,1.891425414910462e-12,0.006002086589619623,1.906550535698863e-12,0.006002088491518251,2.036076348741223e-12,0.006001898069786801,-8.252698232092728e-12,0.00600162642560035,-1.436727906475064e-11,0.006001856910007734,1.771050335354085e-09,0.006002074285002269,2.863885295379078e-09
0.006003004287225678,1.903006390553281e-12,0.006002986221210778,1.901814201906751e-12,0.006002968774776651,1.899951255577685e-12,0.006002952230481494,1.896799133462233e-12,0.006002817601093528,1.892256439131742e-12,0.006002827035453731,1.973364970840003e-12,0.006002381575253769,2.517397463674715e-12,0.006001948048011802,-6.954993319692265e-11,0.00600213171458196,1.652238764948822e-09,0.006002511912452321,2.765368970615358e-09
0.006003765905965695,1.903973823660257e-12,0.006003745760518669,1.903244441836745e-12,0.006003726155629187,1.902233136915996e-12,0.006003706711703223,1.900739809614133e-12,0.006003564112000964,1.896836987060814e-12,0.006003575932276301,1.89099244483951e-12,0.006002858455721431,3.092475269392571e-12,0.00600219949299801,-1.423275127413358e-10,0.006002382022049106,1.401017632668334e-09,0.006002788086756256,2.561395095081406e-09
0.006004550985437694,1.904615766389106e-12,0.006004528784016776,1.904126909296806e-12,0.006004507182815592,1.903450303712722e-12,0.006004485632770389,1.902538016220487e-12,0.006004336606638246,1.900951387220191e-12,0.006004346490616885,1.897470889911341e-12,0.006003457515083588,1.984861306138934e-12,0.006002408286781841,-1.491443481169756e-10,0.00600264123050923,8.928404713619017e-10,0.006003018384604907,2.187591212225618e-09
0.00600536658335051,1.905073492479123e-12,0.006005342109874912,1.904734646471436e-12,0.006005318296806067,1.904292055443414e-12,0.006005294568374509,1.903679393055819e-12,0.006005137428155534,1.902671837001671e-12,0.00600514571096591,1.901555675799478e-12,0.006004153942458517,1.863748216427054e-12,0.00600253898461368,-9.727915845363057e-11,0.006002831536508812,3.879469551371852e-10,0.006003262016538606,1.467504343372571e-09
0.006006222380484744,1.905412611851506e-12,0.006006195495157234,1.905173668796967e-12,0.006006169314478288,1.904866276210101e-12,0.00600614323686759,1.90447266491194e-12,0.006005976429033461,1.903785115135194e-12,0.006005929616546619,1.902928708279604e-12,0.006004730076767772,1.892812395445321e-12,0.006002663837246478,-4.030318338547406e-11,0.006002985970130082,-2.474513114416487e-11,0.006003447937995227,7.437722504267967e-10
0.006007124563031587,1.90566855117364e-12,0.00600709516229083,1.905497518919248e-12,0.006007066511558647,1.90528243313027e-12,0.006007037985986854,1.905005599527656e-12,0.006006860717898083,1.904551733780904e-12,0.006006806911012547,1.904026568701712e-12,0.006005272433776808,1.899363718252507e-12,0.006002805798402689,-2.206169313933879e-12,0.006003122267772623,-3.369514541749921e-10,0.006003599837215898,1.636138129130792e-10
0.006008078794345443,1.90586469520401e-12,0.006008046720526649,1.905740750460426e-12,0.006008015472957485,1.90558786461201e-12,0.006007984378379431,1.905395814279491e-12,0.00600779575250201,1.905084768524397e-12,0.006007739257035675,1.904737043681455e-12,0.006005624581302896,1.900074691436836e-12,0.006003006282814818,1.048801337247637e-11,0.006003246090361394,-5.636968327631302e-10,0.00600373472371303,-2.567250590479452e-10
0.006009090932757626,1.906016825555172e-12,0.006009055966025977,1.905926189816905e-12,0.006009021944780599,1.905816232615529e-12,0.006008988130732273,1.905682021044673e-12,0.006008787118376481,1.905463640681784e-12,0.006008727742857968,1.905229685019954e-12,0.006006033882589744,1.901456074795114e-12,0.006003161608308118,5.994949452135489e-12,0.006003365660533247,-7.218359937564238e-10,0.006003857745538079,-5.388442571544933e-10
0.006010167534868632,1.906135850081806e-12,0.006010129378449184,1.906069205141897e-12,0.006010092330432957,1.905989461004131e-12,0.006010055582219777,1.905893272508383e-12,0.006009840900679321,1.905738124538491e-12,0.006009780340174699,1.905579590979002e-12,0.006006396026671247,1.902231107714522e-12,0.006003337951249651,2.335767823968037e-12,0.006003406175653718,-7.124800487359687e-10,0.006003975858191754,-7.36985140829082e-10
0.00601131651667923,1.906229512319561e-12,0.006011274787631896,1.906180420195755e-12,0.006011234371389401,1.906122342544784e-12,0.006011194385307092,1.906053187617353e-12,0.006010964408525519,1.905942733205463e-12,0.006010900623080381,1.905831623519166e-12,0.006006796662038709,1.902965792606698e-12,0.006003602043400132,1.479911030678288e-12,0.006003475745400795,-5.244359048470319e-10,0.006004042233330562,-7.72405906451744e-10
0.006012547516623313,1.906303411381273e-12,0.006012501737242181,1.906267326327943e-12,0.006012457515463455,1.906225028519948e-12,0.006012413890346169,1.906175186067912e-12,0.0060121666068397,1.906095085609927e-12,0.006012097986207123,1.906017166703871e-12,0.006007310332342035,1.903688295167781e-12,0.006004130227701093,1.779463454219724e-12,0.006003527164443445,-3.186205609866239e-10,0.006004089430378653,-6.736510721355651e-10
0.006013872304895761,1.906361676124566e-12,0.006013821884870929,1.906335319792566e-12,0.006013773310237922,1.906304652376735e-12,0.00601372553428177,1.906268817143793e-12,0.006013458455971911,1.906210762301631e-12,0.006013383928120815,1.906155416721964e-12,0.00600782260134183,1.904199261097117e-12,0.006004678135573402,1.891737955948961e-12,0.00600357740435474,-1.569998761171662e-10,0.006004140582402912,-4.577544348364526e-10
