/vpos_gain_ninv X,/vpos_gain_ninv YRe,/vpos_gain_ninv YReImag
1e-05,-0.05402994268092691,0.02077529776233064
1.827797299627182e-05,-0.1406572612738609,0.1048670484918557
3.340842968524418e-05,-0.2313853302958269,0.39262647895549
6.106383756347389e-05,-0.07633605300417405,0.9194293240116973
0.0001116123174033905,0.3994527395328583,1.395552209713547
0.000204004692355049,0.8804888846601577,1.803525635605754
0.0003728792257978325,1.304944272051285,2.495748762573077
0.0006815476420003525,1.827214110857512,3.777381995986792
0.001245730939615518,2.750344926895416,6.104190274106769
0.002276943647491275,5.083839729628579,9.925656254934722
0.004161791450287818,10.72633723948435,14.34834585336468
0.007606911174447567,19.80021889760221,15.66803543138446
0.0139038917031591,27.57411978315229,12.12860914929254
0.02541349570934297,31.2584624566618,7.436069655584128
0.04645071883162406,32.44369132148176,4.14643433722584
0.08490249844618394,32.7673832707599,2.265718097157344
0.155184557391536,32.85660545688236,1.237137123427892
0.283645914944089,32.88235619771665,0.6756091936151946
0.5184472373850871,32.88996888539745,0.3680830133614911
0.9476164604916348,32.8922384789654,0.1986800046971325
1.732050807568878,32.89291611138863,0.1037837989298582
3.165837788891475,32.89311579284,0.0478001878157969
5.786509761593527,32.89316526882951,0.009737624740510225
10.57656691650698,32.89314570924788,-0.02467415599819285
19.33182044931764,32.89302503435623,-0.06833593826076664
35.33464921414031,32.89260532603902,-0.1376156792624783
64.58457641687939,32.8911982634005,-0.2584781736857149
118.0475143723375,32.88649684956225,-0.4761850836593712
215.7669279974594,32.87079913067975,-0.8720488723454231
394.378208342609,32.81846021276656,-1.592612472702405
720.8434242404268,32.64476575645735,-2.896703567274103
1317.555664280663,32.07714328977075,-5.205973800507118
2408.224685280693,30.31171549613449,-9.009961316313428
4401.746576651572,25.56890101868805,-13.98535934019385
8045.500506446934,16.61941789336169,-16.99821832433854
14705.54409983283,7.235212687632226,-14.65520505183981
26878.75379522288,1.882745115422084,-9.674329551735873
49128.91360425225,-0.1821432411760607,-5.613607981918986
89797.69561946938,-0.8531327943154917,-3.074229608081241
164131.9855660097,-1.053202363004487,-1.582635021793223
300000,-1.092282183299679,-0.6673559701759105
