/vpos_gain_ninv X,/vpos_gain_ninv YRe,/vpos_gain_ninv YReImag
1e-05,-0.05403201449515468,0.02077780314013534
1.827797299627182e-05,-0.1406576532751566,0.1048767454291757
3.340842968524418e-05,-0.2313663613645858,0.3926419787354863
6.106383756347389e-05,-0.07629008248468645,0.9194145279237043
0.0001116123174033905,0.3994893969718302,1.395485778949783
0.000204004692355049,0.8805034522341671,1.803418223271668
0.0003728792257978325,1.304955989219809,2.495583992344157
0.0006815476420003525,1.827262208755635,3.777099837882282
0.001245730939615518,2.750536104135269,6.103637022860368
0.002276943647491275,5.084342007097586,9.924325230243564
0.004161791450287818,10.72680485834755,14.34490806304929
0.007606911174447567,19.79816449955188,15.66157520488254
0.0139038917031591,27.56738137250734,12.12167649109171
0.02541349570934297,31.24851978052373,7.431115475235558
0.04645071883162406,32.43248686574029,4.143467913165295
0.08490249844618394,32.75580446630891,2.263957205543058
0.155184557391536,32.84492194182846,1.235951313873098
0.283645914944089,32.87064248060052,0.6745546023370855
0.5184472373850871,32.87824614482496,0.3667646413655434
0.9476164604916348,32.88051270635378,0.1966028239808312
1.732050807568878,32.88118826419149,0.1001694090259518
3.165837788891475,32.88138343089477,0.0412934034841782
5.786509761593527,32.88141854497127,-0.0021009445358213
10.57656691650698,32.88135121118281,-0.0462808337795918
19.33182044931764,32.88107103067723,-0.1078140765078516
35.33464921414031,32.88011846555438,-0.2097606234226839
64.58457641687939,32.87693153604049,-0.3903139058729468
118.0475143723375,32.86628735404996,-0.7169925876015927
215.7669279974594,32.8307746157943,-1.31122550553712
394.378208342609,32.71266801729942,-2.389452265712535
720.8434242404268,32.32397924649919,-4.317886242719948
1317.555664280663,31.08776472926239,-7.600905224773571
2408.224685280693,27.54732385987464,-12.36636800096414
4401.746576651572,19.8456019746968,-16.53285572747014
8045.500506446934,9.923673752741919,-15.92460384018259
14705.54409983283,3.150227984128373,-11.27066129219719
26878.75379522288,0.2705140693902232,-6.738800619376002
49128.91360425225,-0.7021369523074935,-3.750212405685829
89797.69561946938,-1.000795737189999,-1.983911007913795
164131.9855660097,-1.077569074487478,-0.9303262070407621
300000,-1.053730961504834,-0.2240237189262272
