/vpos_gain_ninv X,/vpos_gain_ninv YRe,/vpos_gain_ninv YReImag,/vpos_gain_ninv_cm X,/vpos_gain_ninv_cm YRe,/vpos_gain_ninv_cm YReImag
10.00000000000001,141.2724143538556,-0.691340880026587,10.00000000000001,140.1896364171655,1.539964387734874
10.5925372517729,141.272004126343,-0.7323685239526373,10.5925372517729,140.1930736696208,1.374768077858272
11.22018454301964,141.2715438859023,-0.7758231618790468,11.22018454301964,140.1960433785875,1.214116535537616
11.8850222743702,141.2710275256236,-0.8218487314200316,11.8850222743702,140.1985848922949,1.057479351535023
12.58925411794168,141.2704481959098,-0.8705976734938454,12.58925411794168,140.2007318910216,0.904339125357134
13.33521432163325,141.2697982107823,-0.9222314341286852,13.33521432163325,140.2025128287703,0.7541898036711849
14.12537544622756,141.2690689471264,-0.9769209954972216,14.12537544622756,140.203951310104,0.6065350490891814
14.96235656094435,141.2682507306714,-1.034847437780884,14.96235656094435,140.2050664022127,0.4608866352525359
15.84893192461115,141.2673327077543,-1.09620253358395,15.84893192461115,140.2058728868246,0.316762864103276
16.78804018122562,141.2663027008972,-1.161189376690158,16.78804018122562,140.2063814549713,0.1736870011584919
17.78279410038925,141.2651470474379,-1.230023047051805,17.78279410038925,140.2065988482915,0.03118572455392828
18.83649089489802,141.2638504190867,-1.302931313973607,18.83649089489802,140.2065279487139,-0.1112124164171284
19.95262314968882,141.2623956185905,-1.380155379514816,19.95262314968882,140.206167816269,-0.253978537557491
21.13489039836649,141.2607633522582,-1.461950664245479,21.13489039836649,140.2055136769433,-0.3975849551190691
22.38721138568341,141.2589319736333,-1.548587637527674,22.38721138568341,140.2045568587106,-0.5425067245525387
23.71373705661657,141.2568771978114,-1.640352694627322,23.71373705661657,140.2032846777554,-0.6892231869727261
25.11886431509582,141.2545717800682,-1.7375490829509,25.11886431509582,140.2016802708379,-0.8382195276124006
26.60725059798812,141.2519851545711,-1.840497879784484,26.60725059798812,140.199722371604,-0.989988350516438
28.18382931264456,141.2490830307459,-1.94953902399845,28.18382931264456,140.1973850302134,-1.145031273720966
29.85382618917962,141.2458269408639,-2.065032404154444,29.85382618917962,140.1946372714846,-1.303860549080195
31.62277660168382,141.2421737300568,-2.187359005409236,31.62277660168382,140.1914426842514,-1.467000710788293
33.49654391578279,141.2380749875845,-2.316922117754995,33.49654391578279,140.1877589420233,-1.634990256664656
